sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
both_sexes,February,all_years,40-49,AstraZeneca,0,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,AstraZeneca,0,329,329,329,329,329,329,329,329,329,329,329,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,AstraZeneca,0,409,409,409,409,409,409,409,409,409,409,409,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,AstraZeneca,0,474,474,474,474,474,474,474,474,474,474,474,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,40-49,AstraZeneca,0,583,583,583,583,583,583,583,583,583,583,583,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,18-24,Pfizer,0,258,258,258,258,258,258,258,258,258,258,258,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,40-49,Pfizer,0,83,83,83,83,83,83,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,40-49,Pfizer,0,176,176,176,176,176,176,176,176,176,176,176,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,Pfizer,0,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,Pfizer,0,300,300,300,300,300,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,Pfizer,0,477,477,477,477,477,477,477,469,477,477,477,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,70-79,Moderna,0,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,70-79,Moderna,0,247,247,247,247,247,247,247,247,247,247,247,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,70-79,Moderna,0,440,440,440,440,440,440,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,70-79,Moderna,0,440,440,440,440,440,440,440,440,440,440,440,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,50-59,AstraZeneca,0,79,79,79,79,79,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,18-24,Moderna,0,96,96,96,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,12-17,Pfizer,0,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,40-49,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,30-39,Pfizer,1,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,30-39,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,30-39,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,30-39,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,30-39,Pfizer,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,30-39,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,50-59,Moderna,0,461,461,461,461,461,461,461,461,461,461,461,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,80+,Pfizer,0,106,106,106,106,106,106,106,106,106,106,106,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,50-59,UKN,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,50-59,UKN,0,195,195,195,195,195,195,195,195,195,195,195,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,70-79,UKN,0,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,70-79,UKN,0,155,155,155,155,155,155,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,70-79,UKN,0,150,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,70-79,Pfizer,1,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,70-79,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,70-79,Pfizer,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,80+,Pfizer,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,80+,Pfizer,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,80+,Pfizer,1,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,80+,Moderna,0,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,80+,Moderna,0,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,80+,Moderna,0,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,80+,Moderna,0,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,60-69,AstraZeneca,0,176,176,176,176,176,176,176,176,176,176,176,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,40-49,Pfizer,1,117,117,117,117,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,30-39,Pfizer,0,221,221,221,221,221,221,221,221,221,221,221,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,30-39,Pfizer,0,357,357,357,357,357,357,357,357,357,357,357,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,18-24,Pfizer,0,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,18-24,Pfizer,0,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,18-24,Pfizer,0,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,18-24,Pfizer,0,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,18-24,Pfizer,0,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,18-24,Moderna,0,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,30-39,Moderna,0,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,30-39,Moderna,0,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,30-39,Pfizer,0,137,137,137,137,137,137,137,137,137,137,137,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,30-39,Pfizer,0,209,209,209,209,209,209,209,209,209,209,209,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,30-39,Pfizer,0,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,25-29,AstraZeneca,0,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,25-29,AstraZeneca,0,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,25-29,AstraZeneca,0,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,25-29,AstraZeneca,0,61,61,61,61,61,61,61,61,61,61,61,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,25-29,AstraZeneca,0,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,50-59,Moderna,0,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,Moderna,0,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,40-49,Moderna,0,342,342,342,342,342,342,342,342,342,342,342,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,40-49,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,40-49,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,30-39,AstraZeneca,0,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,30-39,AstraZeneca,0,121,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,30-39,AstraZeneca,0,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,30-39,AstraZeneca,0,94,94,94,94,94,94,94,94,94,94,94,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,30-39,AstraZeneca,0,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,70-79,AstraZeneca,1,25,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,70-79,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,70-79,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,70-79,Pfizer,0,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,70-79,Pfizer,0,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,Pfizer,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,Pfizer,1,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,50-59,Pfizer,1,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,Moderna,0,41,41,41,41,41,41,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,Moderna,0,95,95,95,95,95,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,25-29,Pfizer,1,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,25-29,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,25-29,Pfizer,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,60-69,Moderna,0,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,50-59,Moderna,0,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,50-59,Moderna,0,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,50-59,Moderna,0,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,60-69,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,25-29,Moderna,0,77,77,77,77,77,77,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,60-69,AstraZeneca,0,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,60-69,Moderna,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,60-69,Pfizer,1,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,60-69,Pfizer,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,60-69,Pfizer,1,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,60-69,AstraZeneca,1,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,60-69,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,60-69,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,25-29,Pfizer,0,42,42,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,Pfizer,1,26,26,26,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,18-24,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,25-29,Moderna,0,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,25-29,Moderna,0,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,25-29,Moderna,0,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,50-59,AstraZeneca,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,50-59,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,50-59,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,50-59,AstraZeneca,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,40-49,Moderna,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,Pfizer,0,3806,3806,3806,3806,3806,3806,3806,3806,3806,3806,3806,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,Pfizer,0,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,30-39,Moderna,0,220,220,220,220,220,220,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,80+,Pfizer,0,9354,9354,9354,9354,9354,9354,9354,9354,9354,9354,9354,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,Pfizer,1,123,123,123,123,123,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,Pfizer,0,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,AstraZeneca,0,2753,2753,2753,2753,2753,2753,2753,2753,2753,2753,2753,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,Moderna,0,957,957,957,957,957,957,957,957,957,957,957,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,40-49,Pfizer,0,879,879,879,879,879,879,879,824,879,879,879,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,Pfizer,0,3242,3242,3242,3242,3242,3242,3242,3242,3242,3242,3242,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,25-29,Moderna,0,78,78,78,78,78,78,78,78,78,78,78,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,Pfizer,0,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,80+,Pfizer,0,7194,7194,7194,7194,7194,7194,7194,7194,7194,7194,7194,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,Pfizer,0,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,AstraZeneca,0,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,25-29,Pfizer,0,503,503,503,503,503,503,503,503,503,503,503,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,AstraZeneca,0,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,Pfizer,0,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,Moderna,0,956,956,956,956,956,956,956,956,956,956,956,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,AstraZeneca,0,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,30-39,Pfizer,0,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,UKN,0,323,323,323,323,323,323,323,323,323,323,323,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,25-29,Pfizer,0,359,359,359,359,359,359,359,359,359,359,359,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,UKN,0,182,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,30-39,Moderna,0,303,303,303,303,303,303,303,303,303,303,303,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,AstraZeneca,0,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,Moderna,0,871,871,871,871,871,871,871,871,871,871,871,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,AstraZeneca,0,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,18-24,Pfizer,0,425,425,425,425,425,425,425,425,425,425,425,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,Moderna,0,653,653,653,653,653,653,653,653,653,653,653,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,AstraZeneca,0,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,18-24,Moderna,0,79,79,79,79,79,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,12-17,Pfizer,0,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,12-17,Pfizer,0,56,56,56,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,30-39,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,30-39,Pfizer,1,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,40-49,AstraZeneca,0,834,834,834,834,834,834,834,834,834,834,834,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,UKN,0,95,95,95,95,95,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,UKN,0,126,126,126,126,126,126,126,126,126,126,126,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,Pfizer,1,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,UKN,0,197,197,197,197,197,197,197,197,197,197,197,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,Moderna,0,843,843,843,843,843,843,843,819,843,843,843,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,80+,Pfizer,1,158,158,158,158,158,158,158,158,158,158,158,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,80+,Moderna,0,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,18-24,Pfizer,0,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,40-49,Pfizer,1,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,30-39,Pfizer,0,743,743,743,743,743,743,743,743,743,743,743,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,18-24,Moderna,0,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,Moderna,0,486,486,486,486,486,486,486,486,486,486,486,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,25-29,AstraZeneca,0,219,219,219,219,219,219,219,219,219,219,219,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,40-49,Moderna,0,488,488,488,488,488,488,488,488,488,488,488,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,AstraZeneca,1,127,127,127,127,127,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,30-39,AstraZeneca,0,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,30-39,AstraZeneca,0,378,378,378,378,378,378,378,378,378,378,378,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,Moderna,0,169,169,169,169,169,169,169,169,169,169,169,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,UKN,0,109,109,109,109,109,109,109,109,109,109,109,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,AstraZeneca,1,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,Pfizer,1,154,154,154,154,154,154,154,154,154,154,154,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,25-29,Pfizer,1,80,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,25-29,Moderna,0,204,204,204,204,204,204,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,Pfizer,1,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,AstraZeneca,1,84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,Pfizer,1,91,91,91,91,91,91,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,18-24,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,AstraZeneca,1,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,Pfizer,0,5526,5526,5526,5526,5526,5526,5526,5526,5526,5526,5526,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,Pfizer,0,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,4388,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,30-39,Moderna,0,523,523,523,523,523,523,523,523,523,523,523,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,80+,Pfizer,0,16548,16548,16548,16548,16548,16548,16548,16548,16548,16548,16548,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,Pfizer,1,123,123,123,123,123,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,Pfizer,0,2897,2897,2897,2897,2897,2897,2897,2842,2897,2897,2897,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,AstraZeneca,0,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,Moderna,0,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,Pfizer,0,6343,6343,6343,6343,6343,6343,6343,6343,6343,6343,6343,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,25-29,Moderna,0,282,282,282,282,282,282,282,282,282,282,282,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,AstraZeneca,0,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,25-29,Pfizer,0,862,862,862,862,862,862,862,862,862,862,862,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,AstraZeneca,0,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,30-39,Pfizer,0,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,UKN,0,505,505,505,505,505,505,505,505,505,505,505,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,Moderna,0,1714,1714,1714,1714,1714,1714,1714,1690,1714,1714,1714,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,AstraZeneca,0,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,18-24,Pfizer,0,494,494,494,494,494,494,494,494,494,494,494,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,Moderna,0,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,18-24,Moderna,0,145,145,145,145,145,145,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,12-17,Pfizer,0,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0
