Dose,type_vax,week_fup,sex,ageband_at_study_entry,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,2003.07,0,0,1981.5,0,0,1981.5,0,0,1981.5,539.49,13.66,3005.84,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1992.23,537.39,13.61,2994.16,537.39,13.61,2994.16,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,2235.55,609.11,5723.9,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5,0,0,1981.5
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1992.23,0,0,1970.9,0,0,1970.9,0,0,1970.9,536.59,13.59,2989.68,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1981.5,534.51,13.53,2978.13,534.51,13.53,2978.13,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,2223.1,605.72,5692.02,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9,0,0,1970.9
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1950.02,0,0,1929.57,0,0,1929.57,0,0,1929.57,525.29,13.3,2926.73,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1939.74,523.3,13.25,2915.66,523.3,13.25,2915.66,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,2174.66,592.52,5567.99,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57,0,0,1929.57
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1939.74,0,0,1919.51,0,0,1919.51,0,0,1919.51,522.54,13.23,2911.4,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1929.57,520.57,13.18,2900.45,520.57,13.18,2900.45,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,2162.87,589.31,5537.82,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51,0,0,1919.51
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1880.3,0,0,1861.28,0,0,1861.28,0,0,1861.28,506.62,12.83,2822.72,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1870.74,504.77,12.78,2812.43,504.77,12.78,2812.43,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,2105.82,573.77,5391.75,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28,0,0,1861.28
0,0,0,0,40-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1870.74,0,0,1851.92,0,0,1851.92,0,0,1851.92,504.06,12.76,2808.47,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1861.28,502.23,12.72,2798.27,502.23,12.72,2798.27,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,2094.77,570.76,5363.45,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92,0,0,1851.92
0,0,0,0,50-59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,0,0,0,2,0,2,0,0,0,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,590.6,14.95,3290.61,590.6,14.95,3290.61,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,0,0,2177.24,1192.01,144.36,4305.95,1193.72,144.57,4312.15,0,0,2177.24,0,0,2177.24,0,0,2177.24,7560.02,3906.38,13205.84,0,0,2177.24,0,0,2177.24,0,0,2177.24,1192.01,144.36,4305.95,0,0,2177.24,1192.01,144.36,4305.95
0,0,0,0,50-59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,0,0,0,2,0,2,0,0,0,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,579.93,14.68,3231.15,579.93,14.68,3231.15,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,0,0,2137.93,1170.28,141.73,4227.45,1171.93,141.93,4233.42,0,0,2137.93,0,0,2137.93,0,0,2137.93,7465.76,3857.67,13041.19,0,0,2137.93,0,0,2137.93,0,0,2137.93,1170.28,141.73,4227.45,0,0,2137.93,1170.28,141.73,4227.45
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,0,0,0,2,0,2,0,0,0,0,0,2083.15,0,0,2083.15,0,0,2083.15,567.41,14.37,3161.38,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,565.06,14.31,3148.32,565.06,14.31,3148.32,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,0,0,2083.15,1140.02,138.06,4118.13,1141.58,138.25,4123.8,0,0,2083.15,0,0,2083.15,0,0,2083.15,7349.96,3797.83,12838.9,0,0,2083.15,0,0,2083.15,0,0,2083.15,1140.02,138.06,4118.13,0,0,2083.15,1140.02,138.06,4118.13
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12,0,0,0,2,0,2,0,0,0,0,0,2071.43,0,0,2071.43,0,0,2071.43,564.2,14.28,3143.51,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,561.88,14.23,3130.59,561.88,14.23,3130.59,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,0,0,2071.43,1133.54,137.28,4094.74,1135.09,137.46,4100.34,0,0,2071.43,0,0,2071.43,0,0,2071.43,7305.12,3774.66,12760.58,0,0,2071.43,0,0,2071.43,0,0,2071.43,1133.54,137.28,4094.74,0,0,2071.43,1133.54,137.28,4094.74
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,13,0,0,0,2,0,2,0,0,0,0,0,1982.2,0,0,1982.2,0,0,1982.2,539.78,13.67,3007.48,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,537.66,13.61,2995.66,537.66,13.61,2995.66,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,0,0,1982.2,1084.28,131.31,3916.79,1085.7,131.48,3921.91,0,0,1982.2,0,0,1982.2,0,0,1982.2,7592.95,4042.92,12984.17,0,0,1982.2,0,0,1982.2,0,0,1982.2,1084.28,131.31,3916.79,0,0,1982.2,1084.28,131.31,3916.79
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,13,0,0,0,2,0,2,0,0,0,0,0,1950.69,0,0,1950.69,0,0,1950.69,531.16,13.45,2959.46,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,529.11,13.4,2948.01,529.11,13.4,2948.01,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,0,0,1950.69,1066.89,129.21,3853.98,1068.26,129.37,3858.94,0,0,1950.69,0,0,1950.69,0,0,1950.69,7505.1,3996.15,12833.95,0,0,1950.69,0,0,1950.69,0,0,1950.69,1066.89,129.21,3853.98,0,0,1950.69,1066.89,129.21,3853.98
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,13,0,0,0,2,0,2,0,0,0,0,0,1941.53,0,0,1941.53,0,0,1941.53,528.66,13.38,2945.5,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,526.62,13.33,2934.16,526.62,13.33,2934.16,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,0,0,1941.53,1061.83,128.59,3835.71,1063.19,128.76,3840.63,0,0,1941.53,0,0,1941.53,0,0,1941.53,7466.62,3975.66,12768.15,0,0,1941.53,0,0,1941.53,0,0,1941.53,1061.83,128.59,3835.71,0,0,1941.53,1061.83,128.59,3835.71
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,14,0,0,0,2,0,2,0,0,0,0,0,1845.98,0,0,1845.98,0,0,1845.98,502.53,12.72,2799.93,0,0,1845.98,0,0,1845.98,0,0,1855.28,0,0,1855.28,503.22,12.74,2803.75,503.22,12.74,2803.75,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,0,0,1845.98,1009.15,122.21,3645.38,1015.51,122.98,3668.39,0,0,1845.98,0,0,1845.98,0,0,1845.98,7740.92,4232.04,12987.96,0,0,1845.98,0,0,1845.98,0,0,1845.98,1014.27,122.83,3663.9,0,0,1845.98,1014.27,122.83,3663.9
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,0,0,0,2,0,2,0,0,0,0,0,1827.65,0,0,1827.65,0,0,1827.65,497.52,12.6,2772.01,0,0,1827.65,0,0,1827.65,0,0,1836.77,0,0,1836.77,498.19,12.61,2775.75,498.19,12.61,2775.75,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,0,0,1827.65,999.04,120.99,3608.89,1005.28,121.74,3631.43,0,0,1827.65,0,0,1827.65,0,0,1827.65,8284.44,4636.74,13663.93,0,0,1827.65,0,0,1827.65,0,0,1827.65,1004.07,121.6,3627.04,0,0,1827.65,1004.07,121.6,3627.04
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,0,0,0,2,0,2,0,0,0,0,0,1800.83,0,0,1800.83,0,0,1800.83,490.19,12.41,2731.16,0,0,1800.83,0,0,1800.83,0,0,1809.68,0,0,1809.68,490.84,12.43,2734.79,490.84,12.43,2734.79,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,0,0,1800.83,984.26,119.2,3555.49,990.32,119.93,3577.38,0,0,1800.83,0,0,1800.83,0,0,1800.83,8776.62,5016.6,14252.68,0,0,1800.83,0,0,1800.83,0,0,1800.83,989.14,119.79,3573.12,0,0,1800.83,989.14,119.79,3573.12
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,0,0,0,2,0,2,0,0,0,0,0,1793.26,0,0,1793.26,0,0,1793.26,488.12,12.36,2719.63,0,0,1793.26,0,0,1793.26,0,0,1802.03,0,0,1802.03,488.77,12.37,2723.23,488.77,12.37,2723.23,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,0,0,1793.26,980.09,118.69,3540.42,986.1,119.42,3562.12,0,0,1793.26,0,0,1793.26,0,0,1793.26,8776.62,5016.6,14252.68,0,0,1793.26,0,0,1793.26,0,0,1793.26,984.93,119.28,3557.89,0,0,1793.26,984.93,119.28,3557.89
0,0,0,0,50-59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,0,0,0,2,0,2,0,0,0,0,0,1786.86,0,0,1786.86,0,0,1786.86,486.37,12.31,2709.89,0,0,1786.86,0,0,1786.86,0,0,1795.57,0,0,1795.57,487.01,12.33,2713.46,487.01,12.33,2713.46,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,0,0,1786.86,976.57,118.27,3527.69,982.53,118.99,3549.23,0,0,1786.86,0,0,1786.86,0,0,1786.86,8776.62,5016.6,14252.68,0,0,1786.86,0,0,1786.86,0,0,1786.86,981.37,118.85,3545.03,0,0,1786.86,981.37,118.85,3545.03
0,0,0,0,60-69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,766.99,19.42,4273.41,766.99,19.42,4273.41,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,7757.34,3547.15,14725.85,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77,0,0,2823.77
0,0,0,0,60-69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,744.12,18.84,4145.96,744.12,18.84,4145.96,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,7690.91,3516.78,14599.75,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71,0,0,2739.71
0,0,0,0,60-69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,722.57,18.29,4025.88,722.57,18.29,4025.88,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,7498.29,3428.7,14234.09,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51,0,0,2660.51
0,0,0,0,60-69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,717.37,18.16,3996.94,717.37,18.16,3996.94,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,7436.21,3400.31,14116.24,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42,0,0,2641.42
0,0,0,0,60-69,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2498.03,678.76,17.18,3781.83,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,678.36,17.17,3779.59,678.36,17.17,3779.59,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,7140.61,3265.14,13555.1,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03,0,0,2498.03
0,0,0,0,60-69,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2432.02,660.79,16.73,3681.67,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,660.4,16.72,3679.54,660.4,16.72,3679.54,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,7028.84,3214.04,13342.94,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02,0,0,2432.02
0,0,0,0,60-69,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2400.31,652.15,16.51,3633.55,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,651.78,16.5,3631.48,651.78,16.5,3631.48,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,6974.26,3189.08,13239.33,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31,0,0,2400.31
