sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,1,0,0,1,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,1,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,1,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,1,0,1,0,0,0,0,0,0,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-09-28,14,14,14,14,14,14,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,1,0,0,0,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,1,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,1,0,0,0,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,1,0,0,0,0,0,0,1,2020-09-28,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,1150,1136,1150,1150,1150,1150,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,1148,1141,1141,1148,1148,1148,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,217,217,217,217,217,217,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,700,693,700,700,700,700,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,968,968,968,968,968,968,0,0,0,0,0
1,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,322,322,322,322,322,322,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,294,294,294,294,294,294,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,357,357,357,357,357,357,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,1177,1177,1177,1177,1177,1177,0,0,0,0,0
1,60-69,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,350,350,350,350,350,350,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,213,213,213,213,213,213,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,273,273,273,273,273,273,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,161,161,161,161,161,161,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,357,357,357,357,357,357,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,854,847,847,847,854,854,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,354,354,354,354,354,354,0,0,0,0,0
0,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,294,294,294,294,294,294,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,35,35,35,35,35,35,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,161,161,161,161,161,161,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,70,63,63,63,63,63,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,56,56,56,56,56,56,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,840,840,840,840,840,840,0,0,0,0,0
1,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,329,329,329,329,329,329,0,0,0,0,0
0,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,112,112,112,112,112,112,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,1,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,378,371,378,378,378,378,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,686,686,686,686,686,686,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,287,287,287,287,287,287,0,0,0,0,0
1,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,155,155,155,155,155,155,0,0,0,0,0
1,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,182,182,182,182,182,182,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,28,21,28,28,28,28,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,1,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,1,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-10-05,308,308,308,308,308,308,0,0,0,0,0
1,80+,0,,1,0,1,0,1,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,98,98,98,98,98,98,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,70,70,70,70,70,70,0,0,0,0,0
1,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,70,70,70,70,70,70,0,0,0,0,0
1,30-39,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,30,30,30,30,30,30,0,0,0,0,0
1,40-49,0,,0,1,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,25-29,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,42,42,42,42,42,42,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,1,0,0,0,1,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,,0,1,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,168,168,168,168,168,168,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,70,70,70,70,70,70,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,63,63,63,63,63,63,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,42,42,42,42,42,42,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,1,0,0,1,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,1,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,1,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,42,42,42,42,42,42,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,1,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,56,56,56,56,56,56,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,1,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,30-39,0,,1,1,0,1,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,18-24,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,56,56,56,56,56,56,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,1,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,,1,0,0,1,1,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
0,30-39,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,56,56,56,56,56,56,0,0,0,0,0
1,80+,0,,1,1,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,35,35,35,35,35,35,0,0,0,0,0
0,80+,0,,1,1,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,1,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,18-24,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,42,42,42,42,42,42,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,1,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,18-24,0,,1,0,0,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,1,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,0,0,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,1,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,1,0,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,1,1,0,1,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,1,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,1,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,,0,0,0,0,1,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,1,1,2020-10-05,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,0,0,0,0,1,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,,0,1,0,0,0,0,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,0,0,1,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,0,1,2020-10-05,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,1,0,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,14,14,14,14,14,14,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,1,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,1,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,1,0,0,0,0,0,0,1,2020-10-05,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,1148,1134,1148,1148,1148,1148,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,1148,1141,1141,1148,1148,1148,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-10-12,217,217,217,217,217,217,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,1,1,2020-10-12,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,700,693,700,700,700,700,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,966,966,966,966,966,966,0,0,0,0,0
1,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,322,322,322,322,322,322,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,294,294,294,294,294,294,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-10-12,357,357,357,357,357,357,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,1175,1175,1175,1175,1175,1175,0,0,0,0,0
1,60-69,0,,1,0,1,0,0,0,0,0,0,1,2020-10-12,28,28,28,28,28,28,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,349,349,349,349,349,349,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-10-12,210,210,210,210,210,210,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-10-12,273,273,273,273,273,273,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-10-12,161,161,161,161,161,161,0,0,0,0,0
