datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,AESI,Numerator,IR,lb,ub,ageband
TEST,12,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,12,Moderna,1,1950-1959,ADEM_broad,0,0,0,136927.16,60-69
TEST,12,Moderna,1,1960-1969,ADEM_broad,0,0,0,111721.66,50-59
TEST,12,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,12,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,12,Moderna,1,1990+,ADEM_broad,0,0,0,461425.76,<30
TEST,12,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,12,Moderna,1,<1960,ADEM_broad,0,0,0,91657.36,60+
TEST,12,Moderna,1,>1960,ADEM_broad,0,0,0,60555.65,
TEST,12,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,36464.5,all_birth_cohorts
TEST,13,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,13,Moderna,1,1950-1959,ADEM_broad,0,0,0,135959.96,60-69
TEST,13,Moderna,1,1960-1969,ADEM_broad,0,0,0,110802.9,50-59
TEST,13,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,13,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,13,Moderna,1,1990+,ADEM_broad,0,0,0,450623.15,<30
TEST,13,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,13,Moderna,1,<1960,ADEM_broad,0,0,0,91222.97,60+
TEST,13,Moderna,1,>1960,ADEM_broad,0,0,0,60096.49,
TEST,13,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,36229.18,all_birth_cohorts
TEST,14,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,14,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,14,Moderna,1,1960-1969,ADEM_broad,0,0,0,110168.7,50-59
TEST,14,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,14,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,14,Moderna,1,1990+,ADEM_broad,0,0,0,440314.78,<30
TEST,14,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,14,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,14,Moderna,1,>1960,ADEM_broad,0,0,0,59723.55,
TEST,14,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,36054.68,all_birth_cohorts
TEST,15,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,15,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,15,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,15,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,15,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,15,Moderna,1,1990+,ADEM_broad,0,0,0,430467.48,<30
TEST,15,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,15,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,15,Moderna,1,>1960,ADEM_broad,0,0,0,59381.37,
TEST,15,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35929.69,all_birth_cohorts
TEST,16,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,16,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,16,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,16,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,16,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,16,Moderna,1,1990+,ADEM_broad,0,0,0,421051.01,<30
TEST,16,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,16,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,16,Moderna,1,>1960,ADEM_broad,0,0,0,59198.74,
TEST,16,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35862.74,all_birth_cohorts
TEST,17,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,17,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,17,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,17,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,17,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,17,Moderna,1,1990+,ADEM_broad,0,0,0,412037.68,<30
TEST,17,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,17,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,17,Moderna,1,>1960,ADEM_broad,0,0,0,59017.22,
TEST,17,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35796.05,all_birth_cohorts
TEST,18,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,18,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,18,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,18,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,18,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,18,Moderna,1,1990+,ADEM_broad,0,0,0,403402.16,<30
TEST,18,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,18,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,18,Moderna,1,>1960,ADEM_broad,0,0,0,58836.82,
TEST,18,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35729.6,all_birth_cohorts
TEST,19,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,19,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,19,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,19,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,19,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,19,Moderna,1,1990+,ADEM_broad,0,0,0,395121.18,<30
TEST,19,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,19,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,19,Moderna,1,>1960,ADEM_broad,0,0,0,58657.52,
TEST,19,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35663.4,all_birth_cohorts
TEST,20,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,20,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,20,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,20,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,20,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,20,Moderna,1,1990+,ADEM_broad,0,0,0,387173.34,<30
TEST,20,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,20,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,20,Moderna,1,>1960,ADEM_broad,0,0,0,58479.31,
TEST,20,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35597.44,all_birth_cohorts
TEST,21,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,21,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,21,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,21,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,21,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,21,Moderna,1,1990+,ADEM_broad,0,0,0,379538.94,<30
TEST,21,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,21,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,21,Moderna,1,>1960,ADEM_broad,0,0,0,58302.17,
TEST,21,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35531.73,all_birth_cohorts
TEST,22,Moderna,1,1940-1949,ADEM_broad,0,0,0,296123.78,70-79
TEST,22,Moderna,1,1950-1959,ADEM_broad,0,0,0,135413.39,60-69
TEST,22,Moderna,1,1960-1969,ADEM_broad,0,0,0,109630.86,50-59
TEST,22,Moderna,1,1970-1979,ADEM_broad,0,0,0,327029.91,40-49
TEST,22,Moderna,1,1980-1989,ADEM_broad,0,0,0,427734.36,30-39
TEST,22,Moderna,1,1990+,ADEM_broad,0,0,0,376358.44,<30
TEST,22,Moderna,1,<1940,ADEM_broad,0,0,0,4346332.97,80+
TEST,22,Moderna,1,<1960,ADEM_broad,0,0,0,90976.58,60+
TEST,22,Moderna,1,>1960,ADEM_broad,0,0,0,58226.59,
TEST,22,Moderna,1,all_birth_cohorts,ADEM_broad,0,0,0,35503.64,all_birth_cohorts
TEST,1,Pfizer,1,1940-1949,ADEM_broad,0,0,0,201098.99,70-79
TEST,1,Pfizer,1,1950-1959,ADEM_broad,0,0,0,147092.05,60-69
TEST,1,Pfizer,1,1960-1969,ADEM_broad,0,0,0,134736.32,50-59
TEST,1,Pfizer,1,1970-1979,ADEM_broad,0,0,0,221970.88,40-49
TEST,1,Pfizer,1,1980-1989,ADEM_broad,0,0,0,426380.77,30-39
TEST,1,Pfizer,1,1990+,ADEM_broad,0,0,0,418435.78,<30
TEST,1,Pfizer,1,<1940,ADEM_broad,0,0,0,115455.29,80+
TEST,1,Pfizer,1,<1960,ADEM_broad,0,0,0,48941.64,60+
TEST,1,Pfizer,1,>1960,ADEM_broad,0,0,0,60016.18,
TEST,1,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,26958.05,all_birth_cohorts
TEST,2,Pfizer,1,1940-1949,ADEM_broad,0,0,0,101611.1,70-79
TEST,2,Pfizer,1,1950-1959,ADEM_broad,0,0,0,73787.69,60-69
TEST,2,Pfizer,1,1960-1969,ADEM_broad,0,0,0,73505.9,50-59
TEST,2,Pfizer,1,1970-1979,ADEM_broad,0,0,0,119235.68,40-49
TEST,2,Pfizer,1,1980-1989,ADEM_broad,0,0,0,231904.17,30-39
TEST,2,Pfizer,1,1990+,ADEM_broad,0,0,0,241896.45,<30
TEST,2,Pfizer,1,<1940,ADEM_broad,0,0,0,57876.43,80+
TEST,2,Pfizer,1,<1960,ADEM_broad,0,0,0,24586.92,60+
TEST,2,Pfizer,1,>1960,ADEM_broad,0,0,0,32854.5,
TEST,2,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,14062.87,all_birth_cohorts
TEST,3,Pfizer,1,1940-1949,ADEM_broad,0,0,0,70431.95,70-79
TEST,3,Pfizer,1,1950-1959,ADEM_broad,0,0,0,50444.15,60-69
TEST,3,Pfizer,1,1960-1969,ADEM_broad,0,0,0,54659.77,50-59
TEST,3,Pfizer,1,1970-1979,ADEM_broad,0,0,0,87321.01,40-49
TEST,3,Pfizer,1,1980-1989,ADEM_broad,0,0,0,179648.43,30-39
TEST,3,Pfizer,1,1990+,ADEM_broad,0,0,0,190037.13,<30
TEST,3,Pfizer,1,<1940,ADEM_broad,0,0,0,40195.8,80+
TEST,3,Pfizer,1,<1960,ADEM_broad,0,0,0,16977.86,60+
TEST,3,Pfizer,1,>1960,ADEM_broad,0,0,0,24645.39,
TEST,3,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,10052.7,all_birth_cohorts
TEST,4,Pfizer,1,1940-1949,ADEM_broad,0,0,0,63375.5,70-79
TEST,4,Pfizer,1,1950-1959,ADEM_broad,0,0,0,42250.34,60-69
TEST,4,Pfizer,1,1960-1969,ADEM_broad,0,0,0,47442.37,50-59
TEST,4,Pfizer,1,1970-1979,ADEM_broad,0,0,0,77212.79,40-49
TEST,4,Pfizer,1,1980-1989,ADEM_broad,0,0,0,161360.86,30-39
TEST,4,Pfizer,1,1990+,ADEM_broad,0,0,0,173629.28,<30
TEST,4,Pfizer,1,<1940,ADEM_broad,0,0,0,37025.64,80+
TEST,4,Pfizer,1,<1960,ADEM_broad,0,0,0,15047.61,60+
TEST,4,Pfizer,1,>1960,ADEM_broad,0,0,0,21745.69,
TEST,4,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,8893.49,all_birth_cohorts
TEST,5,Pfizer,1,1940-1949,ADEM_broad,0,0,0,59936.09,70-79
TEST,5,Pfizer,1,1950-1959,ADEM_broad,0,0,0,37985.99,60-69
TEST,5,Pfizer,1,1960-1969,ADEM_broad,0,0,0,43033,50-59
TEST,5,Pfizer,1,1970-1979,ADEM_broad,0,0,0,73266.08,40-49
TEST,5,Pfizer,1,1980-1989,ADEM_broad,0,0,0,153458.23,30-39
TEST,5,Pfizer,1,1990+,ADEM_broad,0,0,0,164112.45,<30
TEST,5,Pfizer,1,<1940,ADEM_broad,0,0,0,35326.78,80+
TEST,5,Pfizer,1,<1960,ADEM_broad,0,0,0,14021.89,60+
TEST,5,Pfizer,1,>1960,ADEM_broad,0,0,0,20203.38,
TEST,5,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,8277.2,all_birth_cohorts
TEST,6,Pfizer,1,1940-1949,ADEM_broad,0,0,0,58025.98,70-79
TEST,6,Pfizer,1,1950-1959,ADEM_broad,0,0,0,36346.46,60-69
TEST,6,Pfizer,1,1960-1969,ADEM_broad,0,0,0,41241.6,50-59
TEST,6,Pfizer,1,1970-1979,ADEM_broad,0,0,0,70876.55,40-49
TEST,6,Pfizer,1,1980-1989,ADEM_broad,0,0,0,147899.37,30-39
TEST,6,Pfizer,1,1990+,ADEM_broad,0,0,0,160975.3,<30
TEST,6,Pfizer,1,<1940,ADEM_broad,0,0,0,33810.87,80+
TEST,6,Pfizer,1,<1960,ADEM_broad,0,0,0,13454.8,60+
TEST,6,Pfizer,1,>1960,ADEM_broad,0,0,0,19481.83,
TEST,6,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7958.44,all_birth_cohorts
TEST,7,Pfizer,1,1940-1949,ADEM_broad,0,0,0,57505.9,70-79
TEST,7,Pfizer,1,1950-1959,ADEM_broad,0,0,0,36006.5,60-69
TEST,7,Pfizer,1,1960-1969,ADEM_broad,0,0,0,40705.84,50-59
TEST,7,Pfizer,1,1970-1979,ADEM_broad,0,0,0,70358.39,40-49
TEST,7,Pfizer,1,1980-1989,ADEM_broad,0,0,0,145503.59,30-39
TEST,7,Pfizer,1,1990+,ADEM_broad,0,0,0,158513.32,<30
TEST,7,Pfizer,1,<1940,ADEM_broad,0,0,0,32513.59,80+
TEST,7,Pfizer,1,<1960,ADEM_broad,0,0,0,13171.99,60+
TEST,7,Pfizer,1,>1960,ADEM_broad,0,0,0,19245.3,
TEST,7,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7819.87,all_birth_cohorts
TEST,8,Pfizer,1,1940-1949,ADEM_broad,0,0,0,57237.18,70-79
TEST,8,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35805.56,60-69
TEST,8,Pfizer,1,1960-1969,ADEM_broad,0,0,0,40255.85,50-59
TEST,8,Pfizer,1,1970-1979,ADEM_broad,0,0,0,69847.76,40-49
TEST,8,Pfizer,1,1980-1989,ADEM_broad,0,0,0,143336.51,30-39
TEST,8,Pfizer,1,1990+,ADEM_broad,0,0,0,157218.58,<30
TEST,8,Pfizer,1,<1940,ADEM_broad,0,0,0,31385.12,80+
TEST,8,Pfizer,1,<1960,ADEM_broad,0,0,0,12942.97,60+
TEST,8,Pfizer,1,>1960,ADEM_broad,0,0,0,19049.39,
TEST,8,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7706.7,all_birth_cohorts
TEST,9,Pfizer,1,1940-1949,ADEM_broad,0,0,0,57067.48,70-79
TEST,9,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35653.96,60-69
TEST,9,Pfizer,1,1960-1969,ADEM_broad,0,0,0,39839.24,50-59
TEST,9,Pfizer,1,1970-1979,ADEM_broad,0,0,0,69344.48,40-49
TEST,9,Pfizer,1,1980-1989,ADEM_broad,0,0,0,141233.04,30-39
TEST,9,Pfizer,1,1990+,ADEM_broad,0,0,0,155944.82,<30
TEST,9,Pfizer,1,<1940,ADEM_broad,0,0,0,30387.08,80+
TEST,9,Pfizer,1,<1960,ADEM_broad,0,0,0,12742.23,60+
TEST,9,Pfizer,1,>1960,ADEM_broad,0,0,0,18862.71,
TEST,9,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7604.92,all_birth_cohorts
TEST,10,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56898.78,70-79
TEST,10,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,10,Pfizer,1,1960-1969,ADEM_broad,0,0,0,39431.17,50-59
TEST,10,Pfizer,1,1970-1979,ADEM_broad,0,0,0,68848.4,40-49
TEST,10,Pfizer,1,1980-1989,ADEM_broad,0,0,0,139190.42,30-39
TEST,10,Pfizer,1,1990+,ADEM_broad,0,0,0,154691.53,<30
TEST,10,Pfizer,1,<1940,ADEM_broad,0,0,0,29553.92,80+
TEST,10,Pfizer,1,<1960,ADEM_broad,0,0,0,12571.03,60+
TEST,10,Pfizer,1,>1960,ADEM_broad,0,0,0,18679.65,
TEST,10,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7514.16,all_birth_cohorts
TEST,11,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56731.08,70-79
TEST,11,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,11,Pfizer,1,1960-1969,ADEM_broad,0,0,0,39031.38,50-59
TEST,11,Pfizer,1,1970-1979,ADEM_broad,0,0,0,68359.37,40-49
TEST,11,Pfizer,1,1980-1989,ADEM_broad,0,0,0,137206.03,30-39
TEST,11,Pfizer,1,1990+,ADEM_broad,0,0,0,153458.23,<30
TEST,11,Pfizer,1,<1940,ADEM_broad,0,0,0,28988.02,80+
TEST,11,Pfizer,1,<1960,ADEM_broad,0,0,0,12459.43,60+
TEST,11,Pfizer,1,>1960,ADEM_broad,0,0,0,18500.11,
TEST,11,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7445.23,all_birth_cohorts
TEST,12,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,12,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,12,Pfizer,1,1960-1969,ADEM_broad,0,0,0,38695.1,50-59
TEST,12,Pfizer,1,1970-1979,ADEM_broad,0,0,0,67979.98,40-49
TEST,12,Pfizer,1,1980-1989,ADEM_broad,0,0,0,135277.43,30-39
TEST,12,Pfizer,1,1990+,ADEM_broad,0,0,0,152244.43,<30
TEST,12,Pfizer,1,<1940,ADEM_broad,0,0,0,28515.62,80+
TEST,12,Pfizer,1,<1960,ADEM_broad,0,0,0,12366.8,60+
TEST,12,Pfizer,1,>1960,ADEM_broad,0,0,0,18343.95,
TEST,12,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7386.86,all_birth_cohorts
TEST,13,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,13,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,13,Pfizer,1,1960-1969,ADEM_broad,0,0,0,38386.42,50-59
TEST,13,Pfizer,1,1970-1979,ADEM_broad,0,0,0,67740.74,40-49
TEST,13,Pfizer,1,1980-1989,ADEM_broad,0,0,0,133402.3,30-39
TEST,13,Pfizer,1,1990+,ADEM_broad,0,0,0,151049.69,<30
TEST,13,Pfizer,1,<1940,ADEM_broad,0,0,0,28193.41,80+
TEST,13,Pfizer,1,<1960,ADEM_broad,0,0,0,12305.81,60+
TEST,13,Pfizer,1,>1960,ADEM_broad,0,0,0,18205.15,
TEST,13,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7342.58,all_birth_cohorts
TEST,14,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,14,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,14,Pfizer,1,1960-1969,ADEM_broad,0,0,0,38082.62,50-59
TEST,14,Pfizer,1,1970-1979,ADEM_broad,0,0,0,67503.17,40-49
TEST,14,Pfizer,1,1980-1989,ADEM_broad,0,0,0,131578.44,30-39
TEST,14,Pfizer,1,1990+,ADEM_broad,0,0,0,149873.55,<30
TEST,14,Pfizer,1,<1940,ADEM_broad,0,0,0,28029.19,80+
TEST,14,Pfizer,1,<1960,ADEM_broad,0,0,0,12274.42,60+
TEST,14,Pfizer,1,>1960,ADEM_broad,0,0,0,18068.44,
TEST,14,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7309.12,all_birth_cohorts
TEST,15,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,15,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,15,Pfizer,1,1960-1969,ADEM_broad,0,0,0,37783.6,50-59
TEST,15,Pfizer,1,1970-1979,ADEM_broad,0,0,0,67267.26,40-49
TEST,15,Pfizer,1,1980-1989,ADEM_broad,0,0,0,129803.78,30-39
TEST,15,Pfizer,1,1990+,ADEM_broad,0,0,0,148715.59,<30
TEST,15,Pfizer,1,<1940,ADEM_broad,0,0,0,27866.87,80+
TEST,15,Pfizer,1,<1960,ADEM_broad,0,0,0,12243.19,60+
TEST,15,Pfizer,1,>1960,ADEM_broad,0,0,0,17933.76,
TEST,15,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7275.97,all_birth_cohorts
TEST,16,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,16,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,16,Pfizer,1,1960-1969,ADEM_broad,0,0,0,37562.4,50-59
TEST,16,Pfizer,1,1970-1979,ADEM_broad,0,0,0,67033,40-49
TEST,16,Pfizer,1,1980-1989,ADEM_broad,0,0,0,128076.35,30-39
TEST,16,Pfizer,1,1990+,ADEM_broad,0,0,0,147575.38,<30
TEST,16,Pfizer,1,<1940,ADEM_broad,0,0,0,27757.79,80+
TEST,16,Pfizer,1,<1960,ADEM_broad,0,0,0,12222.09,60+
TEST,16,Pfizer,1,>1960,ADEM_broad,0,0,0,17817.55,
TEST,16,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7249.34,all_birth_cohorts
TEST,17,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,17,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,17,Pfizer,1,1960-1969,ADEM_broad,0,0,0,37395.59,50-59
TEST,17,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66800.36,40-49
TEST,17,Pfizer,1,1980-1989,ADEM_broad,0,0,0,126394.3,30-39
TEST,17,Pfizer,1,1990+,ADEM_broad,0,0,0,146452.52,<30
TEST,17,Pfizer,1,<1940,ADEM_broad,0,0,0,27712.12,80+
TEST,17,Pfizer,1,<1960,ADEM_broad,0,0,0,12213.23,60+
TEST,17,Pfizer,1,>1960,ADEM_broad,0,0,0,17714.48,
TEST,17,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7229.12,all_birth_cohorts
TEST,18,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,18,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,18,Pfizer,1,1960-1969,ADEM_broad,0,0,0,37250.85,50-59
TEST,18,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66569.33,40-49
TEST,18,Pfizer,1,1980-1989,ADEM_broad,0,0,0,124755.85,30-39
TEST,18,Pfizer,1,1990+,ADEM_broad,0,0,0,145660.89,<30
TEST,18,Pfizer,1,<1940,ADEM_broad,0,0,0,27672.28,80+
TEST,18,Pfizer,1,<1960,ADEM_broad,0,0,0,12205.48,60+
TEST,18,Pfizer,1,>1960,ADEM_broad,0,0,0,17621.81,
TEST,18,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7210.94,all_birth_cohorts
TEST,19,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,19,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,19,Pfizer,1,1960-1969,ADEM_broad,0,0,0,37107.22,50-59
TEST,19,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66339.89,40-49
TEST,19,Pfizer,1,1980-1989,ADEM_broad,0,0,0,123724.81,30-39
TEST,19,Pfizer,1,1990+,ADEM_broad,0,0,0,145660.89,<30
TEST,19,Pfizer,1,<1940,ADEM_broad,0,0,0,27632.55,80+
TEST,19,Pfizer,1,<1960,ADEM_broad,0,0,0,12197.75,60+
TEST,19,Pfizer,1,>1960,ADEM_broad,0,0,0,17552.93,
TEST,19,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7196.68,all_birth_cohorts
TEST,20,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,20,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,20,Pfizer,1,1960-1969,ADEM_broad,0,0,0,36964.7,50-59
TEST,20,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66209.49,40-49
TEST,20,Pfizer,1,1980-1989,ADEM_broad,0,0,0,122934.6,30-39
TEST,20,Pfizer,1,1990+,ADEM_broad,0,0,0,145660.89,<30
TEST,20,Pfizer,1,<1940,ADEM_broad,0,0,0,27592.94,80+
TEST,20,Pfizer,1,<1960,ADEM_broad,0,0,0,12190.02,60+
TEST,20,Pfizer,1,>1960,ADEM_broad,0,0,0,17495.95,
TEST,20,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7184.4,all_birth_cohorts
TEST,21,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,21,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,21,Pfizer,1,1960-1969,ADEM_broad,0,0,0,36823.26,50-59
TEST,21,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66209.49,40-49
TEST,21,Pfizer,1,1980-1989,ADEM_broad,0,0,0,122154.42,30-39
TEST,21,Pfizer,1,1990+,ADEM_broad,0,0,0,145660.89,<30
TEST,21,Pfizer,1,<1940,ADEM_broad,0,0,0,27553.44,80+
TEST,21,Pfizer,1,<1960,ADEM_broad,0,0,0,12182.31,60+
TEST,21,Pfizer,1,>1960,ADEM_broad,0,0,0,17448.37,
TEST,21,Pfizer,1,all_birth_cohorts,ADEM_broad,0,0,0,7173.69,all_birth_cohorts
TEST,22,Pfizer,1,1940-1949,ADEM_broad,0,0,0,56635.7,70-79
TEST,22,Pfizer,1,1950-1959,ADEM_broad,0,0,0,35541.1,60-69
TEST,22,Pfizer,1,1960-1969,ADEM_broad,0,0,0,36732.91,50-59
TEST,22,Pfizer,1,1970-1979,ADEM_broad,0,0,0,66209.49,40-49
TEST,22,Pfizer,1,1980-1989,ADEM_broad,0,0,0,121384.07,30-39
TEST,22,Pfizer,1,1990+,ADEM_broad,0,0,0,145660.89,<30
TEST,22,Pfizer,1,<1940,ADEM_broad,0,0,0,27514.05,80+
TEST,22,Pfizer,1,<1960,ADEM_broad,0,0,0,12174.6,60+
TEST,22,Pfizer,1,>1960,ADEM_broad,0,0,0,17412.29,
