datasource,week,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,20200928,none,no_dose,40-49,L1,0,0,0,349964.47
TEST,20200928,none,no_dose,80+,L1,0,0,0,566119
TEST,20200928,none,no_dose,70-79,L1,0,0,0,458286.81
TEST,20200928,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20200928,none,no_dose,60-69,L1,0,0,0,392817.27
TEST,20200928,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20200928,none,no_dose,12-17,L1,0,0,0,916573.62
TEST,20200928,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20200928,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20200928,none,no_dose,0-4,L1,0,0,0,4812011.5
TEST,20201005,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201005,none,no_dose,40-49,L1,0,0,0,349964.47
TEST,20201005,none,no_dose,80+,L1,0,0,0,566119
TEST,20201005,none,no_dose,70-79,L1,0,0,0,458286.81
TEST,20201005,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201005,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201005,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201005,none,no_dose,12-17,L1,0,0,0,916573.62
TEST,20201005,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201005,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201005,none,no_dose,0-4,L1,0,0,0,4812011.5
TEST,20201012,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201012,none,no_dose,40-49,L1,0,0,0,349964.47
TEST,20201012,none,no_dose,80+,L1,0,0,0,573346.05
TEST,20201012,none,no_dose,70-79,L1,0,0,0,458286.81
TEST,20201012,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201012,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201012,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201012,none,no_dose,12-17,L1,0,0,0,916573.62
TEST,20201012,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201012,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201012,none,no_dose,0-4,L1,0,0,0,4812011.5
TEST,20201019,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201019,none,no_dose,40-49,L1,1,94870.13,2401.9,528582.53
TEST,20201019,none,no_dose,70-79,L1,0,0,0,467834.45
TEST,20201019,none,no_dose,80+,L1,0,0,0,601501.44
TEST,20201019,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201019,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201019,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201019,none,no_dose,12-17,L1,0,0,0,916573.62
TEST,20201019,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201019,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201019,none,no_dose,0-4,L1,0,0,0,5182166.23
TEST,20201026,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201026,none,no_dose,40-49,L1,1,97140.96,2459.4,541234.77
TEST,20201026,none,no_dose,70-79,L1,0,0,0,469464.54
TEST,20201026,none,no_dose,80+,L1,0,0,0,612437.83
TEST,20201026,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201026,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201026,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201026,none,no_dose,12-17,L1,0,0,0,935668.9
TEST,20201026,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201026,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201026,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201102,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201102,none,no_dose,40-49,L1,0,0,0,363170.68
TEST,20201102,none,no_dose,70-79,L1,0,0,0,469464.54
TEST,20201102,none,no_dose,80+,L1,0,0,0,620904.71
TEST,20201102,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201102,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201102,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201102,none,no_dose,12-17,L1,0,0,0,962402.3
TEST,20201102,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201102,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201102,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201109,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201109,none,no_dose,40-49,L1,0,0,0,363170.68
TEST,20201109,none,no_dose,70-79,L1,1,131859.21,3338.39,734672.47
TEST,20201109,none,no_dose,80+,L1,0,0,0,620904.71
TEST,20201109,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201109,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201109,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201109,none,no_dose,12-17,L1,0,0,0,962402.3
TEST,20201109,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201109,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201109,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201116,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201116,none,no_dose,40-49,L1,0,0,0,363170.68
TEST,20201116,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201116,none,no_dose,80+,L1,0,0,0,620904.71
TEST,20201116,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201116,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201116,none,no_dose,50-59,L1,0,0,0,291637.06
TEST,20201116,none,no_dose,12-17,L1,0,0,0,962402.3
TEST,20201116,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201116,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201116,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201123,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201123,none,no_dose,40-49,L1,0,0,0,363170.68
TEST,20201123,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201123,none,no_dose,80+,L1,1,170677.57,4321.18,950954.56
TEST,20201123,none,no_dose,25-29,L1,0,0,0,1480618.92
TEST,20201123,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201123,none,no_dose,50-59,L1,1,80098.68,2027.92,446281.3
TEST,20201123,none,no_dose,12-17,L1,0,0,0,962402.3
TEST,20201123,none,no_dose,30-39,L1,0,0,0,469464.54
TEST,20201123,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201123,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201130,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201130,none,no_dose,40-49,L1,0,0,0,365139.08
TEST,20201130,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201130,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20201130,none,no_dose,25-29,L1,1,410393.26,10390.26,2286564.89
TEST,20201130,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201130,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20201130,none,no_dose,12-17,L1,0,0,0,962402.3
TEST,20201130,none,no_dose,30-39,L1,0,0,0,474423.67
TEST,20201130,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201130,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201207,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201207,none,no_dose,40-49,L1,0,0,0,371174.44
TEST,20201207,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201207,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20201207,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20201207,none,no_dose,60-69,L1,0,0,0,401000.96
TEST,20201207,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20201207,none,no_dose,12-17,L1,0,0,0,990708.25
TEST,20201207,none,no_dose,30-39,L1,0,0,0,481201.15
TEST,20201207,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201207,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201214,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201214,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201214,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20201214,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20201214,none,no_dose,40-49,L1,0,0,0,377412.67
TEST,20201214,none,no_dose,60-69,L1,1,110347.43,2793.76,614816.54
TEST,20201214,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20201214,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20201214,none,no_dose,30-39,L1,1,131859.21,3338.39,734672.47
TEST,20201214,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201214,none,no_dose,0-4,L1,0,0,0,6416015.34
TEST,20201221,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201221,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201221,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20201221,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20201221,none,no_dose,40-49,L1,0,0,0,377412.67
TEST,20201221,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20201221,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20201221,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20201221,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20201221,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201221,none,no_dose,0-4,L1,0,0,0,8421020.13
TEST,20201228,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20201228,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20201228,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20201228,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20201228,none,no_dose,40-49,L1,0,0,0,377412.67
TEST,20201228,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20201228,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20201228,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20201228,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20201228,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20201228,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210104,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20210104,none,no_dose,70-79,L1,0,0,0,493539.64
TEST,20210104,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20210104,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20210104,none,no_dose,40-49,L1,0,0,0,380611.08
TEST,20210104,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210104,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20210104,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210104,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20210104,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210104,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210104,Pfizer,1,40-49,L1,0,0,0,44912107.35
TEST,20210111,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20210111,none,no_dose,70-79,L1,1,134778.6,3412.3,750938.28
TEST,20210111,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20210111,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20210111,none,no_dose,40-49,L1,0,0,0,384960.92
TEST,20210111,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210111,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20210111,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210111,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20210111,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210111,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210111,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210118,none,no_dose,18-24,L1,0,0,0,962402.3
TEST,20210118,none,no_dose,70-79,L1,0,0,0,506527.53
TEST,20210118,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20210118,none,no_dose,25-29,L1,0,0,0,1604003.83
TEST,20210118,none,no_dose,40-49,L1,0,0,0,384960.92
TEST,20210118,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210118,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20210118,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210118,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20210118,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210118,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210118,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210125,none,no_dose,18-24,L1,1,268566.18,6799.51,1496354.96
TEST,20210125,none,no_dose,70-79,L1,0,0,0,506527.53
TEST,20210125,none,no_dose,80+,L1,0,0,0,663725.72
TEST,20210125,none,no_dose,25-29,L1,0,0,0,1623329.18
TEST,20210125,none,no_dose,40-49,L1,1,104956.9,2657.28,584782.4
TEST,20210125,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210125,none,no_dose,50-59,L1,0,0,0,296123.78
TEST,20210125,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210125,none,no_dose,30-39,L1,0,0,0,493539.64
TEST,20210125,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210125,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210125,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210201,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210201,none,no_dose,70-79,L1,0,0,0,506527.53
TEST,20210201,none,no_dose,80+,L1,0,0,0,677066.95
TEST,20210201,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210201,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210201,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210201,none,no_dose,50-59,L1,0,0,0,297431.17
TEST,20210201,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210201,none,no_dose,30-39,L1,0,0,0,495354.13
TEST,20210201,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210201,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210201,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210201,Pfizer,1,30-39,L1,0,0,0,134736322.06
TEST,20210208,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210208,none,no_dose,70-79,L1,0,0,0,506527.53
TEST,20210208,none,no_dose,80+,L1,0,0,0,687430.21
TEST,20210208,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210208,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210208,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210208,none,no_dose,50-59,L1,0,0,0,300750.72
TEST,20210208,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210208,none,no_dose,30-39,L1,0,0,0,506527.53
TEST,20210208,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210208,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210208,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210208,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210215,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210215,none,no_dose,70-79,L1,0,0,0,520217.46
TEST,20210215,none,no_dose,80+,L1,0,0,0,687430.21
TEST,20210215,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210215,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210215,none,no_dose,60-69,L1,0,0,0,409532.89
TEST,20210215,none,no_dose,50-59,L1,0,0,0,300750.72
TEST,20210215,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210215,none,no_dose,30-39,L1,0,0,0,506527.53
TEST,20210215,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210215,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210215,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210215,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210222,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210222,none,no_dose,70-79,L1,0,0,0,520217.46
TEST,20210222,none,no_dose,80+,L1,0,0,0,687430.21
TEST,20210222,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210222,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210222,none,no_dose,60-69,L1,1,111018.24,2810.74,618554.03
TEST,20210222,none,no_dose,50-59,L1,0,0,0,300750.72
TEST,20210222,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210222,none,no_dose,30-39,L1,0,0,0,506527.53
TEST,20210222,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210222,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210222,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210222,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210301,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210301,none,no_dose,70-79,L1,0,0,0,530457.96
TEST,20210301,none,no_dose,80+,L1,0,0,0,687430.21
TEST,20210301,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210301,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210301,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210301,none,no_dose,50-59,L1,0,0,0,303460.18
TEST,20210301,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210301,none,no_dose,30-39,L1,0,0,0,506527.53
TEST,20210301,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210301,Pfizer,1,50-59,L1,0,0,0,33684080.52
TEST,20210301,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210301,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210301,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210308,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210308,none,no_dose,70-79,L1,0,0,0,534667.94
TEST,20210308,none,no_dose,80+,L1,0,0,0,705425.77
TEST,20210308,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210308,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210308,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210308,none,no_dose,50-59,L1,0,0,0,315541.74
TEST,20210308,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210308,none,no_dose,30-39,L1,1,141023.17,3570.4,785730.79
TEST,20210308,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210308,Pfizer,1,50-59,L1,0,0,0,8421020.13
TEST,20210308,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210308,Pfizer,1,30-39,L1,0,0,0,16842040.26
TEST,20210308,Pfizer,1,80+,L1,0,0,0,26947264.41
TEST,20210308,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210315,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210315,none,no_dose,70-79,L1,0,0,0,534667.94
TEST,20210315,none,no_dose,80+,L1,0,0,0,712890.59
TEST,20210315,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210315,none,no_dose,40-49,L1,0,0,0,392817.27
TEST,20210315,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210315,none,no_dose,50-59,L1,0,0,0,330236.08
TEST,20210315,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210315,none,no_dose,30-39,L1,0,0,0,534667.94
TEST,20210315,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210315,Pfizer,1,50-59,L1,0,0,0,5182166.23
TEST,20210315,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210315,Pfizer,1,30-39,L1,0,0,0,13473632.21
TEST,20210315,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,20210315,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,20210315,Pfizer,2,30-39,L1,0,0,0,33684080.52
TEST,20210322,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210322,none,no_dose,70-79,L1,0,0,0,534667.94
TEST,20210322,none,no_dose,80+,L1,0,0,0,712890.59
TEST,20210322,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210322,none,no_dose,40-49,L1,0,0,0,398628.17
TEST,20210322,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210322,none,no_dose,50-59,L1,0,0,0,331862.86
TEST,20210322,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210322,none,no_dose,30-39,L1,0,0,0,534667.94
TEST,20210322,Pfizer,1,40-49,L1,0,0,0,11228026.84
TEST,20210322,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210322,Pfizer,1,50-59,L1,0,0,0,4812011.5
TEST,20210322,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210322,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210322,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,20210322,Pfizer,2,30-39,L1,0,0,0,19248046.01
TEST,20210329,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210329,none,no_dose,70-79,L1,0,0,0,547708.63
TEST,20210329,none,no_dose,80+,L1,0,0,0,724388.83
TEST,20210329,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210329,none,no_dose,40-49,L1,1,112731.48,2854.11,628099.61
TEST,20210329,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210329,none,no_dose,50-59,L1,0,0,0,331862.86
TEST,20210329,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210329,none,no_dose,30-39,L1,0,0,0,534667.94
TEST,20210329,Pfizer,1,40-49,L1,0,0,0,7091385.37
TEST,20210329,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210329,Pfizer,1,50-59,L1,0,0,0,6124378.28
TEST,20210329,Pfizer,2,50-59,L1,0,0,0,22456053.68
TEST,20210329,Pfizer,1,80+,L1,0,0,0,13473632.21
TEST,20210329,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210329,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,40-49,L1,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,70-79,L1,0,0,0,134736322.06
TEST,20210329,Pfizer,2,30-39,L1,0,0,0,19248046.01
TEST,20210405,none,no_dose,18-24,L1,0,0,0,1013055.05
TEST,20210405,none,no_dose,70-79,L1,0,0,0,566119
TEST,20210405,none,no_dose,80+,L1,1,218712.57,5537.32,1218588.47
TEST,20210405,none,no_dose,25-29,L1,0,0,0,1749822.36
TEST,20210405,none,no_dose,40-49,L1,0,0,0,427734.36
TEST,20210405,none,no_dose,60-69,L1,0,0,0,418435.78
TEST,20210405,none,no_dose,50-59,L1,0,0,0,337685.02
TEST,20210405,none,no_dose,12-17,L1,0,0,0,1013055.05
TEST,20210405,none,no_dose,30-39,L1,0,0,0,534667.94
TEST,20210405,Pfizer,1,40-49,L1,0,0,0,6416015.34
TEST,20210405,none,no_dose,5-11,L1,0,0,0,1013055.05
TEST,20210405,Pfizer,1,50-59,L1,0,0,0,4812011.5
TEST,20210405,Pfizer,1,80+,L1,0,0,0,5858100.96
TEST,20210405,Pfizer,2,50-59,L1,0,0,0,19248046.01
TEST,20210405,none,no_dose,0-4,L1,0,0,0,9624023
TEST,20210405,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,20210405,AstraZeneca,1,40-49,L1,0,0,0,19248046.01
TEST,20210405,AstraZeneca,1,70-79,L1,0,0,0,19248046.01
TEST,20210405,Pfizer,2,30-39,L1,0,0,0,19248046.01
TEST,20200106,none,no_dose,all_birth_cohorts,L1,0,0,0,49681.53
TEST,20200113,none,no_dose,all_birth_cohorts,L1,0,0,0,50032.05
TEST,20200120,none,no_dose,all_birth_cohorts,L1,0,0,0,50125.12
TEST,20200127,none,no_dose,all_birth_cohorts,L1,0,0,0,50125.12
TEST,20200203,none,no_dose,all_birth_cohorts,L1,0,0,0,50125.12
TEST,20200210,none,no_dose,all_birth_cohorts,L1,0,0,0,50255.99
TEST,20200217,none,no_dose,all_birth_cohorts,L1,0,0,0,50255.99
TEST,20200224,none,no_dose,all_birth_cohorts,L1,0,0,0,50368.72
TEST,20200302,none,no_dose,all_birth_cohorts,L1,0,0,0,50387.55
TEST,20200309,none,no_dose,all_birth_cohorts,L1,0,0,0,50463.04
TEST,20200316,none,no_dose,all_birth_cohorts,L1,0,0,0,50633.72
TEST,20200323,none,no_dose,all_birth_cohorts,L1,0,0,0,50652.75
TEST,20200330,none,no_dose,all_birth_cohorts,L1,0,0,0,50709.94
TEST,20200406,none,no_dose,all_birth_cohorts,L1,0,0,0,50882.3
TEST,20200413,none,no_dose,all_birth_cohorts,L1,0,0,0,50920.76
TEST,20200420,none,no_dose,all_birth_cohorts,L1,0,0,0,50920.76
TEST,20200427,none,no_dose,all_birth_cohorts,L1,0,0,0,51075.18
TEST,20200504,none,no_dose,all_birth_cohorts,L1,0,0,0,51191.61
TEST,20200511,none,no_dose,all_birth_cohorts,L1,0,0,0,51308.58
TEST,20200518,none,no_dose,all_birth_cohorts,L1,0,0,0,51328.12
TEST,20200525,none,no_dose,all_birth_cohorts,L1,1,13946.16,353.09,77703.04
TEST,20200601,none,no_dose,all_birth_cohorts,L1,0,0,0,51465.36
TEST,20200608,none,no_dose,all_birth_cohorts,L1,0,0,0,51465.36
TEST,20200615,none,no_dose,all_birth_cohorts,L1,1,14048.08,355.67,78270.87
TEST,20200622,none,no_dose,all_birth_cohorts,L1,0,0,0,51941.53
TEST,20200629,none,no_dose,all_birth_cohorts,L1,0,0,0,52021.75
TEST,20200706,none,no_dose,all_birth_cohorts,L1,0,0,0,52082.07
TEST,20200713,none,no_dose,all_birth_cohorts,L1,0,0,0,52203.15
TEST,20200720,none,no_dose,all_birth_cohorts,L1,0,0,0,52304.47
TEST,20200727,none,no_dose,all_birth_cohorts,L1,0,0,0,52304.47
TEST,20200803,none,no_dose,all_birth_cohorts,L1,0,0,0,52304.47
TEST,20200810,none,no_dose,all_birth_cohorts,L1,0,0,0,52345.11
TEST,20200817,none,no_dose,all_birth_cohorts,L1,0,0,0,52446.99
TEST,20200824,none,no_dose,all_birth_cohorts,L1,0,0,0,52446.99
TEST,20200831,none,no_dose,all_birth_cohorts,L1,0,0,0,52508.31
TEST,20200907,none,no_dose,all_birth_cohorts,L1,0,0,0,52734.37
TEST,20200914,none,no_dose,all_birth_cohorts,L1,0,0,0,52734.37
TEST,20200921,none,no_dose,all_birth_cohorts,L1,1,14306.7,362.21,79711.82
TEST,20200928,none,no_dose,all_birth_cohorts,L1,0,0,0,52879.25
TEST,20201005,none,no_dose,all_birth_cohorts,L1,0,0,0,53024.92
TEST,20201012,none,no_dose,all_birth_cohorts,L1,0,0,0,53087.6
TEST,20201019,none,no_dose,all_birth_cohorts,L1,1,14499.8,367.1,80787.72
TEST,20201026,none,no_dose,all_birth_cohorts,L1,1,14627.55,370.34,81499.51
TEST,20201102,none,no_dose,all_birth_cohorts,L1,0,0,0,54219.85
TEST,20201109,none,no_dose,all_birth_cohorts,L1,1,14757.58,373.63,82223.95
TEST,20201116,none,no_dose,all_birth_cohorts,L1,0,0,0,54527.04
TEST,20201123,none,no_dose,all_birth_cohorts,L1,2,29671,3593.3,107181.85
TEST,20201130,none,no_dose,all_birth_cohorts,L1,1,14950.88,378.52,83300.97
TEST,20201207,none,no_dose,all_birth_cohorts,L1,0,0,0,55584.29
TEST,20201214,none,no_dose,all_birth_cohorts,L1,2,30348.98,3675.4,109630.96
TEST,20201221,none,no_dose,all_birth_cohorts,L1,0,0,0,56233.86
TEST,20201228,none,no_dose,all_birth_cohorts,L1,0,0,0,56280.84
TEST,20210104,none,no_dose,all_birth_cohorts,L1,0,0,0,56351.45
