datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20201228,none,no_dose,1960-1969,L1,3,13492.8,2782.54,39431.68,50-59
TEST,20201228,none,no_dose,1990+,L1,2,7452.56,902.54,26921.21,<30
TEST,20201228,none,no_dose,1940-1949,L1,0,0,0,26000.83,70-79
TEST,20201228,none,no_dose,1970-1979,L1,0,0,0,17838.78,40-49
TEST,20201228,none,no_dose,1950-1959,L1,4,23899.89,6511.91,61193.2,60-69
TEST,20201228,none,no_dose,1980-1989,L1,2,14935.6,1808.77,53952.51,30-39
TEST,20201228,none,no_dose,<1940,L1,1,8470.55,214.46,47194.87,80+
TEST,20201228,Pfizer,1,1980-1989,L1,0,0,0,134736322.06,30-39
TEST,20201228,Pfizer,1,<1940,L1,0,0,0,67368161.03,80+
TEST,20201228,Pfizer,1,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20201228,Pfizer,1,1960-1969,L1,0,0,0,134736322.06,50-59
TEST,20210104,none,no_dose,1960-1969,L1,0,0,0,16764.5,50-59
TEST,20210104,none,no_dose,1990+,L1,3,11225.8,2315.03,32806.54,<30
TEST,20210104,none,no_dose,1940-1949,L1,0,0,0,26081.36,70-79
TEST,20210104,none,no_dose,1970-1979,L1,1,4862.22,123.1,27090.56,40-49
TEST,20210104,none,no_dose,1950-1959,L1,0,0,0,22230.05,60-69
TEST,20210104,Pfizer,1,1970-1979,L1,0,0,0,4812011.5,40-49
TEST,20210104,none,no_dose,1980-1989,L1,4,30142.36,8212.78,77176.4,30-39
TEST,20210104,none,no_dose,<1940,L1,2,17188.24,2081.58,62089.82,80+
TEST,20210104,Pfizer,1,1980-1989,L1,0,0,0,5614013.42,30-39
TEST,20210104,Pfizer,1,1960-1969,L1,0,0,0,3545692.69,50-59
TEST,20210104,Pfizer,1,<1940,L1,0,0,0,3286251.76,80+
TEST,20210104,Pfizer,1,1950-1959,L1,0,0,0,4346332.97,60-69
TEST,20210104,Pfizer,1,1990+,L1,0,0,0,8421020.13,<30
TEST,20210104,Pfizer,1,1940-1949,L1,0,0,0,67368161.03,70-79
TEST,20210111,none,no_dose,1960-1969,L1,3,13786.49,2843.11,40289.97,50-59
TEST,20210111,none,no_dose,1990+,L1,3,11341.99,2338.99,33146.12,<30
TEST,20210111,none,no_dose,1940-1949,L1,3,21447.45,4422.98,62678.54,70-79
TEST,20210111,none,no_dose,1970-1979,L1,3,14747.64,3041.32,43098.88,40-49
TEST,20210111,none,no_dose,1950-1959,L1,0,0,0,22523.62,60-69
TEST,20210111,Pfizer,1,1970-1979,L1,0,0,0,1497070.25,40-49
TEST,20210111,Pfizer,1,1950-1959,L1,0,0,0,1531094.57,60-69
TEST,20210111,none,no_dose,1980-1989,L1,2,15324.1,1855.82,55355.93,30-39
TEST,20210111,none,no_dose,<1940,L1,1,8723.43,220.86,48603.84,80+
TEST,20210111,Pfizer,1,<1940,L1,0,0,0,1548693.36,80+
TEST,20210111,Pfizer,1,1980-1989,L1,0,0,0,1981416.5,30-39
TEST,20210111,Pfizer,1,1960-1969,L1,0,0,0,1224875.66,50-59
TEST,20210111,Pfizer,1,1990+,L1,0,0,0,2495117.08,<30
TEST,20210111,Pfizer,1,1940-1949,L1,0,0,0,5182166.23,70-79
TEST,20210118,none,no_dose,1960-1969,L1,3,13942.61,2875.3,40746.23,50-59
TEST,20210118,none,no_dose,1990+,L1,3,11437.89,2358.77,33426.37,<30
TEST,20210118,none,no_dose,1940-1949,L1,0,0,0,26475.99,70-79
TEST,20210118,none,no_dose,1970-1979,L1,3,14957,3084.49,43710.71,40-49
TEST,20210118,none,no_dose,1950-1959,L1,1,6167.68,156.15,34364.11,60-69
TEST,20210118,Pfizer,1,1970-1979,L1,0,0,0,847398.25,40-49
TEST,20210118,Pfizer,1,1950-1959,L1,0,0,0,1122802.68,60-69
TEST,20210118,none,no_dose,1980-1989,L1,1,7708.95,195.17,42951.51,30-39
TEST,20210118,none,no_dose,<1940,L1,0,0,0,32419.71,80+
TEST,20210118,Pfizer,1,<1940,L1,0,0,0,1418277.07,80+
TEST,20210118,Pfizer,1,1980-1989,L1,0,0,0,1727388.74,30-39
TEST,20210118,Pfizer,1,1960-1969,L1,0,0,0,886423.17,50-59
TEST,20210118,Pfizer,1,1990+,L1,0,0,0,1772846.34,<30
TEST,20210118,Moderna,1,1980-1989,L1,0,0,0,33684080.52,30-39
TEST,20210118,Pfizer,1,1940-1949,L1,0,0,0,3849609.2,70-79
TEST,20210118,Moderna,1,1960-1969,L1,0,0,0,26947264.41,50-59
TEST,20210118,Pfizer,2,1950-1959,L1,0,0,0,134736322.06,60-69
TEST,20210118,Moderna,1,1990+,L1,0,0,0,16842040.26,<30
TEST,20210118,Moderna,1,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20210118,Pfizer,2,1960-1969,L1,0,0,0,134736322.06,50-59
TEST,20210125,none,no_dose,1960-1969,L1,6,28153.91,10331.99,61279.2,50-59
TEST,20210125,none,no_dose,1990+,L1,3,11508.77,2373.39,33633.51,<30
TEST,20210125,none,no_dose,1940-1949,L1,1,7188.55,182,40052.01,70-79
TEST,20210125,none,no_dose,1970-1979,L1,0,0,0,18459.56,40-49
TEST,20210125,none,no_dose,1950-1959,L1,0,0,0,22840.54,60-69
TEST,20210125,Pfizer,1,1970-1979,L1,0,0,0,916573.62,40-49
TEST,20210125,Pfizer,2,1970-1979,L1,0,0,0,6416015.34,40-49
TEST,20210125,Pfizer,1,1950-1959,L1,0,0,0,1403503.35,60-69
TEST,20210125,none,no_dose,1980-1989,L1,0,0,0,28576.1,30-39
TEST,20210125,none,no_dose,<1940,L1,1,8841.68,223.85,49262.71,80+
TEST,20210125,Pfizer,1,<1940,L1,0,0,0,2105255.03,80+
TEST,20210125,Pfizer,1,1980-1989,L1,0,0,0,2173166.48,30-39
TEST,20210125,Pfizer,2,1980-1989,L1,0,0,0,6124378.28,30-39
TEST,20210125,Pfizer,1,1960-1969,L1,0,0,0,1060915.92,50-59
TEST,20210125,Pfizer,2,1960-1969,L1,0,0,0,3133402.84,50-59
TEST,20210125,Pfizer,2,1950-1959,L1,0,0,0,4491210.74,60-69
TEST,20210125,Pfizer,1,1990+,L1,0,0,0,1924804.6,<30
TEST,20210125,Pfizer,2,1990+,L1,0,0,0,19248046.01,<30
TEST,20210125,Pfizer,2,<1940,L1,0,0,0,4990234.15,80+
TEST,20210125,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210125,Pfizer,1,1940-1949,L1,0,0,0,4082918.85,70-79
TEST,20210125,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210125,Moderna,1,1990+,L1,0,0,0,9624023,<30
TEST,20210125,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210125,Pfizer,2,1940-1949,L1,0,0,0,67368161.03,70-79
TEST,20210201,none,no_dose,1960-1969,L1,2,9452.64,1144.76,34146.18,50-59
TEST,20210201,none,no_dose,1990+,L1,3,11540.28,2379.88,33725.61,<30
TEST,20210201,none,no_dose,1940-1949,L1,2,14439.61,1748.7,52160.85,70-79
TEST,20210201,none,no_dose,1970-1979,L1,1,5020.62,127.11,27973.1,40-49
TEST,20210201,none,no_dose,1950-1959,L1,0,0,0,22922.14,60-69
TEST,20210201,Pfizer,2,1970-1979,L1,0,0,0,1433365.13,40-49
TEST,20210201,Pfizer,1,1950-1959,L1,0,0,0,3286251.76,60-69
TEST,20210201,Pfizer,2,1950-1959,L1,0,0,0,1585133.2,60-69
TEST,20210201,none,no_dose,1980-1989,L1,0,0,0,28606.44,30-39
TEST,20210201,none,no_dose,<1940,L1,2,17778.05,2153,64220.42,80+
TEST,20210201,Pfizer,1,<1940,L1,0,0,0,3962833,80+
TEST,20210201,Pfizer,2,<1940,L1,0,0,0,2245605.37,80+
TEST,20210201,Pfizer,1,1970-1979,L1,0,0,0,1663411.38,40-49
TEST,20210201,Pfizer,2,1980-1989,L1,0,0,0,2245605.37,30-39
TEST,20210201,Pfizer,1,1960-1969,L1,0,0,0,1585133.2,50-59
TEST,20210201,Pfizer,2,1960-1969,L1,0,0,0,1374860.43,50-59
TEST,20210201,Pfizer,1,1980-1989,L1,0,0,0,5614013.42,30-39
TEST,20210201,Pfizer,2,1990+,L1,0,0,0,2994140.49,<30
TEST,20210201,Pfizer,1,1990+,L1,0,0,0,3454777.49,<30
TEST,20210201,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210201,Moderna,1,1990+,L1,0,0,0,7925666,<30
TEST,20210201,Pfizer,2,1940-1949,L1,0,0,0,7091385.37,70-79
TEST,20210201,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210201,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210201,Pfizer,1,1940-1949,L1,0,0,0,8421020.13,70-79
TEST,20210208,none,no_dose,1960-1969,L1,5,23835.16,7739.21,55623.31,50-59
TEST,20210208,none,no_dose,1990+,L1,1,3866.31,97.89,21541.68,<30
TEST,20210208,none,no_dose,1940-1949,L1,2,14519.98,1758.44,52451.15,70-79
TEST,20210208,none,no_dose,1970-1979,L1,1,5064.48,128.22,28217.45,40-49
TEST,20210208,none,no_dose,1950-1959,L1,2,12514.99,1515.62,45208.45,60-69
TEST,20210208,Pfizer,2,1970-1979,L1,0,0,0,880629.56,40-49
TEST,20210208,Pfizer,2,1950-1959,L1,0,0,0,1104396.08,60-69
TEST,20210208,none,no_dose,1980-1989,L1,1,7789.51,197.21,43400.36,30-39
TEST,20210208,none,no_dose,<1940,L1,2,17908.8,2168.84,64692.75,80+
TEST,20210208,Pfizer,2,<1940,L1,0,0,0,1924804.6,80+
TEST,20210208,Pfizer,2,1980-1989,L1,0,0,0,1845703.04,30-39
TEST,20210208,Pfizer,2,1960-1969,L1,1,296951.22,7518.15,1654506.3,50-59
TEST,20210208,Pfizer,1,1980-1989,L1,0,0,0,7091385.37,30-39
TEST,20210208,Pfizer,1,1960-1969,L1,0,0,0,1531094.57,50-59
TEST,20210208,Pfizer,1,1970-1979,L1,0,0,0,3742675.61,40-49
TEST,20210208,AstraZeneca,1,1960-1969,L1,0,0,0,26947264.41,50-59
TEST,20210208,Pfizer,2,1990+,L1,0,0,0,1796484.29,<30
TEST,20210208,Pfizer,1,1950-1959,L1,0,0,0,4990234.15,60-69
TEST,20210208,Moderna,1,1980-1989,L1,0,0,0,11228026.84,30-39
TEST,20210208,AstraZeneca,1,1990+,L1,0,0,0,26947264.41,<30
TEST,20210208,AstraZeneca,1,1970-1979,L1,0,0,0,16842040.26,40-49
TEST,20210208,Moderna,1,1990+,L1,0,0,0,6416015.34,<30
TEST,20210208,Pfizer,1,1990+,L1,0,0,0,11228026.84,<30
TEST,20210208,Moderna,1,1950-1959,L1,0,0,0,9624023,60-69
TEST,20210208,Pfizer,1,<1940,L1,0,0,0,4346332.97,80+
TEST,20210208,Pfizer,2,1940-1949,L1,0,0,0,3849609.2,70-79
TEST,20210208,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210208,Moderna,1,1940-1949,L1,0,0,0,22456053.68,70-79
TEST,20210215,none,no_dose,1960-1969,L1,2,9771.27,1183.35,35297.18,50-59
TEST,20210215,none,no_dose,1990+,L1,0,0,0,14378.01,<30
TEST,20210215,none,no_dose,1940-1949,L1,0,0,0,26866.66,70-79
TEST,20210215,none,no_dose,1970-1979,L1,0,0,0,19212.37,40-49
TEST,20210215,none,no_dose,1950-1959,L1,1,6338.94,160.49,35318.34,60-69
TEST,20210215,Pfizer,2,1970-1979,L1,0,0,0,836871.57,40-49
TEST,20210215,Pfizer,2,1950-1959,L1,0,0,0,1069335.89,60-69
TEST,20210215,none,no_dose,1980-1989,L1,1,7924.71,200.64,44153.67,30-39
TEST,20210215,none,no_dose,<1940,L1,1,9034.13,228.72,50334.97,80+
TEST,20210215,Pfizer,2,<1940,L1,0,0,0,1924804.6,80+
TEST,20210215,Pfizer,2,1980-1989,L1,0,0,0,1749822.36,30-39
TEST,20210215,Pfizer,2,1960-1969,L1,0,0,0,1069335.89,50-59
TEST,20210215,Pfizer,1,1960-1969,L1,0,0,0,756945.63,50-59
TEST,20210215,Pfizer,1,1980-1989,L1,0,0,0,2363795.12,30-39
TEST,20210215,Pfizer,1,1970-1979,L1,0,0,0,1192356.83,40-49
TEST,20210215,AstraZeneca,1,1970-1979,L1,0,0,0,1464525.24,40-49
TEST,20210215,Pfizer,1,1950-1959,L1,0,0,0,1749822.36,60-69
TEST,20210215,AstraZeneca,1,1980-1989,L1,0,0,0,7091385.37,30-39
TEST,20210215,AstraZeneca,1,1960-1969,L1,0,0,0,2283666.48,50-59
TEST,20210215,Pfizer,2,1990+,L1,0,0,0,1749822.36,<30
TEST,20210215,AstraZeneca,1,1990+,L1,0,0,0,4812011.5,<30
TEST,20210215,Moderna,1,1980-1989,L1,0,0,0,10364332.47,30-39
TEST,20210215,Moderna,2,1980-1989,L1,0,0,0,22456053.68,30-39
TEST,20210215,Moderna,1,1990+,L1,0,0,0,9624023,<30
TEST,20210215,Pfizer,1,1990+,L1,0,0,0,3962833,<30
TEST,20210215,Moderna,1,1950-1959,L1,0,0,0,12248756.55,60-69
TEST,20210215,Pfizer,1,<1940,L1,0,0,0,3849609.2,80+
TEST,20210215,Pfizer,1,1940-1949,L1,0,0,0,33684080.52,70-79
TEST,20210215,Pfizer,2,1940-1949,L1,0,0,0,3849609.2,70-79
TEST,20210215,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210215,Moderna,2,1990+,L1,0,0,0,19248046.01,<30
TEST,20210215,Moderna,2,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20210215,Moderna,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210222,none,no_dose,1960-1969,L1,2,9994.53,1210.38,36103.67,50-59
TEST,20210222,none,no_dose,1990+,L1,2,7866.68,952.69,28417.16,<30
TEST,20210222,none,no_dose,1940-1949,L1,0,0,0,27044.63,70-79
TEST,20210222,none,no_dose,1970-1979,L1,2,10725.3,1298.88,38743.46,40-49
TEST,20210222,none,no_dose,1950-1959,L1,0,0,0,23604.82,60-69
TEST,20210222,Pfizer,2,1970-1979,L1,0,0,0,836871.57,40-49
TEST,20210222,Pfizer,2,1950-1959,L1,0,0,0,1060915.92,60-69
TEST,20210222,none,no_dose,1980-1989,L1,2,16186.57,1960.27,58471.46,30-39
TEST,20210222,none,no_dose,<1940,L1,0,0,0,33684.08,80+
TEST,20210222,Pfizer,2,<1940,L1,0,0,0,1924804.6,80+
TEST,20210222,Pfizer,2,1980-1989,L1,0,0,0,1749822.36,30-39
TEST,20210222,Pfizer,2,1960-1969,L1,0,0,0,1028521.54,50-59
TEST,20210222,AstraZeneca,1,1960-1969,L1,0,0,0,1122802.68,50-59
TEST,20210222,Pfizer,1,1960-1969,L1,0,0,0,601501.44,50-59
TEST,20210222,Pfizer,1,<1940,L1,0,0,0,2323040.04,80+
TEST,20210222,Pfizer,1,1990+,L1,0,0,0,2749720.86,<30
TEST,20210222,Pfizer,1,1980-1989,L1,0,0,0,1531094.57,30-39
TEST,20210222,AstraZeneca,1,1970-1979,L1,0,0,0,644671.4,40-49
TEST,20210222,AstraZeneca,1,1990+,L1,0,0,0,2406005.75,<30
TEST,20210222,Pfizer,1,1970-1979,L1,0,0,0,740309.46,40-49
TEST,20210222,Pfizer,1,1950-1959,L1,0,0,0,1334022.99,60-69
TEST,20210222,Pfizer,2,1990+,L1,0,0,0,1749822.36,<30
TEST,20210222,AstraZeneca,1,1980-1989,L1,0,0,0,2245605.37,30-39
TEST,20210222,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210222,Moderna,1,1940-1949,L1,0,0,0,7091385.37,70-79
TEST,20210222,Moderna,1,1990+,L1,0,0,0,13473632.21,<30
TEST,20210222,Moderna,1,1950-1959,L1,0,0,0,11228026.84,60-69
TEST,20210222,Moderna,1,1960-1969,L1,0,0,0,22456053.68,50-59
TEST,20210222,Pfizer,1,1940-1949,L1,0,0,0,12248756.55,70-79
TEST,20210222,Pfizer,2,1940-1949,L1,0,0,0,3849609.2,70-79
TEST,20210222,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210222,Moderna,2,1990+,L1,0,0,0,9624023,<30
TEST,20210222,Moderna,2,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210222,Moderna,1,1980-1989,L1,0,0,0,9624023,30-39
TEST,20210222,Moderna,1,1970-1979,L1,0,0,0,26947264.41,40-49
TEST,20210301,none,no_dose,1960-1969,L1,1,5095.56,129.01,28390.66,50-59
TEST,20210301,none,no_dose,1990+,L1,3,11911.62,2456.46,34810.81,<30
TEST,20210301,none,no_dose,1940-1949,L1,1,7380.28,186.85,41120.28,70-79
TEST,20210301,none,no_dose,1970-1979,L1,1,5478.48,138.7,30524.12,40-49
TEST,20210301,none,no_dose,1950-1959,L1,1,6431.59,162.83,35834.53,60-69
TEST,20210301,Pfizer,2,1970-1979,L1,0,0,0,765547.28,40-49
TEST,20210301,Pfizer,2,1950-1959,L1,0,0,0,852761.53,60-69
TEST,20210301,none,no_dose,1980-1989,L1,1,8250.51,208.88,45968.89,30-39
TEST,20210301,none,no_dose,<1940,L1,0,0,0,35308.26,80+
TEST,20210301,Pfizer,2,<1940,L1,0,0,0,1924804.6,80+
TEST,20210301,Pfizer,2,1980-1989,L1,0,0,0,1663411.38,30-39
TEST,20210301,Pfizer,2,1960-1969,L1,0,0,0,802001.92,50-59
TEST,20210301,AstraZeneca,1,1960-1969,L1,0,0,0,635548.69,50-59
TEST,20210301,Pfizer,1,1960-1969,L1,0,0,0,650900.11,50-59
TEST,20210301,AstraZeneca,1,1970-1979,L1,0,0,0,441758.43,40-49
TEST,20210301,Pfizer,1,<1940,L1,0,0,0,620904.71,80+
TEST,20210301,Pfizer,1,1990+,L1,0,0,0,2041459.43,<30
TEST,20210301,Pfizer,1,1980-1989,L1,0,0,0,1480618.92,30-39
TEST,20210301,AstraZeneca,1,1990+,L1,0,0,0,1623329.18,<30
TEST,20210301,Pfizer,1,1970-1979,L1,0,0,0,732262.62,40-49
TEST,20210301,Pfizer,1,1950-1959,L1,0,0,0,1845703.04,60-69
TEST,20210301,Pfizer,2,1990+,L1,0,0,0,1663411.38,<30
TEST,20210301,AstraZeneca,1,1980-1989,L1,0,0,0,1161520.02,30-39
TEST,20210301,AstraZeneca,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210301,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210301,Moderna,1,1940-1949,L1,0,0,0,6124378.28,70-79
TEST,20210301,Moderna,1,1990+,L1,0,0,0,12248756.55,<30
TEST,20210301,Moderna,2,1990+,L1,0,0,0,7925666,<30
TEST,20210301,Moderna,1,1950-1959,L1,0,0,0,10364332.47,60-69
TEST,20210301,Moderna,2,1950-1959,L1,0,0,0,16842040.26,60-69
TEST,20210301,Moderna,1,1960-1969,L1,0,0,0,14970702.45,50-59
TEST,20210301,Pfizer,1,1940-1949,L1,0,0,0,5389452.88,70-79
TEST,20210301,Pfizer,2,1940-1949,L1,0,0,0,3849609.2,70-79
TEST,20210301,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210301,Moderna,1,1980-1989,L1,0,0,0,9624023,30-39
TEST,20210301,Moderna,2,1940-1949,L1,0,0,0,67368161.03,70-79
TEST,20210301,Moderna,1,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210308,none,no_dose,1960-1969,L1,1,5234.31,132.52,29163.7,50-59
TEST,20210308,none,no_dose,1990+,L1,2,7974.89,965.8,28808.05,<30
TEST,20210308,none,no_dose,1940-1949,L1,0,0,0,27368.74,70-79
TEST,20210308,none,no_dose,1970-1979,L1,1,5529.06,139.98,30805.98,40-49
TEST,20210308,none,no_dose,1950-1959,L1,0,0,0,23965.91,60-69
TEST,20210308,Pfizer,2,1970-1979,L1,0,0,0,554470.46,40-49
TEST,20210308,Pfizer,2,1950-1959,L1,0,0,0,683940.72,60-69
TEST,20210308,none,no_dose,1980-1989,L1,2,16720.07,2024.88,60398.65,30-39
TEST,20210308,none,no_dose,<1940,L1,0,0,0,39281.73,80+
TEST,20210308,Pfizer,1,<1940,L1,0,0,0,227980.24,80+
TEST,20210308,Pfizer,2,<1940,L1,0,0,0,1820761.11,80+
TEST,20210308,Pfizer,2,1980-1989,L1,0,0,0,1141833.24,30-39
TEST,20210308,Pfizer,2,1960-1969,L1,0,0,0,573346.05,50-59
TEST,20210308,AstraZeneca,1,1960-1969,L1,0,0,0,408291.89,50-59
TEST,20210308,Pfizer,1,1960-1969,L1,0,0,0,811664.59,50-59
TEST,20210308,AstraZeneca,1,1970-1979,L1,0,0,0,399811.04,40-49
TEST,20210308,Pfizer,1,1990+,L1,0,0,0,3133402.84,<30
TEST,20210308,Pfizer,1,1980-1989,L1,0,0,0,1845703.04,30-39
TEST,20210308,AstraZeneca,1,1990+,L1,0,0,0,1464525.24,<30
TEST,20210308,Pfizer,1,1970-1979,L1,0,0,0,1052627.52,40-49
TEST,20210308,Pfizer,1,1950-1959,L1,0,0,0,3062189.14,60-69
TEST,20210308,Pfizer,2,1990+,L1,0,0,0,1259217.96,<30
TEST,20210308,Moderna,1,1940-1949,L1,0,0,0,5614013.42,70-79
TEST,20210308,Moderna,1,1960-1969,L1,0,0,0,4812011.5,50-59
TEST,20210308,AstraZeneca,1,1980-1989,L1,0,0,0,962402.3,30-39
TEST,20210308,AstraZeneca,1,1950-1959,L1,0,0,0,4491210.74,60-69
TEST,20210308,Moderna,2,1980-1989,L1,0,0,0,11228026.84,30-39
TEST,20210308,Moderna,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210308,Moderna,2,1950-1959,L1,0,0,0,9624023,60-69
TEST,20210308,Moderna,1,1950-1959,L1,0,0,0,12248756.55,60-69
TEST,20210308,Pfizer,1,1940-1949,L1,0,0,0,4646080.07,70-79
TEST,20210308,Pfizer,2,1940-1949,L1,0,0,0,3454777.49,70-79
TEST,20210308,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210308,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210308,Moderna,1,1980-1989,L1,0,0,0,14970702.45,30-39
TEST,20210308,Moderna,1,1970-1979,L1,0,0,0,14970702.45,40-49
TEST,20210308,Moderna,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210315,none,no_dose,1960-1969,L1,1,5320.47,134.7,29643.74,50-59
TEST,20210315,none,no_dose,1990+,L1,2,8018.66,971.1,28966.16,<30
TEST,20210315,none,no_dose,1940-1949,L1,0,0,0,27609.9,70-79
TEST,20210315,none,no_dose,1970-1979,L1,0,0,0,20661.91,40-49
TEST,20210315,none,no_dose,1950-1959,L1,0,0,0,24333.81,60-69
TEST,20210315,Pfizer,2,1970-1979,L1,0,0,0,434633.3,40-49
TEST,20210315,Pfizer,2,1950-1959,L1,0,0,0,593552.08,60-69
TEST,20210315,none,no_dose,1980-1989,L1,1,8431.44,213.47,46976.98,30-39
TEST,20210315,Pfizer,1,<1940,L1,0,0,0,143336.51,80+
TEST,20210315,Pfizer,2,<1940,L1,0,0,0,1433365.13,80+
TEST,20210315,none,no_dose,<1940,L1,0,0,0,44190.33,80+
TEST,20210315,Pfizer,2,1980-1989,L1,0,0,0,942212.04,30-39
TEST,20210315,Pfizer,2,1960-1969,L1,0,0,0,458286.81,50-59
TEST,20210315,AstraZeneca,1,1960-1969,L1,0,0,0,363170.68,50-59
TEST,20210315,AstraZeneca,1,1940-1949,L1,0,0,0,14970702.45,70-79
TEST,20210315,AstraZeneca,1,1970-1979,L1,0,0,0,359296.86,40-49
TEST,20210315,Moderna,1,1960-1969,L1,0,0,0,2542194.76,50-59
TEST,20210315,AstraZeneca,1,1950-1959,L1,0,0,0,1871337.81,60-69
TEST,20210315,Pfizer,1,1990+,L1,0,0,0,3742675.61,<30
TEST,20210315,AstraZeneca,1,1990+,L1,0,0,0,1213840.74,<30
TEST,20210315,Moderna,1,1990+,L1,0,0,0,16842040.26,<30
TEST,20210315,Pfizer,1,1970-1979,L1,0,0,0,1749822.36,40-49
TEST,20210315,AstraZeneca,1,1980-1989,L1,0,0,0,898242.15,30-39
TEST,20210315,Moderna,1,1970-1979,L1,0,0,0,7485351.23,40-49
TEST,20210315,Pfizer,2,1990+,L1,0,0,0,1141833.24,<30
TEST,20210315,Moderna,1,1940-1949,L1,0,0,0,3962833,70-79
TEST,20210315,Pfizer,1,1960-1969,L1,0,0,0,1005494.94,50-59
TEST,20210315,Pfizer,1,1980-1989,L1,0,0,0,2542194.76,30-39
TEST,20210315,Pfizer,1,1940-1949,L1,0,0,0,3368408.05,70-79
TEST,20210315,Moderna,2,1980-1989,L1,0,0,0,9624023,30-39
TEST,20210315,Moderna,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210315,Moderna,2,1950-1959,L1,0,0,0,8982421.47,60-69
TEST,20210315,Moderna,1,1950-1959,L1,0,0,0,6736816.1,60-69
TEST,20210315,Pfizer,2,1940-1949,L1,0,0,0,2749720.86,70-79
TEST,20210315,Pfizer,1,1950-1959,L1,0,0,0,5614013.42,60-69
TEST,20210315,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210315,Moderna,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210315,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210315,Moderna,2,1970-1979,L1,0,0,0,134736322.06,40-49
TEST,20210322,none,no_dose,1960-1969,L1,0,0,0,19750.27,50-59
TEST,20210322,none,no_dose,1990+,L1,0,0,0,14843.71,<30
TEST,20210322,none,no_dose,1940-1949,L1,0,0,0,28820.6,70-79
TEST,20210322,none,no_dose,1970-1979,L1,0,0,0,20853.79,40-49
TEST,20210322,none,no_dose,1950-1959,L1,0,0,0,24484.16,60-69
TEST,20210322,Pfizer,2,1970-1979,L1,0,0,0,412037.68,40-49
TEST,20210322,Pfizer,2,1950-1959,L1,0,0,0,583274.12,60-69
TEST,20210322,none,no_dose,1980-1989,L1,1,8490.24,214.95,47304.57,30-39
TEST,20210322,Pfizer,1,<1940,L1,0,0,0,135141.75,80+
TEST,20210322,Pfizer,2,<1940,L1,0,0,0,559071.88,80+
TEST,20210322,none,no_dose,<1940,L1,0,0,0,47660.53,80+
TEST,20210322,AstraZeneca,1,1940-1949,L1,0,0,0,705425.77,70-79
TEST,20210322,Moderna,1,1950-1959,L1,0,0,0,3962833,60-69
TEST,20210322,Pfizer,2,1980-1989,L1,0,0,0,910380.55,30-39
TEST,20210322,Pfizer,2,1960-1969,L1,0,0,0,431847.19,50-59
TEST,20210322,AstraZeneca,1,1960-1969,L1,0,0,0,350875.84,50-59
TEST,20210322,AstraZeneca,1,1970-1979,L1,0,0,0,344594.17,40-49
TEST,20210322,Moderna,1,1960-1969,L1,0,0,0,2323040.04,50-59
TEST,20210322,AstraZeneca,1,1950-1959,L1,0,0,0,1749822.36,60-69
TEST,20210322,Pfizer,1,1990+,L1,0,0,0,4812011.5,<30
TEST,20210322,AstraZeneca,1,1990+,L1,0,0,0,1161520.02,<30
TEST,20210322,Moderna,1,1990+,L1,0,0,0,8421020.13,<30
TEST,20210322,Pfizer,1,1970-1979,L1,0,0,0,1952700.32,40-49
TEST,20210322,AstraZeneca,1,1980-1989,L1,0,0,0,874911.18,30-39
TEST,20210322,Moderna,1,1970-1979,L1,0,0,0,5182166.23,40-49
TEST,20210322,Pfizer,2,1990+,L1,0,0,0,1069335.89,<30
TEST,20210322,Moderna,1,1940-1949,L1,0,0,0,3286251.76,70-79
