datasource,week,vx_manufacturer,dose,birth_cohort,percentage,ageband
TEST,20200203,Pfizer,1,1950-1959,0,60-69
TEST,20200203,Pfizer,1,1960-1969,0,50-59
TEST,20200203,Pfizer,1,1970-1979,0,40-49
TEST,20200203,Pfizer,1,1980-1989,0,30-39
TEST,20200203,Pfizer,1,1990+,0,<30
TEST,20200203,Pfizer,1,<1940,0,80+
TEST,20200203,Pfizer,1,<1960,0,60+
TEST,20200203,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200203,Pfizer,2,1940-1949,0,70-79
TEST,20200203,Pfizer,2,1950-1959,0,60-69
TEST,20200203,Pfizer,2,1960-1969,0,50-59
TEST,20200203,Pfizer,2,1970-1979,0,40-49
TEST,20200203,Pfizer,2,1980-1989,0,30-39
TEST,20200203,Pfizer,2,1990+,0,<30
TEST,20200203,Pfizer,2,<1940,0,80+
TEST,20200203,Pfizer,2,<1960,0,60+
TEST,20200203,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200203,UKN,1,1940-1949,0,70-79
TEST,20200203,UKN,1,1950-1959,0,60-69
TEST,20200203,UKN,1,1960-1969,0,50-59
TEST,20200203,UKN,1,1970-1979,0,40-49
TEST,20200203,UKN,1,1980-1989,0,30-39
TEST,20200203,UKN,1,1990+,0,<30
TEST,20200203,UKN,1,<1940,0,80+
TEST,20200203,UKN,1,<1960,0,60+
TEST,20200203,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200203,UKN,2,1940-1949,0,70-79
TEST,20200203,UKN,2,1950-1959,0,60-69
TEST,20200203,UKN,2,1960-1969,0,50-59
TEST,20200203,UKN,2,1970-1979,0,40-49
TEST,20200203,UKN,2,1980-1989,0,30-39
TEST,20200203,UKN,2,1990+,0,<30
TEST,20200203,UKN,2,<1940,0,80+
TEST,20200203,UKN,2,<1960,0,60+
TEST,20200203,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,AstraZeneca,1,1940-1949,0,70-79
TEST,20200210,AstraZeneca,1,1950-1959,0,60-69
TEST,20200210,AstraZeneca,1,1960-1969,0,50-59
TEST,20200210,AstraZeneca,1,1970-1979,0,40-49
TEST,20200210,AstraZeneca,1,1980-1989,0,30-39
TEST,20200210,AstraZeneca,1,1990+,0,<30
TEST,20200210,AstraZeneca,1,<1940,0,80+
TEST,20200210,AstraZeneca,1,<1960,0,60+
TEST,20200210,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,AstraZeneca,2,1940-1949,0,70-79
TEST,20200210,AstraZeneca,2,1950-1959,0,60-69
TEST,20200210,AstraZeneca,2,1960-1969,0,50-59
TEST,20200210,AstraZeneca,2,1970-1979,0,40-49
TEST,20200210,AstraZeneca,2,1980-1989,0,30-39
TEST,20200210,AstraZeneca,2,1990+,0,<30
TEST,20200210,AstraZeneca,2,<1940,0,80+
TEST,20200210,AstraZeneca,2,<1960,0,60+
TEST,20200210,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,J&J,1,1940-1949,0,70-79
TEST,20200210,J&J,1,1950-1959,0,60-69
TEST,20200210,J&J,1,1960-1969,0,50-59
TEST,20200210,J&J,1,1970-1979,0,40-49
TEST,20200210,J&J,1,1980-1989,0,30-39
TEST,20200210,J&J,1,1990+,0,<30
TEST,20200210,J&J,1,<1940,0,80+
TEST,20200210,J&J,1,<1960,0,60+
TEST,20200210,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,J&J,2,1940-1949,0,70-79
TEST,20200210,J&J,2,1950-1959,0,60-69
TEST,20200210,J&J,2,1960-1969,0,50-59
TEST,20200210,J&J,2,1970-1979,0,40-49
TEST,20200210,J&J,2,1980-1989,0,30-39
TEST,20200210,J&J,2,1990+,0,<30
TEST,20200210,J&J,2,<1940,0,80+
TEST,20200210,J&J,2,<1960,0,60+
TEST,20200210,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,Moderna,1,1940-1949,0,70-79
TEST,20200210,Moderna,1,1950-1959,0,60-69
TEST,20200210,Moderna,1,1960-1969,0,50-59
TEST,20200210,Moderna,1,1970-1979,0,40-49
TEST,20200210,Moderna,1,1980-1989,0,30-39
TEST,20200210,Moderna,1,1990+,0,<30
TEST,20200210,Moderna,1,<1940,0,80+
TEST,20200210,Moderna,1,<1960,0,60+
TEST,20200210,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,Moderna,2,1940-1949,0,70-79
TEST,20200210,Moderna,2,1950-1959,0,60-69
TEST,20200210,Moderna,2,1960-1969,0,50-59
TEST,20200210,Moderna,2,1970-1979,0,40-49
TEST,20200210,Moderna,2,1980-1989,0,30-39
TEST,20200210,Moderna,2,1990+,0,<30
TEST,20200210,Moderna,2,<1940,0,80+
TEST,20200210,Moderna,2,<1960,0,60+
TEST,20200210,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,Pfizer,1,1940-1949,0,70-79
TEST,20200210,Pfizer,1,1950-1959,0,60-69
TEST,20200210,Pfizer,1,1960-1969,0,50-59
TEST,20200210,Pfizer,1,1970-1979,0,40-49
TEST,20200210,Pfizer,1,1980-1989,0,30-39
TEST,20200210,Pfizer,1,1990+,0,<30
TEST,20200210,Pfizer,1,<1940,0,80+
TEST,20200210,Pfizer,1,<1960,0,60+
TEST,20200210,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,Pfizer,2,1940-1949,0,70-79
TEST,20200210,Pfizer,2,1950-1959,0,60-69
TEST,20200210,Pfizer,2,1960-1969,0,50-59
TEST,20200210,Pfizer,2,1970-1979,0,40-49
TEST,20200210,Pfizer,2,1980-1989,0,30-39
TEST,20200210,Pfizer,2,1990+,0,<30
TEST,20200210,Pfizer,2,<1940,0,80+
TEST,20200210,Pfizer,2,<1960,0,60+
TEST,20200210,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,UKN,1,1940-1949,0,70-79
TEST,20200210,UKN,1,1950-1959,0,60-69
TEST,20200210,UKN,1,1960-1969,0,50-59
TEST,20200210,UKN,1,1970-1979,0,40-49
TEST,20200210,UKN,1,1980-1989,0,30-39
TEST,20200210,UKN,1,1990+,0,<30
TEST,20200210,UKN,1,<1940,0,80+
TEST,20200210,UKN,1,<1960,0,60+
TEST,20200210,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200210,UKN,2,1940-1949,0,70-79
TEST,20200210,UKN,2,1950-1959,0,60-69
TEST,20200210,UKN,2,1960-1969,0,50-59
TEST,20200210,UKN,2,1970-1979,0,40-49
TEST,20200210,UKN,2,1980-1989,0,30-39
TEST,20200210,UKN,2,1990+,0,<30
TEST,20200210,UKN,2,<1940,0,80+
TEST,20200210,UKN,2,<1960,0,60+
TEST,20200210,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,AstraZeneca,1,1940-1949,0,70-79
TEST,20200217,AstraZeneca,1,1950-1959,0,60-69
TEST,20200217,AstraZeneca,1,1960-1969,0,50-59
TEST,20200217,AstraZeneca,1,1970-1979,0,40-49
TEST,20200217,AstraZeneca,1,1980-1989,0,30-39
TEST,20200217,AstraZeneca,1,1990+,0,<30
TEST,20200217,AstraZeneca,1,<1940,0,80+
TEST,20200217,AstraZeneca,1,<1960,0,60+
TEST,20200217,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,AstraZeneca,2,1940-1949,0,70-79
TEST,20200217,AstraZeneca,2,1950-1959,0,60-69
TEST,20200217,AstraZeneca,2,1960-1969,0,50-59
TEST,20200217,AstraZeneca,2,1970-1979,0,40-49
TEST,20200217,AstraZeneca,2,1980-1989,0,30-39
TEST,20200217,AstraZeneca,2,1990+,0,<30
TEST,20200217,AstraZeneca,2,<1940,0,80+
TEST,20200217,AstraZeneca,2,<1960,0,60+
TEST,20200217,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,J&J,1,1940-1949,0,70-79
TEST,20200217,J&J,1,1950-1959,0,60-69
TEST,20200217,J&J,1,1960-1969,0,50-59
TEST,20200217,J&J,1,1970-1979,0,40-49
TEST,20200217,J&J,1,1980-1989,0,30-39
TEST,20200217,J&J,1,1990+,0,<30
TEST,20200217,J&J,1,<1940,0,80+
TEST,20200217,J&J,1,<1960,0,60+
TEST,20200217,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,J&J,2,1940-1949,0,70-79
TEST,20200217,J&J,2,1950-1959,0,60-69
TEST,20200217,J&J,2,1960-1969,0,50-59
TEST,20200217,J&J,2,1970-1979,0,40-49
TEST,20200217,J&J,2,1980-1989,0,30-39
TEST,20200217,J&J,2,1990+,0,<30
TEST,20200217,J&J,2,<1940,0,80+
TEST,20200217,J&J,2,<1960,0,60+
TEST,20200217,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,Moderna,1,1940-1949,0,70-79
TEST,20200217,Moderna,1,1950-1959,0,60-69
TEST,20200217,Moderna,1,1960-1969,0,50-59
TEST,20200217,Moderna,1,1970-1979,0,40-49
TEST,20200217,Moderna,1,1980-1989,0,30-39
TEST,20200217,Moderna,1,1990+,0,<30
TEST,20200217,Moderna,1,<1940,0,80+
TEST,20200217,Moderna,1,<1960,0,60+
TEST,20200217,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,Moderna,2,1940-1949,0,70-79
TEST,20200217,Moderna,2,1950-1959,0,60-69
TEST,20200217,Moderna,2,1960-1969,0,50-59
TEST,20200217,Moderna,2,1970-1979,0,40-49
TEST,20200217,Moderna,2,1980-1989,0,30-39
TEST,20200217,Moderna,2,1990+,0,<30
TEST,20200217,Moderna,2,<1940,0,80+
TEST,20200217,Moderna,2,<1960,0,60+
TEST,20200217,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,Pfizer,1,1940-1949,0,70-79
TEST,20200217,Pfizer,1,1950-1959,0,60-69
TEST,20200217,Pfizer,1,1960-1969,0,50-59
TEST,20200217,Pfizer,1,1970-1979,0,40-49
TEST,20200217,Pfizer,1,1980-1989,0,30-39
TEST,20200217,Pfizer,1,1990+,0,<30
TEST,20200217,Pfizer,1,<1940,0,80+
TEST,20200217,Pfizer,1,<1960,0,60+
TEST,20200217,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,Pfizer,2,1940-1949,0,70-79
TEST,20200217,Pfizer,2,1950-1959,0,60-69
TEST,20200217,Pfizer,2,1960-1969,0,50-59
TEST,20200217,Pfizer,2,1970-1979,0,40-49
TEST,20200217,Pfizer,2,1980-1989,0,30-39
TEST,20200217,Pfizer,2,1990+,0,<30
TEST,20200217,Pfizer,2,<1940,0,80+
TEST,20200217,Pfizer,2,<1960,0,60+
TEST,20200217,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,UKN,1,1940-1949,0,70-79
TEST,20200217,UKN,1,1950-1959,0,60-69
TEST,20200217,UKN,1,1960-1969,0,50-59
TEST,20200217,UKN,1,1970-1979,0,40-49
TEST,20200217,UKN,1,1980-1989,0,30-39
TEST,20200217,UKN,1,1990+,0,<30
TEST,20200217,UKN,1,<1940,0,80+
TEST,20200217,UKN,1,<1960,0,60+
TEST,20200217,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200217,UKN,2,1940-1949,0,70-79
TEST,20200217,UKN,2,1950-1959,0,60-69
TEST,20200217,UKN,2,1960-1969,0,50-59
TEST,20200217,UKN,2,1970-1979,0,40-49
TEST,20200217,UKN,2,1980-1989,0,30-39
TEST,20200217,UKN,2,1990+,0,<30
TEST,20200217,UKN,2,<1940,0,80+
TEST,20200217,UKN,2,<1960,0,60+
TEST,20200217,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,AstraZeneca,1,1940-1949,0,70-79
TEST,20200224,AstraZeneca,1,1950-1959,0,60-69
TEST,20200224,AstraZeneca,1,1960-1969,0,50-59
TEST,20200224,AstraZeneca,1,1970-1979,0,40-49
TEST,20200224,AstraZeneca,1,1980-1989,0,30-39
TEST,20200224,AstraZeneca,1,1990+,0,<30
TEST,20200224,AstraZeneca,1,<1940,0,80+
TEST,20200224,AstraZeneca,1,<1960,0,60+
TEST,20200224,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,AstraZeneca,2,1940-1949,0,70-79
TEST,20200224,AstraZeneca,2,1950-1959,0,60-69
TEST,20200224,AstraZeneca,2,1960-1969,0,50-59
TEST,20200224,AstraZeneca,2,1970-1979,0,40-49
TEST,20200224,AstraZeneca,2,1980-1989,0,30-39
TEST,20200224,AstraZeneca,2,1990+,0,<30
TEST,20200224,AstraZeneca,2,<1940,0,80+
TEST,20200224,AstraZeneca,2,<1960,0,60+
TEST,20200224,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,J&J,1,1940-1949,0,70-79
TEST,20200224,J&J,1,1950-1959,0,60-69
TEST,20200224,J&J,1,1960-1969,0,50-59
TEST,20200224,J&J,1,1970-1979,0,40-49
TEST,20200224,J&J,1,1980-1989,0,30-39
TEST,20200224,J&J,1,1990+,0,<30
TEST,20200224,J&J,1,<1940,0,80+
TEST,20200224,J&J,1,<1960,0,60+
TEST,20200224,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,J&J,2,1940-1949,0,70-79
TEST,20200224,J&J,2,1950-1959,0,60-69
TEST,20200224,J&J,2,1960-1969,0,50-59
TEST,20200224,J&J,2,1970-1979,0,40-49
TEST,20200224,J&J,2,1980-1989,0,30-39
TEST,20200224,J&J,2,1990+,0,<30
TEST,20200224,J&J,2,<1940,0,80+
TEST,20200224,J&J,2,<1960,0,60+
TEST,20200224,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,Moderna,1,1940-1949,0,70-79
TEST,20200224,Moderna,1,1950-1959,0,60-69
TEST,20200224,Moderna,1,1960-1969,0,50-59
TEST,20200224,Moderna,1,1970-1979,0,40-49
TEST,20200224,Moderna,1,1980-1989,0,30-39
TEST,20200224,Moderna,1,1990+,0,<30
TEST,20200224,Moderna,1,<1940,0,80+
TEST,20200224,Moderna,1,<1960,0,60+
TEST,20200224,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,Moderna,2,1940-1949,0,70-79
TEST,20200224,Moderna,2,1950-1959,0,60-69
TEST,20200224,Moderna,2,1960-1969,0,50-59
TEST,20200224,Moderna,2,1970-1979,0,40-49
TEST,20200224,Moderna,2,1980-1989,0,30-39
TEST,20200224,Moderna,2,1990+,0,<30
TEST,20200224,Moderna,2,<1940,0,80+
TEST,20200224,Moderna,2,<1960,0,60+
TEST,20200224,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,Pfizer,1,1940-1949,0,70-79
TEST,20200224,Pfizer,1,1950-1959,0,60-69
TEST,20200224,Pfizer,1,1960-1969,0,50-59
TEST,20200224,Pfizer,1,1970-1979,0,40-49
TEST,20200224,Pfizer,1,1980-1989,0,30-39
TEST,20200224,Pfizer,1,1990+,0,<30
TEST,20200224,Pfizer,1,<1940,0,80+
TEST,20200224,Pfizer,1,<1960,0,60+
TEST,20200224,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,Pfizer,2,1940-1949,0,70-79
TEST,20200224,Pfizer,2,1950-1959,0,60-69
TEST,20200224,Pfizer,2,1960-1969,0,50-59
TEST,20200224,Pfizer,2,1970-1979,0,40-49
TEST,20200224,Pfizer,2,1980-1989,0,30-39
TEST,20200224,Pfizer,2,1990+,0,<30
TEST,20200224,Pfizer,2,<1940,0,80+
TEST,20200224,Pfizer,2,<1960,0,60+
TEST,20200224,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,UKN,1,1940-1949,0,70-79
TEST,20200224,UKN,1,1950-1959,0,60-69
TEST,20200224,UKN,1,1960-1969,0,50-59
TEST,20200224,UKN,1,1970-1979,0,40-49
TEST,20200224,UKN,1,1980-1989,0,30-39
TEST,20200224,UKN,1,1990+,0,<30
TEST,20200224,UKN,1,<1940,0,80+
TEST,20200224,UKN,1,<1960,0,60+
TEST,20200224,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200224,UKN,2,1940-1949,0,70-79
TEST,20200224,UKN,2,1950-1959,0,60-69
TEST,20200224,UKN,2,1960-1969,0,50-59
TEST,20200224,UKN,2,1970-1979,0,40-49
TEST,20200224,UKN,2,1980-1989,0,30-39
TEST,20200224,UKN,2,1990+,0,<30
TEST,20200224,UKN,2,<1940,0,80+
TEST,20200224,UKN,2,<1960,0,60+
TEST,20200224,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,AstraZeneca,1,1940-1949,0,70-79
TEST,20200302,AstraZeneca,1,1950-1959,0,60-69
TEST,20200302,AstraZeneca,1,1960-1969,0,50-59
TEST,20200302,AstraZeneca,1,1970-1979,0,40-49
TEST,20200302,AstraZeneca,1,1980-1989,0,30-39
TEST,20200302,AstraZeneca,1,1990+,0,<30
TEST,20200302,AstraZeneca,1,<1940,0,80+
TEST,20200302,AstraZeneca,1,<1960,0,60+
TEST,20200302,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,AstraZeneca,2,1940-1949,0,70-79
TEST,20200302,AstraZeneca,2,1950-1959,0,60-69
TEST,20200302,AstraZeneca,2,1960-1969,0,50-59
TEST,20200302,AstraZeneca,2,1970-1979,0,40-49
TEST,20200302,AstraZeneca,2,1980-1989,0,30-39
TEST,20200302,AstraZeneca,2,1990+,0,<30
TEST,20200302,AstraZeneca,2,<1940,0,80+
TEST,20200302,AstraZeneca,2,<1960,0,60+
TEST,20200302,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,J&J,1,1940-1949,0,70-79
TEST,20200302,J&J,1,1950-1959,0,60-69
TEST,20200302,J&J,1,1960-1969,0,50-59
TEST,20200302,J&J,1,1970-1979,0,40-49
TEST,20200302,J&J,1,1980-1989,0,30-39
TEST,20200302,J&J,1,1990+,0,<30
TEST,20200302,J&J,1,<1940,0,80+
TEST,20200302,J&J,1,<1960,0,60+
TEST,20200302,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,J&J,2,1940-1949,0,70-79
TEST,20200302,J&J,2,1950-1959,0,60-69
TEST,20200302,J&J,2,1960-1969,0,50-59
TEST,20200302,J&J,2,1970-1979,0,40-49
TEST,20200302,J&J,2,1980-1989,0,30-39
TEST,20200302,J&J,2,1990+,0,<30
TEST,20200302,J&J,2,<1940,0,80+
TEST,20200302,J&J,2,<1960,0,60+
TEST,20200302,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,Moderna,1,1940-1949,0,70-79
TEST,20200302,Moderna,1,1950-1959,0,60-69
TEST,20200302,Moderna,1,1960-1969,0,50-59
TEST,20200302,Moderna,1,1970-1979,0,40-49
TEST,20200302,Moderna,1,1980-1989,0,30-39
TEST,20200302,Moderna,1,1990+,0,<30
TEST,20200302,Moderna,1,<1940,0,80+
TEST,20200302,Moderna,1,<1960,0,60+
TEST,20200302,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,Moderna,2,1940-1949,0,70-79
TEST,20200302,Moderna,2,1950-1959,0,60-69
TEST,20200302,Moderna,2,1960-1969,0,50-59
TEST,20200302,Moderna,2,1970-1979,0,40-49
TEST,20200302,Moderna,2,1980-1989,0,30-39
TEST,20200302,Moderna,2,1990+,0,<30
TEST,20200302,Moderna,2,<1940,0,80+
TEST,20200302,Moderna,2,<1960,0,60+
TEST,20200302,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,Pfizer,1,1940-1949,0,70-79
TEST,20200302,Pfizer,1,1950-1959,0,60-69
TEST,20200302,Pfizer,1,1960-1969,0,50-59
TEST,20200302,Pfizer,1,1970-1979,0,40-49
TEST,20200302,Pfizer,1,1980-1989,0,30-39
TEST,20200302,Pfizer,1,1990+,0,<30
TEST,20200302,Pfizer,1,<1940,0,80+
TEST,20200302,Pfizer,1,<1960,0,60+
TEST,20200302,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,Pfizer,2,1940-1949,0,70-79
TEST,20200302,Pfizer,2,1950-1959,0,60-69
TEST,20200302,Pfizer,2,1960-1969,0,50-59
TEST,20200302,Pfizer,2,1970-1979,0,40-49
TEST,20200302,Pfizer,2,1980-1989,0,30-39
TEST,20200302,Pfizer,2,1990+,0,<30
TEST,20200302,Pfizer,2,<1940,0,80+
TEST,20200302,Pfizer,2,<1960,0,60+
TEST,20200302,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,UKN,1,1940-1949,0,70-79
TEST,20200302,UKN,1,1950-1959,0,60-69
TEST,20200302,UKN,1,1960-1969,0,50-59
TEST,20200302,UKN,1,1970-1979,0,40-49
TEST,20200302,UKN,1,1980-1989,0,30-39
TEST,20200302,UKN,1,1990+,0,<30
TEST,20200302,UKN,1,<1940,0,80+
TEST,20200302,UKN,1,<1960,0,60+
TEST,20200302,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200302,UKN,2,1940-1949,0,70-79
TEST,20200302,UKN,2,1950-1959,0,60-69
TEST,20200302,UKN,2,1960-1969,0,50-59
TEST,20200302,UKN,2,1970-1979,0,40-49
TEST,20200302,UKN,2,1980-1989,0,30-39
TEST,20200302,UKN,2,1990+,0,<30
TEST,20200302,UKN,2,<1940,0,80+
TEST,20200302,UKN,2,<1960,0,60+
TEST,20200302,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,AstraZeneca,1,1940-1949,0,70-79
TEST,20200309,AstraZeneca,1,1950-1959,0,60-69
TEST,20200309,AstraZeneca,1,1960-1969,0,50-59
TEST,20200309,AstraZeneca,1,1970-1979,0,40-49
TEST,20200309,AstraZeneca,1,1980-1989,0,30-39
TEST,20200309,AstraZeneca,1,1990+,0,<30
TEST,20200309,AstraZeneca,1,<1940,0,80+
TEST,20200309,AstraZeneca,1,<1960,0,60+
TEST,20200309,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,AstraZeneca,2,1940-1949,0,70-79
TEST,20200309,AstraZeneca,2,1950-1959,0,60-69
TEST,20200309,AstraZeneca,2,1960-1969,0,50-59
TEST,20200309,AstraZeneca,2,1970-1979,0,40-49
TEST,20200309,AstraZeneca,2,1980-1989,0,30-39
TEST,20200309,AstraZeneca,2,1990+,0,<30
TEST,20200309,AstraZeneca,2,<1940,0,80+
TEST,20200309,AstraZeneca,2,<1960,0,60+
TEST,20200309,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,J&J,1,1940-1949,0,70-79
TEST,20200309,J&J,1,1950-1959,0,60-69
TEST,20200309,J&J,1,1960-1969,0,50-59
TEST,20200309,J&J,1,1970-1979,0,40-49
TEST,20200309,J&J,1,1980-1989,0,30-39
TEST,20200309,J&J,1,1990+,0,<30
TEST,20200309,J&J,1,<1940,0,80+
TEST,20200309,J&J,1,<1960,0,60+
TEST,20200309,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,J&J,2,1940-1949,0,70-79
TEST,20200309,J&J,2,1950-1959,0,60-69
TEST,20200309,J&J,2,1960-1969,0,50-59
TEST,20200309,J&J,2,1970-1979,0,40-49
TEST,20200309,J&J,2,1980-1989,0,30-39
TEST,20200309,J&J,2,1990+,0,<30
TEST,20200309,J&J,2,<1940,0,80+
TEST,20200309,J&J,2,<1960,0,60+
TEST,20200309,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,Moderna,1,1940-1949,0,70-79
TEST,20200309,Moderna,1,1950-1959,0,60-69
TEST,20200309,Moderna,1,1960-1969,0,50-59
TEST,20200309,Moderna,1,1970-1979,0,40-49
TEST,20200309,Moderna,1,1980-1989,0,30-39
TEST,20200309,Moderna,1,1990+,0,<30
TEST,20200309,Moderna,1,<1940,0,80+
TEST,20200309,Moderna,1,<1960,0,60+
TEST,20200309,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,Moderna,2,1940-1949,0,70-79
TEST,20200309,Moderna,2,1950-1959,0,60-69
TEST,20200309,Moderna,2,1960-1969,0,50-59
TEST,20200309,Moderna,2,1970-1979,0,40-49
TEST,20200309,Moderna,2,1980-1989,0,30-39
TEST,20200309,Moderna,2,1990+,0,<30
TEST,20200309,Moderna,2,<1940,0,80+
TEST,20200309,Moderna,2,<1960,0,60+
TEST,20200309,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,Pfizer,1,1940-1949,0,70-79
TEST,20200309,Pfizer,1,1950-1959,0,60-69
TEST,20200309,Pfizer,1,1960-1969,0,50-59
TEST,20200309,Pfizer,1,1970-1979,0,40-49
TEST,20200309,Pfizer,1,1980-1989,0,30-39
TEST,20200309,Pfizer,1,1990+,0,<30
TEST,20200309,Pfizer,1,<1940,0,80+
TEST,20200309,Pfizer,1,<1960,0,60+
TEST,20200309,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,Pfizer,2,1940-1949,0,70-79
TEST,20200309,Pfizer,2,1950-1959,0,60-69
TEST,20200309,Pfizer,2,1960-1969,0,50-59
TEST,20200309,Pfizer,2,1970-1979,0,40-49
TEST,20200309,Pfizer,2,1980-1989,0,30-39
TEST,20200309,Pfizer,2,1990+,0,<30
TEST,20200309,Pfizer,2,<1940,0,80+
TEST,20200309,Pfizer,2,<1960,0,60+
TEST,20200309,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,UKN,1,1940-1949,0,70-79
TEST,20200309,UKN,1,1950-1959,0,60-69
TEST,20200309,UKN,1,1960-1969,0,50-59
TEST,20200309,UKN,1,1970-1979,0,40-49
TEST,20200309,UKN,1,1980-1989,0,30-39
TEST,20200309,UKN,1,1990+,0,<30
TEST,20200309,UKN,1,<1940,0,80+
TEST,20200309,UKN,1,<1960,0,60+
TEST,20200309,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200309,UKN,2,1940-1949,0,70-79
TEST,20200309,UKN,2,1950-1959,0,60-69
TEST,20200309,UKN,2,1960-1969,0,50-59
TEST,20200309,UKN,2,1970-1979,0,40-49
TEST,20200309,UKN,2,1980-1989,0,30-39
TEST,20200309,UKN,2,1990+,0,<30
TEST,20200309,UKN,2,<1940,0,80+
TEST,20200309,UKN,2,<1960,0,60+
TEST,20200309,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200316,AstraZeneca,1,1940-1949,0,70-79
TEST,20200316,AstraZeneca,1,1950-1959,0,60-69
TEST,20200316,AstraZeneca,1,1960-1969,0,50-59
TEST,20200316,AstraZeneca,1,1970-1979,0,40-49
TEST,20200316,AstraZeneca,1,1980-1989,0,30-39
TEST,20200316,AstraZeneca,1,1990+,0,<30
TEST,20200316,AstraZeneca,1,<1940,0,80+
TEST,20200316,AstraZeneca,1,<1960,0,60+
TEST,20200316,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200316,AstraZeneca,2,1940-1949,0,70-79
TEST,20200316,AstraZeneca,2,1950-1959,0,60-69
TEST,20200316,AstraZeneca,2,1960-1969,0,50-59
TEST,20200316,AstraZeneca,2,1970-1979,0,40-49
TEST,20200316,AstraZeneca,2,1980-1989,0,30-39
TEST,20200316,AstraZeneca,2,1990+,0,<30
TEST,20200316,AstraZeneca,2,<1940,0,80+
TEST,20200316,AstraZeneca,2,<1960,0,60+
TEST,20200316,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200316,J&J,1,1940-1949,0,70-79
TEST,20200316,J&J,1,1950-1959,0,60-69
TEST,20200316,J&J,1,1960-1969,0,50-59
