datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20201228,none,no_dose,1990+,L1,1,13364.43,338.36,74461.86,<30
TEST,20201228,none,no_dose,<1940,L1,0,0,0,99363.07,80+
TEST,20201228,none,no_dose,1950-1959,L1,1,19213.57,486.45,107051.17,60-69
TEST,20201228,Pfizer,1,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20201228,Pfizer,1,1960-1969,L1,0,0,0,134736322.06,50-59
TEST,20210104,none,no_dose,1960-1969,L1,0,0,0,57901.3,50-59
TEST,20210104,none,no_dose,1970-1979,L1,0,0,0,67570.87,40-49
TEST,20210104,none,no_dose,1940-1949,L1,0,0,0,92411.74,70-79
TEST,20210104,none,no_dose,1980-1989,L1,1,27462.41,695.29,153010.73,30-39
TEST,20210104,none,no_dose,1990+,L1,0,0,0,49699.86,<30
TEST,20210104,none,no_dose,<1940,L1,0,0,0,100474.51,80+
TEST,20210104,none,no_dose,1950-1959,L1,0,0,0,72013,60-69
TEST,20210104,Pfizer,1,1960-1969,L1,0,0,0,12248756.55,50-59
TEST,20210104,Pfizer,1,1980-1989,L1,0,0,0,12248756.55,30-39
TEST,20210104,Pfizer,1,<1940,L1,0,0,0,13473632.21,80+
TEST,20210104,Pfizer,1,1950-1959,L1,0,0,0,7091385.37,60-69
TEST,20210104,Pfizer,1,1990+,L1,0,0,0,16842040.26,<30
TEST,20210104,Pfizer,1,1970-1979,L1,0,0,0,26947264.41,40-49
TEST,20210104,Pfizer,1,1940-1949,L1,0,0,0,134736322.06,70-79
TEST,20210111,none,no_dose,1960-1969,L1,1,15818.54,400.49,88135.24,50-59
TEST,20210111,none,no_dose,1970-1979,L1,1,18550.03,469.65,103354.13,40-49
TEST,20210111,none,no_dose,1940-1949,L1,2,50799.72,6152.08,183506.06,70-79
TEST,20210111,none,no_dose,1980-1989,L1,1,28053,710.24,156301.29,30-39
TEST,20210111,none,no_dose,1990+,L1,0,0,0,49939.33,<30
TEST,20210111,none,no_dose,<1940,L1,1,27670.45,700.56,154169.91,80+
TEST,20210111,none,no_dose,1950-1959,L1,0,0,0,72869.83,60-69
TEST,20210111,Pfizer,1,1970-1979,L1,0,0,0,6124378.28,40-49
TEST,20210111,Pfizer,1,1960-1969,L1,0,0,0,4812011.5,50-59
TEST,20210111,Pfizer,1,1980-1989,L1,0,0,0,4346332.97,30-39
TEST,20210111,Pfizer,1,<1940,L1,0,0,0,4812011.5,80+
TEST,20210111,Pfizer,1,1950-1959,L1,0,0,0,3849609.2,60-69
TEST,20210111,Pfizer,1,1990+,L1,0,0,0,8982421.47,<30
TEST,20210111,Pfizer,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210118,none,no_dose,1960-1969,L1,1,15963.72,404.17,88944.18,50-59
TEST,20210118,none,no_dose,1970-1979,L1,1,18915.07,478.89,105388.02,40-49
TEST,20210118,none,no_dose,1940-1949,L1,0,0,0,93892.91,70-79
TEST,20210118,none,no_dose,1980-1989,L1,0,0,0,104365.86,30-39
TEST,20210118,none,no_dose,1990+,L1,1,13638.91,345.31,75991.14,<30
TEST,20210118,none,no_dose,<1940,L1,0,0,0,102383.22,80+
TEST,20210118,none,no_dose,1950-1959,L1,0,0,0,74153.18,60-69
TEST,20210118,Pfizer,1,1970-1979,L1,0,0,0,2641888.67,40-49
TEST,20210118,Pfizer,1,1960-1969,L1,0,0,0,3641522.22,50-59
TEST,20210118,Pfizer,1,1950-1959,L1,0,0,0,2591083.12,60-69
TEST,20210118,Pfizer,1,1980-1989,L1,0,0,0,4210510.06,30-39
TEST,20210118,Pfizer,1,<1940,L1,0,0,0,5389452.88,80+
TEST,20210118,Pfizer,1,1990+,L1,0,0,0,6416015.34,<30
TEST,20210118,Moderna,1,1980-1989,L1,0,0,0,33684080.52,30-39
TEST,20210118,Moderna,1,1960-1969,L1,0,0,0,26947264.41,50-59
TEST,20210118,Pfizer,2,1950-1959,L1,0,0,0,134736322.06,60-69
TEST,20210118,Moderna,1,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20210118,Pfizer,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210125,none,no_dose,1960-1969,L1,1,16125.83,408.27,89847.36,50-59
TEST,20210125,none,no_dose,1970-1979,L1,0,0,0,70211.74,40-49
TEST,20210125,none,no_dose,1940-1949,L1,0,0,0,93892.91,70-79
TEST,20210125,none,no_dose,1980-1989,L1,0,0,0,104608.95,30-39
TEST,20210125,none,no_dose,1990+,L1,0,0,0,50500.87,<30
TEST,20210125,none,no_dose,<1940,L1,0,0,0,102383.22,80+
TEST,20210125,none,no_dose,1950-1959,L1,0,0,0,74604.83,60-69
TEST,20210125,Pfizer,1,1970-1979,L1,0,0,0,2866730.26,40-49
TEST,20210125,Pfizer,1,1960-1969,L1,0,0,0,4990234.15,50-59
TEST,20210125,Pfizer,2,1960-1969,L1,0,0,0,8982421.47,50-59
TEST,20210125,Pfizer,1,1950-1959,L1,0,0,0,3368408.05,60-69
TEST,20210125,Pfizer,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210125,Pfizer,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210125,Pfizer,1,1990+,L1,0,0,0,8982421.47,<30
TEST,20210125,Pfizer,2,1990+,L1,0,0,0,22456053.68,<30
TEST,20210125,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210125,Pfizer,2,1950-1959,L1,0,0,0,8421020.13,60-69
TEST,20210125,Pfizer,2,1970-1979,L1,0,0,0,14970702.45,40-49
TEST,20210125,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210125,Pfizer,1,<1940,L1,0,0,0,7925666,80+
TEST,20210125,Pfizer,2,<1940,L1,0,0,0,33684080.52,80+
TEST,20210125,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210125,Pfizer,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210201,none,no_dose,1960-1969,L1,0,0,0,59962.76,50-59
TEST,20210201,none,no_dose,1970-1979,L1,1,19053.21,482.39,106157.68,40-49
TEST,20210201,none,no_dose,1940-1949,L1,0,0,0,94287.14,70-79
TEST,20210201,none,no_dose,1980-1989,L1,0,0,0,104690.23,30-39
TEST,20210201,none,no_dose,1990+,L1,0,0,0,50920.76,<30
TEST,20210201,none,no_dose,<1940,L1,1,27775.67,703.22,154756.1,80+
TEST,20210201,none,no_dose,1950-1959,L1,0,0,0,74604.83,60-69
TEST,20210201,Pfizer,1,1970-1979,L1,0,0,0,5389452.88,40-49
TEST,20210201,Pfizer,2,1970-1979,L1,0,0,0,4346332.97,40-49
TEST,20210201,Pfizer,2,1960-1969,L1,0,0,0,5858100.96,50-59
TEST,20210201,Pfizer,1,1950-1959,L1,0,0,0,5614013.42,60-69
TEST,20210201,Pfizer,2,1980-1989,L1,0,0,0,7485351.23,30-39
TEST,20210201,Pfizer,2,1950-1959,L1,0,0,0,4210510.06,60-69
TEST,20210201,Pfizer,1,1960-1969,L1,0,0,0,5389452.88,50-59
TEST,20210201,Pfizer,2,1990+,L1,0,0,0,9624023,<30
TEST,20210201,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210201,Pfizer,1,1980-1989,L1,0,0,0,13473632.21,30-39
TEST,20210201,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210201,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210201,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210201,Pfizer,1,1940-1949,L1,0,0,0,33684080.52,70-79
TEST,20210201,Pfizer,2,1940-1949,L1,0,0,0,44912107.35,70-79
TEST,20210201,Pfizer,1,<1940,L1,0,0,0,19248046.01,80+
TEST,20210201,Pfizer,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210201,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210208,none,no_dose,1960-1969,L1,3,49536.62,10215.64,144767.02,50-59
TEST,20210208,none,no_dose,1970-1979,L1,1,19264.24,487.73,107333.48,40-49
TEST,20210208,none,no_dose,1940-1949,L1,0,0,0,95287.36,70-79
TEST,20210208,none,no_dose,1980-1989,L1,0,0,0,105592.73,30-39
TEST,20210208,none,no_dose,1990+,L1,0,0,0,51191.61,<30
TEST,20210208,none,no_dose,<1940,L1,0,0,0,103404.7,80+
TEST,20210208,none,no_dose,1950-1959,L1,1,20405.03,516.61,113689.54,60-69
TEST,20210208,Pfizer,2,1970-1979,L1,0,0,0,2641888.67,40-49
TEST,20210208,Pfizer,2,1960-1969,L1,0,0,0,4210510.06,50-59
TEST,20210208,Pfizer,2,1950-1959,L1,0,0,0,2591083.12,60-69
TEST,20210208,Pfizer,1,1970-1979,L1,0,0,0,22456053.68,40-49
TEST,20210208,Pfizer,2,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210208,AstraZeneca,1,1960-1969,L1,0,0,0,33684080.52,50-59
TEST,20210208,Pfizer,1,1960-1969,L1,0,0,0,4812011.5,50-59
TEST,20210208,Pfizer,1,1950-1959,L1,0,0,0,7485351.23,60-69
TEST,20210208,Pfizer,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210208,Moderna,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210208,Pfizer,1,1980-1989,L1,0,0,0,11228026.84,30-39
TEST,20210208,AstraZeneca,1,1990+,L1,0,0,0,44912107.35,<30
TEST,20210208,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210208,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210208,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210208,Pfizer,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210208,Pfizer,1,<1940,L1,0,0,0,19248046.01,80+
TEST,20210208,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210215,none,no_dose,1960-1969,L1,1,16980.47,429.91,94609.15,50-59
TEST,20210215,none,no_dose,1970-1979,L1,0,0,0,72948.74,40-49
TEST,20210215,none,no_dose,1940-1949,L1,0,0,0,95557.68,70-79
TEST,20210215,none,no_dose,1980-1989,L1,0,0,0,106510.93,30-39
TEST,20210215,none,no_dose,1990+,L1,0,0,0,51386.85,<30
TEST,20210215,none,no_dose,<1940,L1,0,0,0,103963.21,80+
TEST,20210215,none,no_dose,1950-1959,L1,1,20554.31,520.39,114521.26,60-69
TEST,20210215,Pfizer,2,1970-1979,L1,0,0,0,2406005.75,40-49
TEST,20210215,Pfizer,2,1960-1969,L1,0,0,0,3849609.2,50-59
TEST,20210215,Pfizer,2,1950-1959,L1,0,0,0,2406005.75,60-69
TEST,20210215,AstraZeneca,1,1970-1979,L1,0,0,0,7091385.37,40-49
TEST,20210215,AstraZeneca,1,1960-1969,L1,0,0,0,3849609.2,50-59
TEST,20210215,Pfizer,2,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210215,Pfizer,1,1960-1969,L1,0,0,0,3962833,50-59
TEST,20210215,Pfizer,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210215,Moderna,1,1980-1989,L1,0,0,0,134736322.06,30-39
TEST,20210215,Moderna,2,1980-1989,L1,0,0,0,22456053.68,30-39
TEST,20210215,Pfizer,1,1980-1989,L1,0,0,0,9624023,30-39
TEST,20210215,AstraZeneca,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210215,Pfizer,1,1940-1949,L1,0,0,0,33684080.52,70-79
TEST,20210215,Moderna,1,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210215,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210215,Pfizer,1,1950-1959,L1,0,0,0,6416015.34,60-69
TEST,20210215,Moderna,1,1950-1959,L1,0,0,0,33684080.52,60-69
TEST,20210215,Moderna,2,1950-1959,L1,0,0,0,44912107.35,60-69
TEST,20210215,Pfizer,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210215,Pfizer,1,<1940,L1,0,0,0,19248046.01,80+
TEST,20210215,Pfizer,1,1970-1979,L1,0,0,0,7925666,40-49
TEST,20210215,AstraZeneca,1,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210215,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210222,none,no_dose,1960-1969,L1,0,0,0,63977.36,50-59
TEST,20210222,none,no_dose,1970-1979,L1,0,0,0,75271.69,40-49
TEST,20210222,none,no_dose,1940-1949,L1,0,0,0,95897.74,70-79
TEST,20210222,none,no_dose,1980-1989,L1,1,29243.39,740.38,162933.77,30-39
TEST,20210222,none,no_dose,1990+,L1,0,0,0,51623.11,<30
TEST,20210222,none,no_dose,<1940,L1,0,0,0,105510.04,80+
TEST,20210222,none,no_dose,1950-1959,L1,0,0,0,77036.2,60-69
TEST,20210222,Pfizer,2,1970-1979,L1,0,0,0,2406005.75,40-49
TEST,20210222,Pfizer,2,1960-1969,L1,0,0,0,3545692.69,50-59
TEST,20210222,Pfizer,1,<1940,L1,0,0,0,12248756.55,80+
TEST,20210222,Pfizer,1,1990+,L1,0,0,0,33684080.52,<30
TEST,20210222,Pfizer,2,1950-1959,L1,0,0,0,2363795.12,60-69
TEST,20210222,AstraZeneca,1,1970-1979,L1,0,0,0,2994140.49,40-49
TEST,20210222,AstraZeneca,1,1960-1969,L1,0,0,0,3368408.05,50-59
TEST,20210222,Pfizer,2,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210222,Pfizer,1,1960-1969,L1,0,0,0,3454777.49,50-59
TEST,20210222,Pfizer,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210222,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210222,Pfizer,1,1980-1989,L1,0,0,0,6736816.1,30-39
TEST,20210222,AstraZeneca,1,1990+,L1,0,0,0,13473632.21,<30
TEST,20210222,Pfizer,1,1950-1959,L1,0,0,0,4210510.06,60-69
TEST,20210222,AstraZeneca,1,1980-1989,L1,0,0,0,16842040.26,30-39
TEST,20210222,Pfizer,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210222,Moderna,1,1950-1959,L1,0,0,0,26947264.41,60-69
TEST,20210222,Pfizer,1,1970-1979,L1,0,0,0,4082918.85,40-49
TEST,20210222,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210222,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210222,Moderna,2,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210222,Pfizer,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210222,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210222,Moderna,1,1970-1979,L1,0,0,0,26947264.41,40-49
TEST,20210301,none,no_dose,1960-1969,L1,1,17619.39,446.08,98168.97,50-59
TEST,20210301,none,no_dose,1970-1979,L1,1,20823.83,527.21,116022.96,40-49
TEST,20210301,none,no_dose,1940-1949,L1,0,0,0,96240.23,70-79
TEST,20210301,none,no_dose,1980-1989,L1,0,0,0,109098.24,30-39
TEST,20210301,none,no_dose,1990+,L1,0,0,0,52162.73,<30
TEST,20210301,none,no_dose,<1940,L1,0,0,0,109009.97,80+
TEST,20210301,none,no_dose,1950-1959,L1,0,0,0,77301.39,60-69
TEST,20210301,Pfizer,2,1970-1979,L1,0,0,0,2406005.75,40-49
TEST,20210301,Pfizer,2,1960-1969,L1,0,0,0,2866730.26,50-59
TEST,20210301,Pfizer,1,<1940,L1,0,0,0,2994140.49,80+
TEST,20210301,Pfizer,1,1990+,L1,0,0,0,6416015.34,<30
TEST,20210301,Pfizer,2,1950-1959,L1,0,0,0,1796484.29,60-69
TEST,20210301,AstraZeneca,1,1970-1979,L1,0,0,0,1924804.6,40-49
TEST,20210301,AstraZeneca,1,1960-1969,L1,0,0,0,1952700.32,50-59
TEST,20210301,Pfizer,2,1980-1989,L1,0,0,0,5614013.42,30-39
TEST,20210301,Pfizer,1,1960-1969,L1,0,0,0,4491210.74,50-59
TEST,20210301,Pfizer,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210301,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210301,Pfizer,1,1980-1989,L1,0,0,0,7485351.23,30-39
TEST,20210301,AstraZeneca,1,1990+,L1,0,0,0,9624023,<30
TEST,20210301,Pfizer,1,1950-1959,L1,0,0,0,8421020.13,60-69
TEST,20210301,AstraZeneca,1,1980-1989,L1,0,0,0,7485351.23,30-39
TEST,20210301,Pfizer,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210301,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210301,Pfizer,1,1970-1979,L1,0,0,0,3849609.2,40-49
TEST,20210301,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210301,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210301,Moderna,2,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210301,Pfizer,2,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210301,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210301,Moderna,1,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210308,none,no_dose,1960-1969,L1,0,0,0,66767.26,50-59
TEST,20210308,none,no_dose,1970-1979,L1,0,0,0,76992.18,40-49
TEST,20210308,none,no_dose,1940-1949,L1,0,0,0,96446.9,70-79
TEST,20210308,none,no_dose,1980-1989,L1,0,0,0,110078.69,30-39
TEST,20210308,none,no_dose,1990+,L1,1,14189.98,359.26,79061.49,<30
TEST,20210308,none,no_dose,<1940,L1,0,0,0,122487.57,80+
TEST,20210308,none,no_dose,1950-1959,L1,0,0,0,77702.61,60-69
TEST,20210308,Pfizer,2,1970-1979,L1,0,0,0,2138671.78,40-49
TEST,20210308,AstraZeneca,1,1960-1969,L1,0,0,0,1283203.07,50-59
TEST,20210308,Pfizer,2,1960-1969,L1,0,0,0,2363795.12,50-59
TEST,20210308,Pfizer,1,<1940,L1,0,0,0,761222.16,80+
TEST,20210308,Pfizer,1,1990+,L1,0,0,0,6416015.34,<30
TEST,20210308,Pfizer,2,1950-1959,L1,0,0,0,1749822.36,60-69
TEST,20210308,AstraZeneca,1,1970-1979,L1,0,0,0,1924804.6,40-49
TEST,20210308,Pfizer,2,1980-1989,L1,0,0,0,4812011.5,30-39
TEST,20210308,Pfizer,1,1960-1969,L1,0,0,0,5182166.23,50-59
TEST,20210308,Pfizer,2,1990+,L1,0,0,0,6416015.34,<30
TEST,20210308,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210308,Pfizer,1,1980-1989,L1,0,0,0,6736816.1,30-39
TEST,20210308,AstraZeneca,1,1990+,L1,0,0,0,9624023,<30
TEST,20210308,Pfizer,1,1950-1959,L1,0,0,0,9624023,60-69
TEST,20210308,Pfizer,1,1940-1949,L1,0,0,0,22456053.68,70-79
TEST,20210308,AstraZeneca,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210308,Pfizer,2,1940-1949,L1,0,0,0,12248756.55,70-79
TEST,20210308,Moderna,1,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210308,Pfizer,1,1970-1979,L1,0,0,0,4812011.5,40-49
TEST,20210308,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210308,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210308,Moderna,2,1950-1959,L1,0,0,0,19248046.01,60-69
TEST,20210308,AstraZeneca,1,1950-1959,L1,0,0,0,134736322.06,60-69
TEST,20210308,Moderna,1,1960-1969,L1,0,0,0,44912107.35,50-59
TEST,20210308,Moderna,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210308,Moderna,1,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210315,none,no_dose,1960-1969,L1,0,0,0,67537,50-59
TEST,20210315,none,no_dose,1970-1979,L1,0,0,0,77434.67,40-49
TEST,20210315,none,no_dose,1940-1949,L1,0,0,0,97493.72,70-79
TEST,20210315,none,no_dose,1980-1989,L1,0,0,0,110620.95,30-39
TEST,20210315,none,no_dose,1990+,L1,0,0,0,52467.42,<30
TEST,20210315,none,no_dose,<1940,L1,0,0,0,143489.16,80+
TEST,20210315,none,no_dose,1950-1959,L1,0,0,0,79117.04,60-69
TEST,20210315,Pfizer,2,1970-1979,L1,0,0,0,1663411.38,40-49
TEST,20210315,AstraZeneca,1,1960-1969,L1,0,0,0,1203002.88,50-59
TEST,20210315,Pfizer,2,1960-1969,L1,0,0,0,2138671.78,50-59
TEST,20210315,AstraZeneca,1,1940-1949,L1,0,0,0,26947264.41,70-79
TEST,20210315,Moderna,1,1960-1969,L1,0,0,0,13473632.21,50-59
TEST,20210315,Pfizer,1,<1940,L1,0,0,0,408291.89,80+
TEST,20210315,Pfizer,1,1990+,L1,0,0,0,8982421.47,<30
TEST,20210315,Pfizer,2,1950-1959,L1,0,0,0,1548693.36,60-69
TEST,20210315,Moderna,1,1990+,L1,0,0,0,16842040.26,<30
TEST,20210315,AstraZeneca,1,1970-1979,L1,0,0,0,1749822.36,40-49
TEST,20210315,Moderna,1,1970-1979,L1,0,0,0,22456053.68,40-49
TEST,20210315,Pfizer,2,1980-1989,L1,0,0,0,4812011.5,30-39
TEST,20210315,Pfizer,1,1960-1969,L1,0,0,0,5389452.88,50-59
TEST,20210315,Pfizer,2,1990+,L1,0,0,0,4990234.15,<30
TEST,20210315,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210315,Pfizer,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210315,AstraZeneca,1,1990+,L1,0,0,0,9624023,<30
TEST,20210315,Pfizer,1,1940-1949,L1,0,0,0,14970702.45,70-79
TEST,20210315,AstraZeneca,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210315,Pfizer,2,1940-1949,L1,0,0,0,9624023,70-79
TEST,20210315,Moderna,1,1950-1959,L1,0,0,0,10364332.47,60-69
TEST,20210315,Moderna,2,1950-1959,L1,0,0,0,16842040.26,60-69
TEST,20210315,Pfizer,1,1970-1979,L1,0,0,0,10364332.47,40-49
TEST,20210315,Pfizer,1,1950-1959,L1,0,0,0,33684080.52,60-69
TEST,20210315,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210315,Pfizer,2,<1940,L1,0,0,0,9624023,80+
TEST,20210315,AstraZeneca,1,1950-1959,L1,0,0,0,10364332.47,60-69
TEST,20210315,Moderna,2,1970-1979,L1,0,0,0,134736322.06,40-49
TEST,20210322,none,no_dose,1960-1969,L1,0,0,0,67774.81,50-59
TEST,20210322,none,no_dose,1970-1979,L1,0,0,0,78517.67,40-49
TEST,20210322,none,no_dose,1940-1949,L1,0,0,0,103563.66,70-79
TEST,20210322,none,no_dose,1980-1989,L1,0,0,0,110894.09,30-39
TEST,20210322,none,no_dose,1990+,L1,0,0,0,52590.29,<30
TEST,20210322,none,no_dose,<1940,L1,0,0,0,155584.67,80+
TEST,20210322,Pfizer,1,<1940,L1,0,0,0,372199.78,80+
TEST,20210322,none,no_dose,1950-1959,L1,0,0,0,79725.63,60-69
TEST,20210322,Pfizer,2,1970-1979,L1,0,0,0,1604003.83,40-49
TEST,20210322,AstraZeneca,1,1940-1949,L1,0,0,0,2323040.04,70-79
TEST,20210322,Moderna,1,1950-1959,L1,0,0,0,7485351.23,60-69
TEST,20210322,AstraZeneca,1,1960-1969,L1,0,0,0,1203002.88,50-59
TEST,20210322,Pfizer,2,1960-1969,L1,0,0,0,2138671.78,50-59
TEST,20210322,Moderna,1,1960-1969,L1,0,0,0,9624023,50-59
TEST,20210322,Pfizer,2,<1940,L1,0,0,0,2749720.86,80+
TEST,20210322,Pfizer,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210322,Pfizer,2,1950-1959,L1,0,0,0,1480618.92,60-69
TEST,20210322,Moderna,1,1990+,L1,0,0,0,9624023,<30
TEST,20210322,AstraZeneca,1,1970-1979,L1,0,0,0,1749822.36,40-49
TEST,20210322,Moderna,1,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210322,Pfizer,2,1980-1989,L1,0,0,0,4812011.5,30-39
TEST,20210322,Moderna,1,<1940,L1,0,0,0,33684080.52,80+
TEST,20210322,Pfizer,1,1960-1969,L1,0,0,0,4812011.5,50-59
TEST,20210322,Pfizer,2,1990+,L1,0,0,0,3849609.2,<30
TEST,20210322,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210322,Pfizer,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210322,AstraZeneca,1,1990+,L1,0,0,0,9624023,<30
TEST,20210322,Pfizer,1,1940-1949,L1,0,0,0,12248756.55,70-79
TEST,20210322,AstraZeneca,1,1980-1989,L1,0,0,0,6416015.34,30-39
TEST,20210322,Moderna,1,1940-1949,L1,0,0,0,19248046.01,70-79
TEST,20210322,Pfizer,2,1940-1949,L1,0,0,0,9624023,70-79
TEST,20210322,Moderna,2,1950-1959,L1,0,0,0,9624023,60-69
TEST,20210322,Moderna,2,1960-1969,L1,0,0,0,19248046.01,50-59
TEST,20210322,Pfizer,1,1970-1979,L1,0,0,0,6416015.34,40-49
TEST,20210322,AstraZeneca,1,1950-1959,L1,0,0,0,9624023,60-69
TEST,20210322,Moderna,2,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210329,none,no_dose,1960-1969,L1,0,0,0,67979.98,50-59
TEST,20210329,none,no_dose,1970-1979,L1,0,0,0,79163.53,40-49
TEST,20210329,none,no_dose,1940-1949,L1,0,0,0,116453.17,70-79
TEST,20210329,none,no_dose,1980-1989,L1,0,0,0,111444.44,30-39
TEST,20210329,none,no_dose,1990+,L1,0,0,0,52610.82,<30
TEST,20210329,none,no_dose,<1940,L1,0,0,0,186099.89,80+
TEST,20210329,Pfizer,1,<1940,L1,0,0,0,370154.73,80+
TEST,20210329,none,no_dose,1950-1959,L1,0,0,0,81856.82,60-69
TEST,20210329,Pfizer,2,1970-1979,L1,0,0,0,1604003.83,40-49
TEST,20210329,AstraZeneca,1,1940-1949,L1,0,0,0,916573.62,70-79
TEST,20210329,Moderna,1,1950-1959,L1,0,0,0,2694726.44,60-69
TEST,20210329,AstraZeneca,1,1960-1969,L1,0,0,0,1203002.88,50-59
TEST,20210329,Pfizer,2,1960-1969,L1,0,0,0,2138671.78,50-59
TEST,20210329,Moderna,1,1960-1969,L1,0,0,0,6736816.1,50-59
TEST,20210329,Pfizer,2,<1940,L1,0,0,0,761222.16,80+
TEST,20210329,Pfizer,1,1990+,L1,0,0,0,19248046.01,<30
TEST,20210329,Pfizer,2,1950-1959,L1,0,0,0,1513891.26,60-69
TEST,20210329,Moderna,1,1990+,L1,0,0,0,9624023,<30
TEST,20210329,AstraZeneca,1,1970-1979,L1,0,0,0,1604003.83,40-49
TEST,20210329,Moderna,1,1940-1949,L1,0,0,0,3454777.49,70-79
TEST,20210329,Moderna,1,1970-1979,L1,0,0,0,19248046.01,40-49
TEST,20210329,Pfizer,2,1980-1989,L1,0,0,0,4210510.06,30-39
TEST,20210329,Moderna,1,<1940,L1,0,0,0,19248046.01,80+
TEST,20210329,Pfizer,1,1960-1969,L1,0,0,0,4812011.5,50-59
TEST,20210329,Pfizer,2,1990+,L1,0,0,0,4491210.74,<30
TEST,20210329,Moderna,2,1980-1989,L1,0,0,0,19248046.01,30-39
TEST,20210329,AstraZeneca,1,1950-1959,L1,0,0,0,6416015.34,60-69
TEST,20210329,Pfizer,1,1940-1949,L1,0,0,0,6736816.1,70-79
TEST,20210329,Pfizer,1,1980-1989,L1,0,0,0,7925666,30-39
TEST,20210329,AstraZeneca,1,1990+,L1,0,0,0,10364332.47,<30
