datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,6,Moderna,2,70-79,L1,0,0,0,580760.01
TEST,7,Moderna,2,70-79,L1,0,0,0,638560.77
TEST,8,Moderna,2,70-79,L1,0,0,0,831705.69
TEST,9,Moderna,2,70-79,L1,0,0,0,1036433.25
TEST,10,Moderna,2,70-79,L1,0,0,0,1924804.6
TEST,5,Moderna,1,40-49,L1,0,0,0,6124378.28
TEST,6,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,7,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,8,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,9,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,10,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,11,Moderna,1,40-49,L1,0,0,0,19248046.01
TEST,12,Moderna,1,40-49,L1,0,0,0,44912107.35
TEST,7,AstraZeneca,2,50-59,L1,0,0,0,2323040.04
TEST,4,Pfizer,1,18-24,L1,0,0,0,1464525.24
TEST,5,Pfizer,1,18-24,L1,0,0,0,2363795.12
TEST,6,Pfizer,1,18-24,L1,0,0,0,4990234.15
TEST,7,Pfizer,1,18-24,L1,0,0,0,6416015.34
TEST,8,Pfizer,1,18-24,L1,0,0,0,6416015.34
TEST,9,Pfizer,1,18-24,L1,0,0,0,7485351.23
TEST,10,Pfizer,1,18-24,L1,0,0,0,9624023
TEST,11,Pfizer,1,18-24,L1,0,0,0,9624023
TEST,12,Pfizer,1,18-24,L1,0,0,0,9624023
TEST,13,Pfizer,1,18-24,L1,0,0,0,9624023
TEST,14,Pfizer,1,18-24,L1,0,0,0,10364332.47
TEST,7,Pfizer,1,50-59,L1,0,0,0,821562.94
TEST,1,Pfizer,2,12-17,L1,0,0,0,13473632.21
TEST,2,Pfizer,2,12-17,L1,0,0,0,19248046.01
TEST,3,Pfizer,2,12-17,L1,0,0,0,19248046.01
TEST,4,Pfizer,2,12-17,L1,0,0,0,19248046.01
TEST,1,AstraZeneca,1,18-24,L1,0,0,0,4812011.5
TEST,2,AstraZeneca,1,18-24,L1,0,0,0,4812011.5
TEST,3,AstraZeneca,1,18-24,L1,0,0,0,4812011.5
TEST,4,AstraZeneca,1,18-24,L1,0,0,0,4812011.5
TEST,5,AstraZeneca,1,18-24,L1,0,0,0,4812011.5
TEST,6,AstraZeneca,1,18-24,L1,0,0,0,5858100.96
TEST,7,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,8,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,9,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,10,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,11,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,12,AstraZeneca,1,18-24,L1,0,0,0,6416015.34
TEST,1,AstraZeneca,2,18-24,L1,0,0,0,6416015.34
TEST,2,AstraZeneca,2,18-24,L1,0,0,0,6416015.34
TEST,3,AstraZeneca,2,18-24,L1,0,0,0,6736816.1
TEST,4,AstraZeneca,2,18-24,L1,0,0,0,13473632.21
TEST,5,AstraZeneca,2,18-24,L1,0,0,0,33684080.52
TEST,5,UKN,1,70-79,L1,0,0,0,1749822.36
TEST,6,UKN,1,70-79,L1,0,0,0,1749822.36
TEST,7,UKN,1,70-79,L1,0,0,0,1749822.36
TEST,8,UKN,1,70-79,L1,0,0,0,1749822.36
TEST,9,UKN,1,70-79,L1,0,0,0,1749822.36
TEST,10,UKN,1,70-79,L1,0,0,0,10364332.47
TEST,13,Pfizer,1,80+,L1,0,0,0,831705.69
TEST,1,Moderna,2,40-49,L1,0,0,0,1069335.89
TEST,2,Moderna,2,40-49,L1,0,0,0,1069335.89
TEST,3,Moderna,2,40-49,L1,0,0,0,1069335.89
TEST,4,Moderna,2,40-49,L1,0,0,0,1141833.24
TEST,5,Moderna,2,40-49,L1,0,0,0,1952700.32
TEST,6,Moderna,2,40-49,L1,0,0,0,2138671.78
TEST,7,Moderna,2,40-49,L1,0,0,0,2138671.78
TEST,8,Moderna,2,40-49,L1,0,0,0,2449751.31
TEST,9,Moderna,2,40-49,L1,0,0,0,2866730.26
TEST,10,Moderna,2,40-49,L1,0,0,0,3962833
TEST,11,Moderna,2,40-49,L1,0,0,0,7925666
TEST,14,AstraZeneca,1,70-79,L1,0,0,0,7485351.23
TEST,18,AstraZeneca,1,50-59,L1,0,0,0,4812011.5
TEST,19,AstraZeneca,1,50-59,L1,0,0,0,6416015.34
TEST,20,AstraZeneca,1,50-59,L1,0,0,0,16842040.26
TEST,22,Pfizer,2,60-69,L1,0,0,0,3062189.14
TEST,8,Pfizer,1,70-79,L1,0,0,0,1643125.88
TEST,14,Pfizer,1,80+,L1,0,0,0,1448777.66
TEST,15,Pfizer,1,80+,L1,0,0,0,1643125.88
TEST,16,Pfizer,1,80+,L1,0,0,0,2283666.48
TEST,1,Pfizer,2,25-29,L1,0,0,0,1464525.24
TEST,2,Pfizer,2,25-29,L1,0,0,0,1623329.18
TEST,3,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,4,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,5,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,6,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,7,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,8,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,9,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,10,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,11,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,12,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,13,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,14,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,15,Pfizer,2,25-29,L1,0,0,0,1749822.36
TEST,16,Pfizer,2,25-29,L1,0,0,0,1924804.6
TEST,17,Pfizer,2,25-29,L1,0,0,0,2749720.86
TEST,18,Pfizer,2,25-29,L1,0,0,0,3849609.2
TEST,19,Pfizer,2,25-29,L1,0,0,0,3849609.2
TEST,20,Pfizer,2,25-29,L1,0,0,0,3849609.2
TEST,21,Pfizer,2,25-29,L1,0,0,0,3742675.61
TEST,22,Pfizer,2,25-29,L1,0,0,0,12248756.55
TEST,9,Moderna,1,70-79,L1,0,0,0,4812011.5
TEST,10,Moderna,1,70-79,L1,0,0,0,5858100.96
TEST,11,Moderna,1,70-79,L1,0,0,0,6416015.34
TEST,12,Moderna,1,70-79,L1,0,0,0,6416015.34
TEST,13,Moderna,1,70-79,L1,0,0,0,8421020.13
TEST,14,Moderna,1,70-79,L1,0,0,0,9624023
TEST,15,Moderna,1,70-79,L1,0,0,0,9624023
TEST,16,Moderna,1,70-79,L1,0,0,0,10364332.47
TEST,6,UKN,1,50-59,L1,0,0,0,14970702.45
TEST,12,Moderna,2,50-59,L1,0,0,0,3133402.84
TEST,6,Pfizer,1,30-39,L1,0,0,0,1531094.57
TEST,23,Pfizer,2,50-59,L1,0,0,0,13473632.21
TEST,5,Moderna,1,30-39,L1,0,0,0,6416015.34
TEST,6,Moderna,1,30-39,L1,0,0,0,6416015.34
TEST,7,Moderna,1,30-39,L1,0,0,0,6416015.34
TEST,8,Moderna,1,30-39,L1,0,0,0,7091385.37
TEST,13,AstraZeneca,1,40-49,L1,0,0,0,1069335.89
TEST,10,Pfizer,2,70-79,L1,0,0,0,1013055.05
TEST,5,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,6,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,7,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,8,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,9,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,10,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,11,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,12,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,13,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,14,Pfizer,2,18-24,L1,0,0,0,2749720.86
TEST,15,Pfizer,2,18-24,L1,0,0,0,2866730.26
TEST,16,Pfizer,2,18-24,L1,0,0,0,3208007.67
TEST,17,Pfizer,2,18-24,L1,0,0,0,3208007.67
TEST,18,Pfizer,2,18-24,L1,0,0,0,3208007.67
TEST,19,Pfizer,2,18-24,L1,0,0,0,3208007.67
TEST,20,Pfizer,2,18-24,L1,0,0,0,3133402.84
TEST,21,Pfizer,2,18-24,L1,0,0,0,4990234.15
TEST,17,Pfizer,1,80+,L1,0,0,0,3286251.76
TEST,18,Pfizer,1,80+,L1,0,0,0,5614013.42
TEST,8,Moderna,1,60-69,L1,0,0,0,6416015.34
TEST,9,Moderna,1,60-69,L1,0,0,0,6416015.34
TEST,10,Moderna,1,60-69,L1,0,0,0,7925666
TEST,1,Moderna,1,80+,L1,0,0,0,9624023
TEST,2,Moderna,1,80+,L1,0,0,0,9624023
TEST,3,Moderna,1,80+,L1,0,0,0,9624023
TEST,4,Moderna,1,80+,L1,0,0,0,9624023
TEST,5,Moderna,1,80+,L1,0,0,0,19248046.01
TEST,1,Moderna,2,80+,L1,0,0,0,9624023
TEST,2,Moderna,2,80+,L1,0,0,0,9624023
TEST,3,Moderna,2,80+,L1,0,0,0,9624023
TEST,4,Moderna,2,80+,L1,0,0,0,9624023
TEST,5,Moderna,2,80+,L1,0,0,0,9624023
TEST,6,Moderna,2,80+,L1,0,0,0,11228026.84
TEST,7,Moderna,2,80+,L1,0,0,0,19248046.01
TEST,8,Moderna,2,80+,L1,0,0,0,19248046.01
TEST,9,Moderna,2,80+,L1,0,0,0,19248046.01
TEST,10,Moderna,2,80+,L1,0,0,0,33684080.52
TEST,5,AstraZeneca,2,30-39,L1,0,0,0,1236113.05
TEST,6,AstraZeneca,2,30-39,L1,0,0,0,1643125.88
TEST,22,Pfizer,2,80+,L1,0,0,0,3286251.76
TEST,7,UKN,1,60-69,L1,0,0,0,1077890.58
TEST,8,UKN,1,60-69,L1,0,0,0,2010989.88
TEST,8,Pfizer,1,50-59,L1,0,0,0,1052627.52
TEST,9,Pfizer,1,50-59,L1,0,0,0,1181897.56
TEST,10,Pfizer,1,50-59,L1,0,0,0,1203002.88
TEST,11,Pfizer,1,50-59,L1,0,0,0,1203002.88
TEST,12,Pfizer,1,50-59,L1,0,0,0,1259217.96
TEST,13,Pfizer,1,50-59,L1,0,0,0,1283203.07
TEST,14,Pfizer,1,50-59,L1,0,0,0,1283203.07
TEST,15,Pfizer,1,50-59,L1,0,0,0,1271097.38
TEST,16,Pfizer,1,50-59,L1,0,0,0,1623329.18
TEST,17,Pfizer,1,50-59,L1,0,0,0,2173166.48
TEST,18,Pfizer,1,50-59,L1,0,0,0,2406005.75
TEST,19,Pfizer,1,50-59,L1,0,0,0,2406005.75
TEST,20,Pfizer,1,50-59,L1,0,0,0,2542194.76
TEST,21,Pfizer,1,50-59,L1,0,0,0,2866730.26
TEST,22,Pfizer,1,50-59,L1,0,0,0,3849609.2
TEST,23,Pfizer,1,50-59,L1,0,0,0,4812011.5
TEST,24,Pfizer,1,50-59,L1,0,0,0,7091385.37
TEST,25,Pfizer,1,50-59,L1,0,0,0,44912107.35
TEST,5,AstraZeneca,2,60-69,L1,0,0,0,11228026.84
TEST,22,Pfizer,2,18-24,L1,0,0,0,16842040.26
TEST,14,AstraZeneca,1,40-49,L1,0,0,0,1663411.38
TEST,9,Pfizer,1,70-79,L1,0,0,0,2406005.75
TEST,10,Pfizer,1,70-79,L1,0,0,0,5389452.88
TEST,11,Pfizer,1,70-79,L1,0,0,0,9624023
TEST,12,Pfizer,1,70-79,L1,0,0,0,12248756.55
TEST,13,Pfizer,1,70-79,L1,0,0,0,19248046.01
TEST,14,Pfizer,1,70-79,L1,0,0,0,19248046.01
TEST,15,Pfizer,1,70-79,L1,0,0,0,16842040.26
TEST,14,AstraZeneca,1,30-39,L1,0,0,0,9624023
TEST,15,AstraZeneca,1,30-39,L1,0,0,0,9624023
TEST,16,AstraZeneca,1,30-39,L1,0,0,0,9624023
TEST,17,AstraZeneca,1,30-39,L1,0,0,0,10364332.47
TEST,18,AstraZeneca,1,30-39,L1,0,0,0,44912107.35
TEST,23,Pfizer,2,80+,L1,0,0,0,67368161.03
TEST,7,Pfizer,1,30-39,L1,0,0,0,3641522.22
TEST,8,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,9,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,10,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,11,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,12,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,13,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,14,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,15,Pfizer,1,30-39,L1,0,0,0,3849609.2
TEST,16,Pfizer,1,30-39,L1,0,0,0,3742675.61
TEST,15,AstraZeneca,1,40-49,L1,0,0,0,2138671.78
TEST,16,AstraZeneca,1,40-49,L1,0,0,0,2449751.31
TEST,17,AstraZeneca,1,40-49,L1,0,0,0,3062189.14
TEST,18,AstraZeneca,1,40-49,L1,0,0,0,4990234.15
TEST,19,AstraZeneca,1,40-49,L1,0,0,0,13473632.21
TEST,8,AstraZeneca,2,25-29,L1,0,0,0,16842040.26
TEST,13,AstraZeneca,1,60-69,L1,0,0,0,4346332.97
TEST,5,Moderna,2,30-39,L1,0,0,0,3849609.2
TEST,6,Moderna,2,30-39,L1,0,0,0,3849609.2
TEST,7,Moderna,2,30-39,L1,0,0,0,3849609.2
TEST,8,Moderna,2,30-39,L1,0,0,0,4082918.85
TEST,9,Moderna,2,30-39,L1,0,0,0,4646080.07
TEST,10,Moderna,2,30-39,L1,0,0,0,6416015.34
TEST,11,Moderna,2,30-39,L1,0,0,0,7925666
TEST,12,Moderna,2,30-39,L1,0,0,0,12248756.55
TEST,7,Pfizer,1,40-49,L1,0,0,0,1952700.32
TEST,8,Pfizer,1,40-49,L1,0,0,0,2245605.37
TEST,9,Pfizer,1,40-49,L1,0,0,0,2406005.75
TEST,10,Pfizer,1,40-49,L1,0,0,0,2406005.75
TEST,11,Pfizer,1,40-49,L1,0,0,0,2449751.31
TEST,12,Pfizer,1,40-49,L1,0,0,0,2929050.48
TEST,13,Pfizer,1,40-49,L1,0,0,0,3208007.67
TEST,14,Pfizer,1,40-49,L1,0,0,0,3208007.67
TEST,15,Pfizer,1,40-49,L1,0,0,0,3208007.67
TEST,16,Pfizer,1,40-49,L1,0,0,0,3545692.69
TEST,17,Pfizer,1,40-49,L1,0,0,0,3962833
TEST,18,Pfizer,1,40-49,L1,0,0,0,4812011.5
TEST,19,Pfizer,1,40-49,L1,0,0,0,4812011.5
TEST,20,Pfizer,1,40-49,L1,0,0,0,7485351.23
TEST,21,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,22,Pfizer,1,40-49,L1,0,0,0,13473632.21
TEST,11,Moderna,2,70-79,L1,0,0,0,4491210.74
TEST,12,Moderna,2,70-79,L1,0,0,0,5614013.42
TEST,13,Moderna,2,70-79,L1,0,0,0,6736816.1
TEST,17,Pfizer,1,30-39,L1,0,0,0,4812011.5
TEST,18,Pfizer,1,30-39,L1,0,0,0,6416015.34
TEST,19,Pfizer,1,30-39,L1,0,0,0,8421020.13
TEST,20,Pfizer,1,30-39,L1,0,0,0,12248756.55
TEST,21,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,23,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,30-39,L1,0,0,0,26947264.41
TEST,13,AstraZeneca,1,25-29,L1,0,0,0,9624023
TEST,14,Moderna,2,70-79,L1,0,0,0,9624023
TEST,15,Moderna,2,70-79,L1,0,0,0,13473632.21
TEST,6,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,7,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,8,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,9,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,10,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,11,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,12,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,13,Moderna,2,18-24,L1,0,0,0,4812011.5
TEST,14,Moderna,2,18-24,L1,0,0,0,5614013.42
TEST,15,Moderna,2,18-24,L1,0,0,0,6416015.34
TEST,16,Moderna,2,18-24,L1,0,0,0,6416015.34
TEST,17,Moderna,2,18-24,L1,0,0,0,6736816.1
TEST,15,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,16,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,17,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,18,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,19,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,20,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,21,Pfizer,1,18-24,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,18-24,L1,0,0,0,44912107.35
TEST,11,Moderna,2,60-69,L1,0,0,0,3368408.05
TEST,12,Moderna,2,60-69,L1,0,0,0,4082918.85
TEST,13,Moderna,2,60-69,L1,0,0,0,6416015.34
TEST,14,Moderna,2,60-69,L1,0,0,0,6416015.34
TEST,15,Moderna,2,60-69,L1,0,0,0,7485351.23
TEST,16,Moderna,2,60-69,L1,0,0,0,9624023
TEST,17,Moderna,2,60-69,L1,0,0,0,12248756.55
TEST,9,Moderna,1,30-39,L1,0,0,0,11228026.84
TEST,13,Moderna,2,50-59,L1,0,0,0,7485351.23
TEST,14,Moderna,2,50-59,L1,0,0,0,8982421.47
TEST,11,Pfizer,2,70-79,L1,0,0,0,1513891.26
TEST,12,Pfizer,2,70-79,L1,0,0,0,1663411.38
TEST,13,Pfizer,2,70-79,L1,0,0,0,1981416.5
TEST,14,Pfizer,2,70-79,L1,0,0,0,2542194.76
TEST,15,Pfizer,2,70-79,L1,0,0,0,2807006.71
TEST,23,Pfizer,2,30-39,L1,0,0,0,44912107.35
TEST,7,AstraZeneca,2,30-39,L1,0,0,0,3133402.84
TEST,4,Pfizer,1,12-17,L1,0,0,0,5858100.96
TEST,5,Pfizer,1,12-17,L1,0,0,0,6736816.1
TEST,19,Pfizer,1,80+,L1,0,0,0,6416015.34
TEST,20,Pfizer,1,80+,L1,0,0,0,6416015.34
TEST,21,Pfizer,1,80+,L1,0,0,0,6736816.1
TEST,22,Pfizer,1,80+,L1,0,0,0,9624023
TEST,23,Pfizer,1,80+,L1,0,0,0,9624023
TEST,24,Pfizer,1,80+,L1,0,0,0,9624023
TEST,25,Pfizer,1,80+,L1,0,0,0,12248756.55
TEST,16,Pfizer,2,70-79,L1,0,0,0,3849609.2
TEST,11,Moderna,1,60-69,L1,0,0,0,9624023
TEST,12,Moderna,1,60-69,L1,0,0,0,9624023
TEST,13,Moderna,1,60-69,L1,0,0,0,9624023
TEST,8,AstraZeneca,2,50-59,L1,0,0,0,7091385.37
TEST,17,Pfizer,2,70-79,L1,0,0,0,4812011.5
TEST,18,Pfizer,2,70-79,L1,0,0,0,4812011.5
TEST,19,Pfizer,2,70-79,L1,0,0,0,4812011.5
TEST,20,Pfizer,2,70-79,L1,0,0,0,4812011.5
TEST,21,Pfizer,2,70-79,L1,0,0,0,6124378.28
TEST,22,Pfizer,2,70-79,L1,0,0,0,16842040.26
TEST,9,UKN,1,60-69,L1,0,0,0,4082918.85
TEST,15,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,16,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,17,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,18,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,19,Moderna,2,50-59,L1,0,0,0,44912107.35
TEST,14,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,15,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,16,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,17,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,18,AstraZeneca,1,25-29,L1,0,0,0,22456053.68
TEST,23,Pfizer,2,60-69,L1,0,0,0,33684080.52
TEST,8,AstraZeneca,2,30-39,L1,0,0,0,44912107.35
TEST,17,Moderna,1,70-79,L1,0,0,0,19248046.01
TEST,18,Moderna,1,70-79,L1,0,0,0,19248046.01
TEST,19,Moderna,1,70-79,L1,0,0,0,44912107.35
TEST,10,UKN,1,60-69,L1,0,0,0,22456053.68
TEST,18,Moderna,2,18-24,L1,0,0,0,9624023
TEST,19,Moderna,2,18-24,L1,0,0,0,12248756.55
TEST,20,Moderna,2,18-24,L1,0,0,0,67368161.03
TEST,11,Pfizer,1,60-69,L1,0,0,0,6416015.34
TEST,12,Pfizer,1,60-69,L1,0,0,0,6416015.34
TEST,13,Pfizer,1,60-69,L1,0,0,0,6416015.34
TEST,14,Pfizer,1,60-69,L1,0,0,0,6416015.34
TEST,15,Pfizer,1,60-69,L1,0,0,0,6416015.34
TEST,16,Pfizer,1,60-69,L1,0,0,0,8421020.13
TEST,17,Pfizer,1,60-69,L1,0,0,0,67368161.03
TEST,18,Moderna,2,60-69,L1,0,0,0,19248046.01
TEST,19,Moderna,2,60-69,L1,0,0,0,22456053.68
TEST,23,Pfizer,2,40-49,L1,0,0,0,67368161.03
TEST,14,Moderna,1,60-69,L1,0,0,0,33684080.52
TEST,13,AstraZeneca,1,18-24,L1,0,0,0,44912107.35
TEST,13,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,14,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,15,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,16,Moderna,2,30-39,L1,0,0,0,16842040.26
TEST,23,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,40-49,L1,0,0,0,26947264.41
TEST,6,Pfizer,1,12-17,L1,0,0,0,26947264.41
TEST,12,Moderna,2,40-49,L1,0,0,0,8982421.47
TEST,16,Moderna,2,70-79,L1,0,0,0,19248046.01
TEST,17,Moderna,2,70-79,L1,0,0,0,26947264.41
TEST,10,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,11,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,12,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,13,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,14,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,15,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,16,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,17,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,18,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,19,Moderna,1,30-39,L1,0,0,0,16842040.26
TEST,13,Moderna,2,40-49,L1,0,0,0,19248046.01
TEST,14,Moderna,2,40-49,L1,0,0,0,19248046.01
TEST,15,Moderna,2,40-49,L1,0,0,0,33684080.52
TEST,0,none,no_dose,all_birth_cohorts,L1,93,1337.89,1079.85,1639.01
TEST,1,Pfizer,1,all_birth_cohorts,L1,0,0,0,8115.18
TEST,2,Pfizer,1,all_birth_cohorts,L1,0,0,0,8857.24
TEST,3,Pfizer,1,all_birth_cohorts,L1,0,0,0,10473.91
TEST,1,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,29450.56
TEST,2,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,29605.87
TEST,3,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,29697.23
TEST,4,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,29769.4
TEST,5,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,30670.69
TEST,6,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,32118.31
TEST,7,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,33964.29
TEST,8,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,37635.84
TEST,9,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,41355.53
TEST,4,Pfizer,1,all_birth_cohorts,L1,0,0,0,23534.73
TEST,5,Pfizer,1,all_birth_cohorts,L1,0,0,0,37056.19
TEST,6,Pfizer,1,all_birth_cohorts,L1,1,16847.32,426.54,93867.29
TEST,1,Pfizer,2,all_birth_cohorts,L1,0,0,0,18607.42
TEST,10,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,45137.8
TEST,11,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,47711.16
TEST,12,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,55837.68
TEST,1,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,74522.3
TEST,2,Pfizer,2,all_birth_cohorts,L1,1,5355.57,135.59,29839.34
TEST,3,Pfizer,2,all_birth_cohorts,L1,0,0,0,19990.55
TEST,4,Pfizer,2,all_birth_cohorts,L1,0,0,0,20070.96
TEST,5,Pfizer,2,all_birth_cohorts,L1,0,0,0,21201.62
TEST,6,Pfizer,2,all_birth_cohorts,L1,0,0,0,23091.06
TEST,7,Pfizer,2,all_birth_cohorts,L1,0,0,0,24849.93
TEST,8,Pfizer,2,all_birth_cohorts,L1,0,0,0,29176.34
TEST,9,Pfizer,2,all_birth_cohorts,L1,0,0,0,35014.64
TEST,10,Pfizer,2,all_birth_cohorts,L1,0,0,0,43603.99
TEST,11,Pfizer,2,all_birth_cohorts,L1,0,0,0,53339.79
TEST,12,Pfizer,2,all_birth_cohorts,L1,0,0,0,60150.14
TEST,13,Pfizer,2,all_birth_cohorts,L1,0,0,0,67638.72
TEST,14,Pfizer,2,all_birth_cohorts,L1,0,0,0,87434.34
TEST,15,Pfizer,2,all_birth_cohorts,L1,0,0,0,105675.55
TEST,16,Pfizer,2,all_birth_cohorts,L1,0,0,0,122599.02
TEST,17,Pfizer,2,all_birth_cohorts,L1,0,0,0,164915.94
TEST,18,Pfizer,2,all_birth_cohorts,L1,0,0,0,201098.99
TEST,19,Pfizer,2,all_birth_cohorts,L1,0,0,0,209217.89
TEST,20,Pfizer,2,all_birth_cohorts,L1,0,0,0,209869.66
TEST,21,Pfizer,2,all_birth_cohorts,L1,0,0,0,247677.06
TEST,22,Pfizer,2,all_birth_cohorts,L1,0,0,0,522233.81
TEST,1,Moderna,1,all_birth_cohorts,L1,0,0,0,51230.54
TEST,2,Moderna,1,all_birth_cohorts,L1,0,0,0,55016.87
TEST,3,Moderna,1,all_birth_cohorts,L1,0,0,0,61890.82
TEST,4,Moderna,1,all_birth_cohorts,L1,0,0,0,75187.68
TEST,5,Moderna,1,all_birth_cohorts,L1,0,0,0,194424.71
TEST,6,Moderna,1,all_birth_cohorts,L1,0,0,0,347258.56
TEST,7,Moderna,1,all_birth_cohorts,L1,0,0,0,863694.37
TEST,8,Moderna,1,all_birth_cohorts,L1,0,0,0,1161520.02
TEST,1,UKN,1,all_birth_cohorts,L1,0,0,0,187133.78
TEST,2,UKN,1,all_birth_cohorts,L1,0,0,0,193308.93
TEST,3,UKN,1,all_birth_cohorts,L1,0,0,0,219083.45
TEST,4,UKN,1,all_birth_cohorts,L1,0,0,0,282466.08
TEST,5,UKN,1,all_birth_cohorts,L1,0,0,0,421051.01
TEST,2,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,105345.05
TEST,13,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,311889.63
TEST,1,Moderna,2,all_birth_cohorts,L1,0,0,0,112939.08
