datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,25,Pfizer,1,50-59,L1,0,0,0,44912107.35
TEST,2,Pfizer,1,18-24,L1,0,0,0,2041459.43
TEST,3,Pfizer,1,18-24,L1,0,0,0,2641888.67
TEST,1,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,2,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,3,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,4,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,5,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,6,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,7,Pfizer,2,18-24,L1,0,0,0,6416015.34
TEST,8,Pfizer,2,18-24,L1,0,0,0,8421020.13
TEST,9,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,10,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,11,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,12,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,13,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,14,Pfizer,2,18-24,L1,0,0,0,9624023
TEST,15,Pfizer,2,18-24,L1,0,0,0,11228026.84
TEST,16,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,17,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,18,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,19,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,20,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,21,Pfizer,2,18-24,L1,0,0,0,19248046.01
TEST,22,Pfizer,2,18-24,L1,0,0,0,33684080.52
TEST,5,Pfizer,1,30-39,L1,0,0,0,2749720.86
TEST,6,Pfizer,1,30-39,L1,0,0,0,3545692.69
TEST,7,Pfizer,1,70-79,L1,0,0,0,7485351.23
TEST,13,AstraZeneca,1,40-49,L1,0,0,0,5858100.96
TEST,14,AstraZeneca,1,40-49,L1,0,0,0,9624023
TEST,15,AstraZeneca,1,40-49,L1,0,0,0,9624023
TEST,16,AstraZeneca,1,40-49,L1,0,0,0,9624023
TEST,17,AstraZeneca,1,40-49,L1,0,0,0,9624023
TEST,18,AstraZeneca,1,40-49,L1,0,0,0,13473632.21
TEST,19,AstraZeneca,1,40-49,L1,0,0,0,26947264.41
TEST,5,Moderna,1,70-79,L1,0,0,0,3641522.22
TEST,6,Moderna,1,70-79,L1,0,0,0,4812011.5
TEST,7,Moderna,1,70-79,L1,0,0,0,4812011.5
TEST,8,Moderna,1,70-79,L1,0,0,0,9624023
TEST,9,Moderna,1,70-79,L1,0,0,0,9624023
TEST,10,Moderna,1,70-79,L1,0,0,0,14970702.45
TEST,5,Moderna,2,30-39,L1,0,0,0,9624023
TEST,6,Moderna,2,30-39,L1,0,0,0,9624023
TEST,7,Moderna,2,30-39,L1,0,0,0,9624023
TEST,8,Moderna,2,30-39,L1,0,0,0,11228026.84
TEST,9,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,10,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,11,Moderna,2,30-39,L1,0,0,0,19248046.01
TEST,12,Moderna,2,30-39,L1,0,0,0,33684080.52
TEST,13,AstraZeneca,1,60-69,L1,0,0,0,9624023
TEST,1,Moderna,2,50-59,L1,0,0,0,1871337.81
TEST,2,Moderna,2,50-59,L1,0,0,0,1952700.32
TEST,3,Moderna,2,50-59,L1,0,0,0,2105255.03
TEST,7,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,8,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,9,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,10,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,11,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,12,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,13,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,14,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,15,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,16,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,17,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,18,Pfizer,1,30-39,L1,0,0,0,9624023
TEST,19,Pfizer,1,30-39,L1,0,0,0,14970702.45
TEST,20,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,21,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,23,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,30-39,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,30-39,L1,0,0,0,26947264.41
TEST,4,Moderna,2,50-59,L1,0,0,0,2749720.86
TEST,1,AstraZeneca,1,25-29,L1,0,0,0,3849609.2
TEST,2,AstraZeneca,1,25-29,L1,0,0,0,3849609.2
TEST,3,AstraZeneca,1,25-29,L1,0,0,0,3849609.2
TEST,4,AstraZeneca,1,25-29,L1,0,0,0,3962833
TEST,5,AstraZeneca,1,25-29,L1,0,0,0,4812011.5
TEST,6,AstraZeneca,1,25-29,L1,0,0,0,5858100.96
TEST,7,AstraZeneca,1,25-29,L1,0,0,0,6416015.34
TEST,8,AstraZeneca,1,25-29,L1,0,0,0,8982421.47
TEST,9,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,10,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,11,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,12,AstraZeneca,1,25-29,L1,0,0,0,19248046.01
TEST,13,AstraZeneca,1,25-29,L1,0,0,0,33684080.52
TEST,1,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,2,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,3,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,4,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,5,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,6,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,7,AstraZeneca,2,25-29,L1,0,0,0,19248046.01
TEST,8,AstraZeneca,2,25-29,L1,0,0,0,67368161.03
TEST,5,Moderna,2,50-59,L1,0,0,0,3849609.2
TEST,6,Moderna,2,50-59,L1,0,0,0,3849609.2
TEST,7,Moderna,2,50-59,L1,0,0,0,3849609.2
TEST,8,Moderna,2,50-59,L1,0,0,0,3849609.2
TEST,9,Moderna,2,50-59,L1,0,0,0,4812011.5
TEST,5,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,6,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,7,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,8,Moderna,1,30-39,L1,0,0,0,19248046.01
TEST,9,Moderna,1,30-39,L1,0,0,0,26947264.41
TEST,1,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,2,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,3,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,4,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,5,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,6,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,7,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,8,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,9,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,10,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,11,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,12,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,13,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,14,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,15,Pfizer,2,25-29,L1,0,0,0,9624023
TEST,22,Pfizer,2,40-49,L1,0,0,0,8421020.13
TEST,10,Pfizer,2,70-79,L1,0,0,0,4812011.5
TEST,11,Pfizer,2,70-79,L1,0,0,0,7091385.37
TEST,12,Pfizer,2,70-79,L1,0,0,0,9624023
TEST,13,Pfizer,2,70-79,L1,0,0,0,12248756.55
TEST,11,Moderna,1,70-79,L1,0,0,0,19248046.01
TEST,12,Moderna,1,70-79,L1,0,0,0,19248046.01
TEST,13,Moderna,1,70-79,L1,0,0,0,67368161.03
TEST,2,AstraZeneca,1,30-39,L1,0,0,0,4812011.5
TEST,3,AstraZeneca,1,30-39,L1,0,0,0,4812011.5
TEST,4,AstraZeneca,1,30-39,L1,0,0,0,4812011.5
TEST,5,AstraZeneca,1,30-39,L1,0,0,0,5614013.42
TEST,6,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,7,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,8,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,9,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,10,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,11,AstraZeneca,1,30-39,L1,0,0,0,6416015.34
TEST,12,AstraZeneca,1,30-39,L1,0,0,0,6736816.1
TEST,13,AstraZeneca,1,30-39,L1,0,0,0,33684080.52
TEST,1,AstraZeneca,2,30-39,L1,0,0,0,6416015.34
TEST,2,AstraZeneca,2,30-39,L1,0,0,0,6416015.34
TEST,3,AstraZeneca,2,30-39,L1,0,0,0,6416015.34
TEST,4,AstraZeneca,2,30-39,L1,0,0,0,6416015.34
TEST,5,AstraZeneca,2,30-39,L1,0,0,0,7091385.37
TEST,8,Pfizer,1,70-79,L1,0,0,0,12248756.55
TEST,9,Pfizer,1,70-79,L1,0,0,0,19248046.01
TEST,10,Pfizer,1,70-79,L1,0,0,0,19248046.01
TEST,11,Pfizer,1,70-79,L1,0,0,0,19248046.01
TEST,12,Pfizer,1,70-79,L1,0,0,0,33684080.52
TEST,6,AstraZeneca,2,30-39,L1,0,0,0,11228026.84
TEST,14,Pfizer,2,70-79,L1,0,0,0,19248046.01
TEST,15,Pfizer,2,70-79,L1,0,0,0,19248046.01
TEST,16,Pfizer,2,70-79,L1,0,0,0,19248046.01
TEST,2,AstraZeneca,2,60-69,L1,0,0,0,6416015.34
TEST,3,AstraZeneca,2,60-69,L1,0,0,0,8982421.47
TEST,8,AstraZeneca,2,50-59,L1,0,0,0,13473632.21
TEST,11,Moderna,2,60-69,L1,0,0,0,5182166.23
TEST,12,Moderna,2,60-69,L1,0,0,0,7091385.37
TEST,13,Moderna,2,60-69,L1,0,0,0,9624023
TEST,14,Moderna,2,60-69,L1,0,0,0,9624023
TEST,15,Moderna,2,60-69,L1,0,0,0,12248756.55
TEST,10,Moderna,2,50-59,L1,0,0,0,8421020.13
TEST,11,Moderna,2,50-59,L1,0,0,0,9624023
TEST,12,Moderna,2,50-59,L1,0,0,0,13473632.21
TEST,13,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,14,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,15,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,16,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,17,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,18,Moderna,2,50-59,L1,0,0,0,19248046.01
TEST,19,Moderna,2,50-59,L1,0,0,0,44912107.35
TEST,4,Pfizer,1,18-24,L1,0,0,0,9624023
TEST,23,Pfizer,2,60-69,L1,0,0,0,33684080.52
TEST,4,Pfizer,1,12-17,L1,0,0,0,67368161.03
TEST,16,Pfizer,2,80+,L1,0,0,0,9624023
TEST,17,Pfizer,2,80+,L1,0,0,0,9624023
TEST,18,Pfizer,2,80+,L1,0,0,0,9624023
TEST,19,Pfizer,2,80+,L1,0,0,0,9624023
TEST,20,Pfizer,2,80+,L1,0,0,0,9624023
TEST,21,Pfizer,2,80+,L1,0,0,0,9624023
TEST,22,Pfizer,2,80+,L1,0,0,0,13473632.21
TEST,23,Pfizer,2,50-59,L1,0,0,0,44912107.35
TEST,16,Moderna,2,60-69,L1,0,0,0,19248046.01
TEST,17,Moderna,2,60-69,L1,0,0,0,19248046.01
TEST,18,Moderna,2,60-69,L1,0,0,0,19248046.01
TEST,19,Moderna,2,60-69,L1,0,0,0,22456053.68
TEST,4,AstraZeneca,2,60-69,L1,0,0,0,33684080.52
TEST,23,Pfizer,2,40-49,L1,0,0,0,67368161.03
TEST,11,Moderna,1,60-69,L1,0,0,0,19248046.01
TEST,12,Moderna,1,60-69,L1,0,0,0,19248046.01
TEST,13,Moderna,1,60-69,L1,0,0,0,19248046.01
TEST,14,Moderna,1,60-69,L1,0,0,0,33684080.52
TEST,5,Pfizer,1,18-24,L1,0,0,0,16842040.26
TEST,5,Moderna,1,18-24,L1,0,0,0,33684080.52
TEST,16,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,17,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,18,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,19,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,20,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,21,Pfizer,2,25-29,L1,0,0,0,19248046.01
TEST,22,Pfizer,2,25-29,L1,0,0,0,16842040.26
TEST,17,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,18,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,19,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,20,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,21,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,23,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,80+,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,80+,L1,0,0,0,16842040.26
TEST,7,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,8,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,9,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,10,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,11,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,12,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,13,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,14,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,15,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,16,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,17,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,18,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,19,Pfizer,1,40-49,L1,0,0,0,9624023
TEST,20,Pfizer,1,40-49,L1,0,0,0,12248756.55
TEST,21,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,23,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,40-49,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,40-49,L1,0,0,0,26947264.41
TEST,11,Moderna,2,70-79,L1,0,0,0,67368161.03
TEST,14,AstraZeneca,1,70-79,L1,0,0,0,67368161.03
TEST,18,AstraZeneca,1,50-59,L1,0,0,0,19248046.01
TEST,19,AstraZeneca,1,50-59,L1,0,0,0,19248046.01
TEST,20,AstraZeneca,1,50-59,L1,0,0,0,33684080.52
TEST,7,AstraZeneca,2,30-39,L1,0,0,0,16842040.26
TEST,12,Moderna,2,40-49,L1,0,0,0,19248046.01
TEST,13,Moderna,2,40-49,L1,0,0,0,19248046.01
TEST,14,Moderna,2,40-49,L1,0,0,0,19248046.01
TEST,15,Moderna,2,40-49,L1,0,0,0,33684080.52
TEST,0,none,no_dose,all_birth_cohorts,L1,28,1223.75,813.18,1768.67
TEST,1,Pfizer,1,all_birth_cohorts,L1,0,0,0,24891.25
TEST,2,Pfizer,1,all_birth_cohorts,L1,0,0,0,27088.12
TEST,3,Pfizer,1,all_birth_cohorts,L1,0,0,0,32110.66
TEST,4,Pfizer,1,all_birth_cohorts,L1,0,0,0,73949.68
TEST,5,Pfizer,1,all_birth_cohorts,L1,0,0,0,112750.06
TEST,6,Pfizer,1,all_birth_cohorts,L1,1,54678.14,1384.33,304647.12
TEST,1,Moderna,1,all_birth_cohorts,L1,0,0,0,139046.77
TEST,1,Pfizer,2,all_birth_cohorts,L1,0,0,0,56802.83
TEST,2,Pfizer,2,all_birth_cohorts,L1,1,16334.97,413.57,91012.65
TEST,3,Pfizer,2,all_birth_cohorts,L1,0,0,0,60719.39
TEST,4,Pfizer,2,all_birth_cohorts,L1,0,0,0,60829.04
TEST,5,Pfizer,2,all_birth_cohorts,L1,0,0,0,64436.31
TEST,6,Pfizer,2,all_birth_cohorts,L1,0,0,0,71176.08
TEST,7,Pfizer,2,all_birth_cohorts,L1,0,0,0,76424.46
TEST,8,Pfizer,2,all_birth_cohorts,L1,0,0,0,89704.61
TEST,9,Pfizer,2,all_birth_cohorts,L1,0,0,0,107616.87
TEST,10,Pfizer,2,all_birth_cohorts,L1,0,0,0,136097.3
TEST,11,Pfizer,2,all_birth_cohorts,L1,0,0,0,166136.03
TEST,12,Pfizer,2,all_birth_cohorts,L1,0,0,0,192755.83
TEST,13,Pfizer,2,all_birth_cohorts,L1,0,0,0,225311.58
TEST,14,Pfizer,2,all_birth_cohorts,L1,0,0,0,318525.58
TEST,15,Pfizer,2,all_birth_cohorts,L1,0,0,0,403402.16
TEST,16,Pfizer,2,all_birth_cohorts,L1,0,0,0,461425.76
TEST,17,Pfizer,2,all_birth_cohorts,L1,0,0,0,547708.63
TEST,18,Pfizer,2,all_birth_cohorts,L1,0,0,0,623779.27
TEST,19,Pfizer,2,all_birth_cohorts,L1,0,0,0,663725.72
TEST,20,Pfizer,2,all_birth_cohorts,L1,0,0,0,670329.96
TEST,21,Pfizer,2,all_birth_cohorts,L1,0,0,0,863694.37
TEST,1,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,95085.62
TEST,2,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,95287.36
TEST,3,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,95287.36
TEST,4,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,95422.32
TEST,5,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,100474.51
TEST,6,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,108658.32
TEST,7,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,117673.64
TEST,8,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,136927.16
TEST,9,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,149873.55
TEST,10,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,162921.79
TEST,11,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,170121.62
TEST,12,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,193031.98
TEST,1,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,276099.02
TEST,2,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,417140.32
TEST,13,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,1161520.02
TEST,2,Moderna,1,all_birth_cohorts,L1,0,0,0,146293.51
TEST,3,Moderna,1,all_birth_cohorts,L1,0,0,0,165727.33
TEST,4,Moderna,1,all_birth_cohorts,L1,0,0,0,193586.67
TEST,5,Moderna,1,all_birth_cohorts,L1,0,0,0,502747.47
TEST,1,Moderna,2,all_birth_cohorts,L1,0,0,0,281875.15
TEST,2,Moderna,2,all_birth_cohorts,L1,0,0,0,290380
TEST,3,Moderna,2,all_birth_cohorts,L1,0,0,0,294827.84
TEST,4,Moderna,2,all_birth_cohorts,L1,0,0,0,340243.24
TEST,5,Moderna,2,all_birth_cohorts,L1,0,0,0,466215.65
TEST,6,Moderna,2,all_birth_cohorts,L1,0,0,0,491738.4
TEST,7,Moderna,2,all_birth_cohorts,L1,0,0,0,514260.77
TEST,8,Moderna,2,all_birth_cohorts,L1,0,0,0,575796.25
TEST,9,Moderna,2,all_birth_cohorts,L1,0,0,0,690955.5
TEST,10,Moderna,2,all_birth_cohorts,L1,0,0,0,1192356.83
TEST,7,Pfizer,1,all_birth_cohorts,L1,0,0,0,495354.13
TEST,8,Pfizer,1,all_birth_cohorts,L1,0,0,0,573346.05
TEST,9,Pfizer,1,all_birth_cohorts,L1,0,0,0,618056.52
TEST,14,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,4491210.74
TEST,15,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,16,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,17,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,5614013.42
TEST,22,Pfizer,2,all_birth_cohorts,L1,0,0,0,1705523.06
TEST,3,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,606920.37
TEST,1,J&J,1,all_birth_cohorts,L1,0,0,0,663725.72
TEST,2,J&J,1,all_birth_cohorts,L1,0,0,0,663725.72
TEST,3,J&J,1,all_birth_cohorts,L1,0,0,0,705425.77
TEST,4,J&J,1,all_birth_cohorts,L1,0,0,0,898242.15
TEST,6,Moderna,1,all_birth_cohorts,L1,0,0,0,836871.57
TEST,7,Moderna,1,all_birth_cohorts,L1,0,0,0,1643125.88
TEST,8,Moderna,1,all_birth_cohorts,L1,0,0,0,2138671.78
TEST,9,Moderna,1,all_birth_cohorts,L1,0,0,0,2208792.16
TEST,10,Moderna,1,all_birth_cohorts,L1,0,0,0,3208007.67
TEST,11,Moderna,1,all_birth_cohorts,L1,0,0,0,3849609.2
TEST,12,Moderna,1,all_birth_cohorts,L1,0,0,0,4346332.97
TEST,13,Moderna,1,all_birth_cohorts,L1,0,0,0,7091385.37
TEST,14,Moderna,1,all_birth_cohorts,L1,0,0,0,12248756.55
TEST,15,Moderna,1,all_birth_cohorts,L1,0,0,0,22456053.68
TEST,10,Pfizer,1,all_birth_cohorts,L1,0,0,0,670329.96
TEST,11,Pfizer,1,all_birth_cohorts,L1,0,0,0,811664.59
TEST,12,Pfizer,1,all_birth_cohorts,L1,0,0,0,922851.52
TEST,13,Pfizer,1,all_birth_cohorts,L1,0,0,0,1161520.02
TEST,14,Pfizer,1,all_birth_cohorts,L1,0,0,0,1480618.92
TEST,15,Pfizer,1,all_birth_cohorts,L1,0,0,0,1464525.24
TEST,16,Pfizer,1,all_birth_cohorts,L1,0,0,0,1796484.29
TEST,17,Pfizer,1,all_birth_cohorts,L1,0,0,0,2323040.04
TEST,18,Pfizer,1,all_birth_cohorts,L1,0,0,0,2495117.08
TEST,5,J&J,1,all_birth_cohorts,L1,0,0,0,1295541.56
TEST,6,J&J,1,all_birth_cohorts,L1,0,0,0,1604003.83
TEST,4,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,694517.12
TEST,5,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,787931.71
TEST,6,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,1181897.56
TEST,7,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,2173166.48
TEST,8,AstraZeneca,2,all_birth_cohorts,L1,0,0,0,8421020.13
TEST,11,Moderna,2,all_birth_cohorts,L1,0,0,0,2406005.75
TEST,7,J&J,1,all_birth_cohorts,L1,0,0,0,1749822.36
TEST,8,J&J,1,all_birth_cohorts,L1,0,0,0,2363795.12
TEST,9,J&J,1,all_birth_cohorts,L1,0,0,0,3208007.67
TEST,10,J&J,1,all_birth_cohorts,L1,0,0,0,16842040.26
TEST,19,Pfizer,1,all_birth_cohorts,L1,0,0,0,3062189.14
TEST,20,Pfizer,1,all_birth_cohorts,L1,0,0,0,3454777.49
TEST,21,Pfizer,1,all_birth_cohorts,L1,0,0,0,3849609.2
TEST,22,Pfizer,1,all_birth_cohorts,L1,0,0,0,4491210.74
TEST,23,Pfizer,1,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,24,Pfizer,1,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,25,Pfizer,1,all_birth_cohorts,L1,0,0,0,6416015.34
TEST,18,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,7925666
TEST,19,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,11228026.84
TEST,12,Moderna,2,all_birth_cohorts,L1,0,0,0,3368408.05
TEST,13,Moderna,2,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,14,Moderna,2,all_birth_cohorts,L1,0,0,0,4812011.5
TEST,15,Moderna,2,all_birth_cohorts,L1,0,0,0,6124378.28
TEST,16,Moderna,2,all_birth_cohorts,L1,0,0,0,9624023
TEST,17,Moderna,2,all_birth_cohorts,L1,0,0,0,9624023
TEST,18,Moderna,2,all_birth_cohorts,L1,0,0,0,9624023
TEST,19,Moderna,2,all_birth_cohorts,L1,0,0,0,14970702.45
TEST,23,Pfizer,2,all_birth_cohorts,L1,0,0,0,14970702.45
TEST,20,AstraZeneca,1,all_birth_cohorts,L1,0,0,0,33684080.52
TEST,0,none,no_dose,0-59,L1,20,1382.35,844.38,2134.93
TEST,1,Pfizer,1,0-59,L1,0,0,0,56635.7
TEST,2,Pfizer,1,0-59,L1,0,0,0,68743.02
TEST,3,Pfizer,1,0-59,L1,0,0,0,92793.61
TEST,4,Pfizer,1,0-59,L1,0,0,0,179170.64
TEST,5,Pfizer,1,0-59,L1,0,0,0,274412.06
TEST,6,Pfizer,1,0-59,L1,1,144367.59,3655.07,804364.72
TEST,1,Moderna,1,0-59,L1,0,0,0,225311.58
TEST,1,Pfizer,2,0-59,L1,0,0,0,307617.17
TEST,2,Pfizer,2,0-59,L1,1,95117.19,2408.16,529959.05
TEST,3,Pfizer,2,0-59,L1,0,0,0,363170.68
TEST,4,Pfizer,2,0-59,L1,0,0,0,368132.03
TEST,5,Pfizer,2,0-59,L1,0,0,0,397452.28
TEST,6,Pfizer,2,0-59,L1,0,0,0,427734.36
TEST,7,Pfizer,2,0-59,L1,0,0,0,464608.01
TEST,8,Pfizer,2,0-59,L1,0,0,0,512305.41
TEST,9,Pfizer,2,0-59,L1,0,0,0,534667.94
TEST,10,Pfizer,2,0-59,L1,0,0,0,532554.63
TEST,11,Pfizer,2,0-59,L1,0,0,0,549944.17
TEST,12,Pfizer,2,0-59,L1,0,0,0,554470.46
TEST,13,Pfizer,2,0-59,L1,0,0,0,583274.12
TEST,14,Pfizer,2,0-59,L1,0,0,0,601501.44
TEST,15,Pfizer,2,0-59,L1,0,0,0,606920.37
TEST,16,Pfizer,2,0-59,L1,0,0,0,680486.48
TEST,17,Pfizer,2,0-59,L1,0,0,0,836871.57
TEST,18,Pfizer,2,0-59,L1,0,0,0,922851.52
TEST,19,Pfizer,2,0-59,L1,0,0,0,962402.3
TEST,20,Pfizer,2,0-59,L1,0,0,0,976350.16
TEST,21,Pfizer,2,0-59,L1,0,0,0,1236113.05
TEST,2,Moderna,1,0-59,L1,0,0,0,243646.15
TEST,3,Moderna,1,0-59,L1,0,0,0,298089.21
TEST,4,Moderna,1,0-59,L1,0,0,0,371174.44
TEST,1,Moderna,2,0-59,L1,0,0,0,680486.48
TEST,2,Moderna,2,0-59,L1,0,0,0,690955.5
TEST,3,Moderna,2,0-59,L1,0,0,0,709138.54
TEST,4,Moderna,2,0-59,L1,0,0,0,880629.56
TEST,1,AstraZeneca,1,0-59,L1,0,0,0,285458.31
TEST,2,AstraZeneca,1,0-59,L1,0,0,0,287284.27
TEST,3,AstraZeneca,1,0-59,L1,0,0,0,287284.27
TEST,4,AstraZeneca,1,0-59,L1,0,0,0,289133.74
TEST,5,AstraZeneca,1,0-59,L1,0,0,0,320038.77
TEST,6,AstraZeneca,1,0-59,L1,0,0,0,382773.64
TEST,7,AstraZeneca,1,0-59,L1,0,0,0,426380.77
TEST,8,AstraZeneca,1,0-59,L1,0,0,0,479488.69
TEST,9,AstraZeneca,1,0-59,L1,0,0,0,493539.64
TEST,10,AstraZeneca,1,0-59,L1,0,0,0,493539.64
