Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,AstraZeneca,13,1,COVCOPD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119872.17,34818.88,881.54,193998.36,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,129678.85,0,0,129678.85,0,0,129678.85,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,89303.18,2260.96,497565.46,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17
1,AstraZeneca,13,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,109720.13,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,102617.15,0,0,102539.06,0,0,102539.06,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,68143.66,1725.25,379672.15,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02,0,0,96309.02
1,AstraZeneca,13,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6
1,AstraZeneca,13,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,,,0,0,0,1623329.18,0,0,1623329.18,,,0,,,0,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,,,0,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18,0,0,1623329.18
1,AstraZeneca,13,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,AstraZeneca,13,1,CV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,40328.14,0,0,38474.11,0,0,40400.7,0,0,39396.59,11364.34,287.72,63318.07,0,0,42329.98,0,0,42329.98,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,38364.56,172084.81,46887.32,440605.45,0,0,38364.56,0,0,38364.56,0,0,38364.56,0,0,39396.59,0,0,38364.56,0,0,39396.59,0,0,38364.56
1,AstraZeneca,13,1,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,240600.58,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,184469.7,4670.37,1027799.37,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52
1,AstraZeneca,13,1,any_risk_factors,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24408.75,6707.99,169.83,37374.52,0,0,24408.75,0,0,25189.07,0,0,24453.05,0,0,25217.35,0,0,24822.46,6994.45,177.08,38970.56,0,0,26387.84,0,0,26387.84,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24408.75,107268.72,39365.73,233478.85,0,0,24408.75,0,0,24408.75,0,0,24408.75,0,0,24822.46,0,0,24408.75,0,0,24822.46,0,0,24408.75
1,AstraZeneca,13,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,283655.41,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91
1,AstraZeneca,13,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,,,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88
1,AstraZeneca,13,both_sexes,COVCOPD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45335.24,13002.85,329.2,72447.23,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,48000.11,0,0,48137.31,0,0,48137.31,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,61438.18,7440.45,221935.84,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24,0,0,45335.24
1,AstraZeneca,13,both_sexes,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,71326.8,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,62960.9,0,0,62931.49,0,0,62931.49,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,84843.21,10274.91,306482.83,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45,0,0,60528.45
1,AstraZeneca,13,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6,0,0,792566.6
1,AstraZeneca,13,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,1684204.03,0,0,826603.2,0,0,826603.2,0,0,1684204.03,0,0,1684204.03,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,1684204.03,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2
1,AstraZeneca,13,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,AstraZeneca,13,both_sexes,CV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15751.27,0,0,15914.99,0,0,15751.27,0,0,16397.26,0,0,15877.48,0,0,16196.22,0,0,15922.52,4561.06,115.48,25412.62,0,0,16558.48,0,0,16558.48,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15909.35,0,0,15909.35,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15751.27,150515.11,68825.09,285724.56,0,0,15751.27,0,0,15751.27,0,0,15751.27,0,0,15922.52,0,0,15909.35,0,0,16084.08,0,0,15751.27
1,AstraZeneca,13,both_sexes,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,54882.41,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,31164.68,789.02,173638.46,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8,0,0,53045.8
1,AstraZeneca,13,both_sexes,any_risk_factors,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9799.72,2688.43,68.07,14978.97,0,0,9799.72,0,0,10045.95,0,0,9848.43,0,0,9970.13,0,0,9865.73,2766.42,70.04,15413.49,0,0,10171.08,0,0,10171.08,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9860.68,0,0,9860.68,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9799.72,76310.54,38093.95,136540.64,0,0,9799.72,0,0,9799.72,0,0,9799.72,0,0,9865.73,0,0,9860.68,0,0,9927.52,0,0,9799.72
1,AstraZeneca,14,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,436039.88,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84
1,AstraZeneca,14,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,,,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88
1,AstraZeneca,14,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72909.27,0,0,76554.73,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,76208.33,0,0,76554.73,0,0,76554.73,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,46826.92,1185.56,260902.92,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27
