sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MISCC_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MISCC_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MISCC_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MISCC_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
0,March,all_years,40-49,32618,32618,32618,32618,32618,32618,32618,32618,32618,32618,32618,32618,32618,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,40-49,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,30886,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,40-49,31095,31095,31095,31095,31095,31095,31095,31095,31095,31095,31095,31095,31095,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,40-49,27359,27359,27359,27359,27359,27359,27359,27359,27359,27359,27359,27359,27359,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,40-49,17981,17981,17981,17981,17981,17981,17981,17981,17981,17981,17981,17981,17981,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,40-49,17927,17927,17927,17927,17927,17927,17927,17927,17927,17927,17927,17927,17927,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,40-49,17174,17174,17174,17174,17174,17174,17174,17174,17174,17174,17174,17174,17174,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,40-49,17665,17665,17665,17665,17665,17665,17665,17665,17665,17665,17665,17665,17665,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,40-49,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,40-49,17072,17072,17072,17072,17072,17072,17072,17072,17072,17072,17072,17072,17072,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,60-69,30162,30162,30162,30162,30162,30162,30162,30162,30162,30162,30162,30162,30162,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,60-69,27225,27225,27225,27225,27225,27225,27225,27225,27225,27225,27225,27225,27225,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,60-69,28827,28827,28827,28827,28827,28827,28827,28827,28827,28827,28827,28827,28827,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,60-69,27011,27011,27011,27011,27011,27011,27011,27011,27011,27011,27011,27011,27011,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,60-69,24735,24735,24735,24735,24735,24735,24735,24735,24735,24735,24735,24735,24735,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,60-69,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,60-69,15505,15505,15505,15505,15505,15505,15505,15505,15505,15505,15505,15505,15505,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,60-69,15395,15395,15395,15395,15395,15395,15395,15395,15395,15395,15395,15395,15395,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,60-69,14632,14632,14632,14632,14632,14632,14632,14632,14632,14632,14632,14632,14632,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,60-69,14939,14939,14939,14939,14939,14939,14939,14939,14939,14939,14939,14939,14939,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,60-69,14351,14351,14351,14351,14351,14351,14351,14351,14351,14351,14351,14351,14351,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,60-69,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,14631,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,60-69,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,27955,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,60-69,25266,25266,25266,25266,25266,25266,25266,25266,25266,25266,25266,25266,25266,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,60-69,26885,26885,26885,26885,26885,26885,26885,26885,26885,26885,26885,26885,26885,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,60-69,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,60-69,22632,22632,22632,22632,22632,22632,22632,22632,22632,22632,22632,22632,22632,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,60-69,16812,16812,16812,16812,16812,16812,16812,16812,16812,16812,16812,16812,16812,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,60-69,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,14272,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,60-69,14145,14145,14145,14145,14145,14145,14145,14145,14145,14145,14145,14145,14145,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,60-69,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,13600,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,60-69,13974,13974,13974,13974,13974,13974,13974,13974,13974,13974,13974,13974,13974,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,60-69,13444,13444,13444,13444,13444,13444,13444,13444,13444,13444,13444,13444,13444,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,60-69,13736,13736,13736,13736,13736,13736,13736,13736,13736,13736,13736,13736,13736,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,30-39,20976,20976,20976,20976,20976,20976,20976,20976,20976,20976,20976,20976,20976,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,30-39,18970,18970,18970,18970,18970,18970,18970,18970,18970,18970,18970,18970,18970,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,30-39,20201,20201,20201,20201,20201,20201,20201,20201,20201,20201,20201,20201,20201,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,30-39,19233,19233,19233,19233,19233,19233,19233,19233,19233,19233,19233,19233,19233,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,30-39,19491,19491,19491,19491,19491,19491,19491,19491,19491,19491,19491,19491,19491,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,30-39,17434,17434,17434,17434,17434,17434,17434,17434,17434,17434,17434,17434,17434,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,30-39,10909,10909,10909,10909,10909,10909,10909,10909,10909,10909,10909,10909,10909,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,30-39,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,30-39,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,10192,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,30-39,10381,10381,10381,10381,10381,10381,10381,10381,10381,10381,10381,10381,10381,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,30-39,9898,9898,9898,9898,9898,9898,9898,9898,9898,9898,9898,9898,9898,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,30-39,9984,9984,9984,9984,9984,9984,9984,9984,9984,9984,9984,9984,9984,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,40-49,32492,32492,32492,32492,32492,32492,32492,32492,32492,32492,32492,32492,32492,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,40-49,29436,29436,29436,29436,29436,29436,29436,29436,29436,29436,29436,29436,29436,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,40-49,31069,31069,31069,31069,31069,31069,31069,31069,31069,31069,31069,31069,31069,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,40-49,29552,29552,29552,29552,29552,29552,29552,29552,29552,29552,29552,29552,29552,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,40-49,29684,29684,29684,29684,29684,29684,29684,29684,29684,29664,29684,29684,29684,0,0,0,0,0,0,0,0,1,0,0,0
1,June,all_years,40-49,25765,25765,25765,25765,25765,25765,25765,25765,25765,25765,25765,25765,25765,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,40-49,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,40-49,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,40-49,15553,15553,15553,15553,15553,15553,15553,15553,15553,15553,15553,15553,15553,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,40-49,15956,15956,15956,15956,15956,15956,15956,15956,15956,15956,15956,15956,15956,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,40-49,15252,15252,15252,15252,15252,15252,15252,15252,15252,15252,15252,15252,15252,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,40-49,15550,15550,15550,15550,15550,15550,15550,15550,15550,15550,15550,15550,15550,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,80+,27154,27154,27154,27154,27154,27154,27154,27154,27154,27154,27154,27154,27154,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,80+,24540,24540,24540,24540,24540,24540,24540,24540,24540,24540,24540,24540,24540,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,80+,24139,24139,24139,24139,24139,24139,24139,24139,24139,24139,24139,24139,24139,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,80+,17596,17596,17596,17596,17596,17596,17596,17596,17596,17596,17596,17596,17596,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,80+,15566,15566,15566,15566,15566,15566,15566,15566,15566,15566,15566,15566,15566,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,80+,14699,14699,14699,14699,14699,14699,14699,14699,14699,14699,14699,14699,14699,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,80+,13620,13620,13620,13620,13620,13620,13620,13620,13620,13620,13620,13620,13620,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,80+,13489,13489,13489,13489,13489,13489,13489,13489,13489,13489,13489,13489,13489,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,80+,12944,12944,12944,12944,12944,12944,12944,12944,12944,12944,12944,12944,12944,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,80+,13219,13219,13219,13219,13219,13219,13219,13219,13219,13219,13219,13219,13219,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,80+,12602,12602,12602,12602,12602,12602,12602,12602,12602,12602,12602,12602,12602,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,80+,12908,12908,12908,12908,12908,12908,12908,12908,12908,12908,12908,12908,12908,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,50-59,36717,36717,36717,36717,36717,36717,36717,36717,36717,36655,36717,36717,36717,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,50-59,33190,33190,33190,33190,33190,33190,33190,33190,33190,33133,33190,33190,33190,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,50-59,34793,34793,34793,34793,34793,34793,34793,34793,34793,34731,34793,34793,34793,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,50-59,32949,32949,32949,32949,32949,32949,32949,32949,32949,32889,32949,32949,32949,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,50-59,32676,32676,32676,32676,32676,32676,32676,32676,32676,32614,32676,32676,32676,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,50-59,26290,26290,26290,26290,26290,26290,26290,26290,26290,26254,26290,26290,26290,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,50-59,18907,18907,18907,18907,18907,18907,18907,18907,18907,18876,18907,18907,18907,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,50-59,18831,18831,18831,18831,18831,18831,18831,18831,18831,18800,18831,18831,18831,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,50-59,18110,18110,18110,18110,18110,18110,18110,18110,18110,18080,18110,18110,18110,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,50-59,18547,18547,18547,18547,18547,18547,18547,18547,18547,18516,18547,18547,18547,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,50-59,17689,17689,17689,17689,17689,17689,17689,17689,17689,17659,17689,17689,17689,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,50-59,17958,17958,17958,17958,17958,17958,17958,17958,17958,17927,17958,17958,17958,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,80+,18408,18408,18408,18408,18408,18408,18408,18408,18408,18346,18408,18408,18408,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,80+,16515,16515,16515,16515,16515,16515,16515,16515,16515,16458,16515,16515,16515,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,80+,16244,16244,16244,16244,16244,16244,16244,16244,16244,16182,16244,16244,16244,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,80+,11676,11676,11676,11676,11676,11676,11676,11676,11676,11646,11676,11676,11676,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,80+,10214,10214,10214,10214,10214,10214,10214,10214,10214,10183,10214,10214,10214,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,80+,9723,9723,9723,9723,9723,9723,9723,9723,9723,9693,9723,9723,9723,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,80+,9325,9325,9325,9325,9325,9325,9325,9325,9325,9294,9325,9325,9325,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,80+,9155,9155,9155,9155,9155,9155,9155,9155,9155,9124,9155,9155,9155,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,80+,8761,8761,8761,8761,8761,8761,8761,8761,8761,8731,8761,8761,8761,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,80+,8974,8974,8974,8974,8974,8974,8974,8974,8974,8943,8974,8974,8974,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,80+,8575,8575,8575,8575,8575,8575,8575,8575,8575,8545,8575,8575,8575,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,80+,8715,8715,8715,8715,8715,8715,8715,8715,8715,8684,8715,8715,8715,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,30-39,22466,22466,22466,22466,22466,22466,22466,22466,22466,22466,22466,22466,22466,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,30-39,20352,20352,20352,20352,20352,20352,20352,20352,20352,20352,20352,20352,20352,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,30-39,21172,21172,21172,21172,21172,21172,21172,21172,21172,21172,21172,21172,21172,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,30-39,19995,19995,19995,19995,19995,19995,19995,19995,19995,19995,19995,19995,19995,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,30-39,20177,20177,20177,20177,20177,20177,20177,20177,20177,20177,20177,20177,20177,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,30-39,17840,17840,17840,17840,17840,17840,17840,17840,17840,17840,17840,17840,17840,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,30-39,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,30-39,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,30-39,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,30-39,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,30-39,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,30-39,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,5-11,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,5-11,6424,6424,6424,6424,6424,6424,6424,6424,6424,6424,6424,6424,6424,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,5-11,6916,6916,6916,6916,6916,6916,6916,6916,6916,6916,6916,6916,6916,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,5-11,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,5-11,6794,6794,6794,6794,6794,6794,6794,6794,6794,6794,6794,6794,6794,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,5-11,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,5-11,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,5-11,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,5-11,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,5-11,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,5-11,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,5-11,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,20-29,16763,16763,16763,16763,16763,16763,16763,16763,16763,16763,16763,16763,16763,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,20-29,15007,15007,15007,15007,15007,15007,15007,15007,15007,15007,15007,15007,15007,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,20-29,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,15700,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,20-29,14990,14990,14990,14990,14990,14990,14990,14990,14990,14990,14990,14990,14990,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,20-29,15180,15180,15180,15180,15180,15180,15180,15180,15180,15180,15180,15180,15180,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,20-29,13989,13989,13989,13989,13989,13989,13989,13989,13989,13989,13989,13989,13989,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,20-29,8596,8596,8596,8596,8596,8596,8596,8596,8596,8596,8596,8596,8596,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,20-29,8543,8543,8543,8543,8543,8543,8543,8543,8543,8543,8543,8543,8543,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,20-29,8198,8198,8198,8198,8198,8198,8198,8198,8198,8198,8198,8198,8198,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,20-29,8310,8310,8310,8310,8310,8310,8310,8310,8310,8310,8310,8310,8310,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,20-29,7983,7983,7983,7983,7983,7983,7983,7983,7983,7983,7983,7983,7983,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,20-29,8081,8081,8081,8081,8081,8081,8081,8081,8081,8081,8081,8081,8081,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,5-11,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,9346,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,5-11,8530,8530,8530,8530,8530,8530,8530,8530,8530,8530,8530,8530,8530,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,5-11,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,5-11,8917,8917,8917,8917,8917,8917,8917,8917,8917,8917,8917,8917,8917,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,5-11,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,5-11,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,8864,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,5-11,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,5-11,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,5-11,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,5-11,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,5-11,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,5-11,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,18-19,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,18-19,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,18-19,3249,3249,3249,3249,3249,3249,3249,3249,3249,3249,3249,3249,3249,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,18-19,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,3102,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,18-19,3124,3124,3124,3124,3124,3124,3124,3124,3124,3124,3124,3124,3124,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,18-19,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,18-19,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,18-19,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,18-19,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,18-19,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,18-19,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,18-19,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,12-17,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,9018,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,12-17,8187,8187,8187,8187,8187,8187,8187,8187,8187,8187,8187,8187,8187,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,12-17,8778,8778,8778,8778,8778,8778,8778,8778,8778,8778,8778,8778,8778,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,12-17,8421,8421,8421,8421,8421,8421,8421,8421,8421,8421,8421,8421,8421,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,12-17,8581,8581,8581,8581,8581,8581,8581,8581,8581,8581,8581,8581,8581,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,12-17,8090,8090,8090,8090,8090,8090,8090,8090,8090,8090,8090,8090,8090,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,12-17,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,12-17,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,12-17,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,12-17,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,12-17,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,12-17,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,18-19,3055,3055,3055,3055,3055,3055,3055,3055,3055,3055,3055,3055,3055,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,18-19,2771,2771,2771,2771,2771,2771,2771,2771,2771,2771,2771,2771,2771,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,18-19,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,18-19,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,18-19,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,18-19,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,18-19,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,18-19,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,18-19,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,18-19,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,18-19,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,18-19,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,12-17,11879,11879,11879,11879,11879,11879,11879,11879,11879,11879,11879,11879,11879,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,12-17,10770,10770,10770,10770,10770,10770,10770,10770,10770,10770,10770,10770,10770,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,12-17,11470,11470,11470,11470,11470,11470,11470,11470,11470,11470,11470,11470,11470,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,12-17,11046,11046,11046,11046,11046,11046,11046,11046,11046,11046,11046,11046,11046,0,0,0,0,0,0,0,0,0,0,0,0
