sex,Birthcohort_persons,Dose,type_vax,week,Persontime,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ACUASEARTHRITIS_broad_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b
1,1980-1989,0,,2020-10-05,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-10-12,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-10-12,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-10-12,137,137,137,123,123,137,137,137,137,137,116,116,137,137,137,32,137,116,137,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1940-1949,0,,2020-10-12,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-10-12,189,182,189,189,189,189,189,182,182,189,189,189,189,189,189,63,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-10-12,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-10-12,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-10-12,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-10-12,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-10-12,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-10-12,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-10-12,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-10-12,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-10-12,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-10-19,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-10-19,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-10-19,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-10-19,126,126,126,112,112,126,126,126,126,126,105,105,126,126,126,28,126,105,126,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-10-19,183,176,183,183,183,183,183,176,176,183,183,183,183,183,183,57,183,183,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-10-19,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-10-19,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-10-19,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-10-19,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-10-19,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-10-19,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-10-19,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-10-19,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-10-19,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-10-26,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-10-26,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-10-26,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-10-26,122,122,122,108,108,122,122,122,122,122,101,101,122,122,122,28,122,101,122,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-10-26,182,175,182,182,182,182,182,175,175,182,182,182,182,182,182,56,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-10-26,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-10-26,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-10-26,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-10-26,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-10-26,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-10-26,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-10-26,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-10-26,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-10-26,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-11-02,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-11-02,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-11-02,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-11-02,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-11-02,182,175,182,182,182,182,182,175,175,182,182,182,182,182,182,56,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-11-02,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-11-02,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-11-02,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-11-02,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-11-02,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-11-02,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-11-02,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-11-02,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-11-02,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-11-09,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-11-09,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-11-09,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-11-09,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-11-09,177,170,177,177,177,177,177,170,170,177,177,177,177,177,177,56,177,177,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-11-09,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-11-09,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-11-09,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-11-09,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-11-09,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-11-09,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-11-09,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-11-09,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-11-09,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-11-16,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-11-16,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-11-16,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-11-16,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-11-16,175,168,175,175,175,175,175,168,168,175,175,175,175,175,175,56,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-11-16,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-11-16,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-11-16,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-11-16,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-11-16,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-11-16,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-11-16,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-11-16,98,98,84,98,98,91,91,98,98,98,98,98,98,98,98,14,98,91,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-11-16,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-11-23,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-11-23,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,203,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-11-23,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-11-23,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-11-23,175,168,175,175,175,175,175,168,168,175,175,175,175,175,175,56,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-11-23,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-11-23,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-11-23,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-11-23,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-11-23,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-11-23,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-11-23,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-11-23,97,97,83,97,97,90,90,97,97,97,97,97,97,97,97,14,97,90,97,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1980-1989,0,,2020-11-23,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-11-30,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-11-30,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,201,208,208,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-11-30,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-11-30,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-11-30,175,168,175,175,175,175,175,168,168,175,175,175,175,175,175,56,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-11-30,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-11-30,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-11-30,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-11-30,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-11-30,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-11-30,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-11-30,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-11-30,91,91,77,91,91,84,84,91,91,91,91,91,91,91,91,14,91,84,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-11-30,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-12-07,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-12-07,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,195,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-12-07,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-12-07,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-12-07,175,168,175,175,175,175,175,168,168,175,175,175,175,175,175,56,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-12-07,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-12-07,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-12-07,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-12-07,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-12-07,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-12-07,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-12-07,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-12-07,91,91,77,91,91,84,84,91,91,91,91,91,91,91,91,14,91,84,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-12-07,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990+,0,,2020-12-14,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1940-1949,0,,2020-12-14,105,105,105,105,105,105,105,105,105,105,98,98,105,105,105,42,105,98,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,<1940,0,,2020-12-14,119,119,119,105,105,119,119,119,119,119,98,98,119,119,119,28,119,98,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970-1979,0,,2020-12-14,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,189,196,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940-1949,0,,2020-12-14,175,168,175,175,175,175,175,168,168,175,175,175,175,175,175,56,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1950-1959,0,,2020-12-14,175,161,175,175,168,175,175,175,175,175,168,168,175,175,175,105,175,168,175,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1960-1969,0,,2020-12-14,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,224,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1950-1959,0,,2020-12-14,168,168,168,168,168,168,168,161,161,168,168,168,161,161,168,140,168,168,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1960-1969,0,,2020-12-14,189,189,182,189,189,189,189,189,189,189,189,189,189,189,189,126,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1990+,0,,2020-12-14,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1980-1989,0,,2020-12-14,182,182,182,182,182,182,182,175,175,175,182,182,182,182,182,182,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970-1979,0,,2020-12-14,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,<1940,0,,2020-12-14,91,91,77,91,91,84,84,91,91,91,91,91,91,91,91,14,91,84,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1980-1989,0,,2020-12-14,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
