datasource,week,vx_manufacturer,dose,birth_cohort,COVID,IR,lb,ub
ARS,2020-07-27,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-07-27,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-07-27,none,no_dose,<1940,COVID,0,0,0
ARS,2020-07-27,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-03,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-03,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-03,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-10,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-10,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-10,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-17,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-17,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-17,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-24,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-24,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-24,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-31,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1990+,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-08-31,none,no_dose,<1940,COVID,0,0,0
ARS,2020-08-31,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-07,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-07,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-07,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-14,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-14,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-14,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-21,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-21,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-21,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-28,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1990+,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-09-28,none,no_dose,<1940,COVID,0,0,0
ARS,2020-09-28,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-05,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-05,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-05,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-12,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-12,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-12,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-19,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-19,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-19,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-26,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1990+,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1970-1979,COVID,578.03,81.42,4103.62
ARS,2020-10-26,none,no_dose,<1940,COVID,0,0,0
ARS,2020-10-26,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-02,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-02,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-02,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-09,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1940-1949,COVID,581.4,81.9,4127.55
ARS,2020-11-09,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-09,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-09,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-16,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-16,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-16,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-23,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1960-1969,COVID,364.96,51.41,2590.97
ARS,2020-11-23,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-23,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-23,none,no_dose,<1940,COVID,1052.63,148.27,7472.96
ARS,2020-11-23,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1990+,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-30,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1990+,COVID,423.73,59.69,3008.2
ARS,2020-11-30,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-11-30,none,no_dose,<1940,COVID,0,0,0
ARS,2020-11-30,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-07,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-07,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-07,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-14,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1950-1959,COVID,588.24,82.86,4176.11
ARS,2020-12-14,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-14,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-14,none,no_dose,1980-1989,COVID,1052.63,148.27,7472.96
ARS,2020-12-21,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-21,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-21,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-21,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-28,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1940-1949,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1950-1959,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1960-1969,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1990+,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1980-1989,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1970-1979,COVID,0,0,0
ARS,2020-12-28,none,no_dose,<1940,COVID,0,0,0
ARS,2020-12-28,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-04,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-04,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-04,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-11,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1940-1949,COVID,602.41,84.85,4276.71
ARS,2021-01-11,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-11,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-11,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-18,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-18,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-18,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1990+,COVID,371.75,52.36,2639.17
ARS,2021-01-25,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-25,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1990+,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1970-1979,COVID,628.93,88.59,4464.98
ARS,2021-01-25,none,no_dose,<1940,COVID,0,0,0
ARS,2021-01-25,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-01,none,no_dose,<1940,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-02-01,none,no_dose,<1940,COVID,0,0,0
ARS,2021-02-01,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-08,none,no_dose,<1940,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-02-08,none,no_dose,<1940,COVID,0,0,0
ARS,2021-02-08,none,no_dose,1980-1989,COVID,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,COVID,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-15,none,no_dose,<1940,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1970-1979,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1940-1949,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1950-1959,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1960-1969,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1990+,COVID,0,0,0
ARS,2021-02-15,none,no_dose,1980-1989,COVID,0,0,0
